record in kb
time		total		used		free
[15:28:35]		1048572		0		1048572
[15:28:38]		1048572		0		1048572
[15:28:41]		1048572		0		1048572
[15:28:44]		1048572		0		1048572
[15:28:47]		1048572		0		1048572
[15:28:50]		1048572		0		1048572
[15:28:53]		1048572		0		1048572
[15:28:56]		1048572		0		1048572
[15:28:59]		1048572		0		1048572
[15:29:02]		1048572		0		1048572
[15:29:05]		1048572		0		1048572
[15:29:08]		1048572		0		1048572
[15:29:11]		1048572		0		1048572
[15:29:14]		1048572		0		1048572
[15:29:17]		1048572		0		1048572
[15:29:20]		1048572		0		1048572
[15:29:23]		1048572		0		1048572
[15:29:26]		1048572		0		1048572
[15:29:29]		1048572		0		1048572
[15:29:32]		1048572		0		1048572
[15:29:35]		1048572		0		1048572
[15:29:38]		1048572		0		1048572
[15:29:41]		1048572		0		1048572
[15:29:44]		1048572		0		1048572
[15:29:47]		1048572		0		1048572
[15:29:50]		1048572		0		1048572
[15:29:53]		1048572		0		1048572
[15:29:56]		1048572		0		1048572
[15:29:59]		1048572		8		1048564
[15:30:02]		1048572		8		1048564
[15:30:05]		1048572		344		1048228
[15:30:08]		1048572		344		1048228
[15:30:11]		1048572		344		1048228
[15:30:14]		1048572		548		1048024
[15:30:17]		1048572		768		1047804
[15:30:20]		1048572		768		1047804
[15:30:23]		1048572		856		1047716
[15:30:26]		1048572		956		1047616
[15:30:29]		1048572		1068		1047504
[15:30:32]		1048572		1992		1046580
[15:30:35]		1048572		2396		1046176
[15:30:38]		1048572		3048		1045524
[15:30:41]		1048572		3492		1045080
[15:30:44]		1048572		4404		1044168
[15:30:47]		1048572		10536		1038036
[15:30:50]		1048572		10536		1038036
[15:30:53]		1048572		11720		1036852
[15:30:56]		1048572		12588		1035984
[15:30:59]		1048572		13332		1035240
[15:31:02]		1048572		14300		1034272
[15:31:05]		1048572		14960		1033612
[15:31:08]		1048572		14952		1033620
[15:31:11]		1048572		14952		1033620
[15:31:14]		1048572		14952		1033620
[15:31:17]		1048572		14948		1033624
[15:31:20]		1048572		14948		1033624
[15:31:23]		1048572		14948		1033624
[15:31:26]		1048572		14948		1033624
[15:31:29]		1048572		14948		1033624
[15:31:32]		1048572		14948		1033624
[15:31:35]		1048572		14948		1033624
