record in kb
time		total		used		free
[16:42:31]		1048572		0		1048572
[16:42:34]		1048572		0		1048572
[16:42:37]		1048572		0		1048572
[16:42:40]		1048572		0		1048572
[16:42:43]		1048572		0		1048572
[16:42:46]		1048572		0		1048572
[16:42:49]		1048572		0		1048572
[16:42:52]		1048572		0		1048572
[16:42:55]		1048572		0		1048572
[16:42:58]		1048572		0		1048572
[16:43:01]		1048572		0		1048572
[16:43:04]		1048572		0		1048572
[16:43:07]		1048572		0		1048572
[16:43:10]		1048572		0		1048572
[16:43:13]		1048572		0		1048572
[16:43:16]		1048572		0		1048572
[16:43:19]		1048572		0		1048572
[16:43:22]		1048572		0		1048572
[16:43:25]		1048572		0		1048572
[16:43:28]		1048572		0		1048572
[16:43:31]		1048572		0		1048572
[16:43:34]		1048572		0		1048572
[16:43:37]		1048572		0		1048572
[16:43:40]		1048572		0		1048572
[16:43:43]		1048572		0		1048572
[16:43:46]		1048572		16		1048556
[16:43:49]		1048572		252		1048320
[16:43:52]		1048572		316		1048256
[16:43:55]		1048572		316		1048256
[16:43:58]		1048572		536		1048036
[16:44:01]		1048572		580		1047992
[16:44:04]		1048572		844		1047728
[16:44:07]		1048572		908		1047664
[16:44:10]		1048572		964		1047608
[16:44:13]		1048572		1028		1047544
[16:44:16]		1048572		1132		1047440
[16:44:19]		1048572		1180		1047392
[16:44:22]		1048572		1184		1047388
[16:44:25]		1048572		1184		1047388
[16:44:28]		1048572		1600		1046972
[16:44:31]		1048572		1600		1046972
[16:44:34]		1048572		2288		1046284
[16:44:37]		1048572		2736		1045836
[16:44:40]		1048572		2976		1045596
[16:44:43]		1048572		2976		1045596
[16:44:46]		1048572		4060		1044512
[16:44:49]		1048572		4552		1044020
[16:44:52]		1048572		10384		1038188
[16:44:55]		1048572		10644		1037928
[16:44:58]		1048572		11596		1036976
[16:45:01]		1048572		12140		1036432
[16:45:04]		1048572		13088		1035484
[16:45:07]		1048572		13856		1034716
[16:45:10]		1048572		14448		1034124
[16:45:13]		1048572		14956		1033616
[16:45:16]		1048572		15000		1033572
[16:45:19]		1048572		15000		1033572
[16:45:22]		1048572		15000		1033572
[16:45:25]		1048572		15180		1033392
[16:45:28]		1048572		15180		1033392
[16:45:31]		1048572		16844		1031728
[16:45:34]		1048572		26068		1022504
[16:45:37]		1048572		38288		1010284
[16:45:40]		1048572		49452		999120
[16:45:43]		1048572		52504		996068
[16:45:46]		1048572		54044		994528
[16:45:49]		1048572		57380		991192
[16:45:52]		1048572		60104		988468
[16:45:55]		1048572		55708		992864
[16:45:58]		1048572		55572		993000
[16:46:01]		1048572		60408		988164
[16:46:04]		1048572		62584		985988
[16:46:07]		1048572		62312		986260
[16:46:10]		1048572		62784		985788
[16:46:13]		1048572		63556		985016
[16:46:16]		1048572		63948		984624
[16:46:19]		1048572		62304		986268
[16:46:22]		1048572		75060		973512
[16:46:25]		1048572		72548		976024
[16:46:28]		1048572		62012		986560
[16:46:31]		1048572		61768		986804
[16:46:34]		1048572		64840		983732
[16:46:37]		1048572		65916		982656
[16:46:40]		1048572		66868		981704
[16:46:43]		1048572		66000		982572
[16:46:46]		1048572		67004		981568
[16:46:49]		1048572		65648		982924
[16:46:52]		1048572		66564		982008
[16:46:55]		1048572		67076		981496
[16:46:58]		1048572		69052		979520
[16:47:01]		1048572		19888		1028684
[16:47:04]		1048572		19848		1028724
[16:47:07]		1048572		19848		1028724
[16:47:10]		1048572		19848		1028724
[16:47:13]		1048572		19848		1028724
[16:47:16]		1048572		19844		1028728
[16:47:19]		1048572		19844		1028728
[16:47:22]		1048572		19844		1028728
[16:47:25]		1048572		19844		1028728
[16:47:28]		1048572		19844		1028728
[16:47:31]		1048572		19844		1028728
[16:47:34]		1048572		19844		1028728
[16:47:37]		1048572		19844		1028728
[16:47:40]		1048572		19844		1028728
[16:47:43]		1048572		19844		1028728
[16:47:46]		1048572		19844		1028728
[16:47:49]		1048572		19844		1028728
[16:47:52]		1048572		19844		1028728
[16:47:55]		1048572		19844		1028728
[16:47:58]		1048572		19844		1028728
[16:48:01]		1048572		19844		1028728
[16:48:04]		1048572		19844		1028728
[16:48:07]		1048572		19844		1028728
[16:48:10]		1048572		19844		1028728
[16:48:13]		1048572		19844		1028728
[16:48:16]		1048572		19844		1028728
[16:48:19]		1048572		22764		1025808
[16:48:22]		1048572		27992		1020580
[16:48:25]		1048572		32236		1016336
[16:48:28]		1048572		42212		1006360
[16:48:31]		1048572		46984		1001588
[16:48:34]		1048572		49652		998920
[16:48:37]		1048572		48944		999628
[16:48:40]		1048572		53412		995160
[16:48:43]		1048572		53872		994700
[16:48:46]		1048572		55428		993144
[16:48:49]		1048572		58720		989852
[16:48:52]		1048572		58712		989860
[16:48:55]		1048572		57008		991564
[16:48:58]		1048572		59044		989528
[16:49:01]		1048572		63884		984688
[16:49:04]		1048572		66496		982076
[16:49:07]		1048572		61420		987152
[16:49:10]		1048572		58556		990016
[16:49:13]		1048572		56076		992496
[16:49:16]		1048572		69016		979556
[16:49:19]		1048572		71016		977556
[16:49:22]		1048572		66132		982440
[16:49:25]		1048572		64776		983796
[16:49:28]		1048572		64880		983692
[16:49:31]		1048572		66228		982344
[16:49:34]		1048572		65984		982588
[16:49:37]		1048572		63416		985156
[16:49:40]		1048572		65396		983176
[16:49:43]		1048572		66060		982512
[16:49:46]		1048572		65952		982620
[16:49:49]		1048572		67208		981364
[16:49:52]		1048572		73240		975332
[16:49:55]		1048572		71040		977532
[16:49:58]		1048572		70900		977672
[16:50:01]		1048572		19884		1028688
[16:50:04]		1048572		19884		1028688
[16:50:07]		1048572		19840		1028732
[16:50:10]		1048572		19648		1028924
[16:50:13]		1048572		19644		1028928
[16:50:16]		1048572		19644		1028928
[16:50:19]		1048572		19648		1028924
[16:50:22]		1048572		19644		1028928
[16:50:25]		1048572		19644		1028928
[16:50:28]		1048572		19644		1028928
[16:50:31]		1048572		19644		1028928
[16:50:34]		1048572		19644		1028928
[16:50:37]		1048572		19644		1028928
[16:50:40]		1048572		19644		1028928
[16:50:43]		1048572		19660		1028912
[16:50:46]		1048572		19660		1028912
[16:50:49]		1048572		19660		1028912
[16:50:52]		1048572		19660		1028912
[16:50:55]		1048572		19660		1028912
[16:50:58]		1048572		19660		1028912
[16:51:01]		1048572		19676		1028896
[16:51:04]		1048572		19676		1028896
[16:51:07]		1048572		19676		1028896
[16:51:10]		1048572		19696		1028876
[16:51:13]		1048572		22672		1025900
[16:51:16]		1048572		27820		1020752
[16:51:19]		1048572		42460		1006112
[16:51:22]		1048572		48828		999744
[16:51:25]		1048572		54600		993972
[16:51:28]		1048572		57128		991444
[16:51:31]		1048572		56824		991748
[16:51:34]		1048572		55240		993332
[16:51:37]		1048572		59196		989376
[16:51:40]		1048572		59104		989468
[16:51:43]		1048572		58800		989772
[16:51:46]		1048572		59044		989528
[16:51:49]		1048572		60544		988028
[16:51:52]		1048572		60496		988076
[16:51:55]		1048572		60108		988464
[16:51:58]		1048572		60964		987608
[16:52:01]		1048572		62288		986284
[16:52:04]		1048572		62076		986496
[16:52:07]		1048572		69644		978928
[16:52:10]		1048572		72972		975600
[16:52:13]		1048572		67560		981012
[16:52:16]		1048572		64624		983948
[16:52:19]		1048572		64156		984416
[16:52:22]		1048572		63120		985452
[16:52:25]		1048572		60712		987860
[16:52:28]		1048572		59984		988588
[16:52:31]		1048572		65520		983052
[16:52:34]		1048572		72812		975760
[16:52:37]		1048572		65732		982840
[16:52:40]		1048572		64652		983920
[16:52:43]		1048572		65752		982820
[16:52:46]		1048572		19884		1028688
[16:52:49]		1048572		19884		1028688
[16:52:52]		1048572		19884		1028688
[16:52:55]		1048572		19884		1028688
[16:52:58]		1048572		19884		1028688
[16:53:01]		1048572		19840		1028732
[16:53:04]		1048572		19840		1028732
[16:53:07]		1048572		19840		1028732
[16:53:10]		1048572		19840		1028732
[16:53:13]		1048572		19840		1028732
[16:53:16]		1048572		19840		1028732
[16:53:19]		1048572		19840		1028732
[16:53:22]		1048572		19840		1028732
[16:53:25]		1048572		19840		1028732
[16:53:28]		1048572		19840		1028732
[16:53:31]		1048572		19856		1028716
[16:53:34]		1048572		19860		1028712
