record in kb
time		total		used		free
[19:52:45]		1048572		17928		1030644
[19:52:48]		1048572		17928		1030644
[19:52:51]		1048572		17928		1030644
[19:52:54]		1048572		17928		1030644
[19:52:57]		1048572		17928		1030644
[19:53:00]		1048572		17928		1030644
[19:53:03]		1048572		17928		1030644
[19:53:06]		1048572		17928		1030644
[19:53:09]		1048572		17928		1030644
[19:53:12]		1048572		17928		1030644
[19:53:15]		1048572		17928		1030644
[19:53:18]		1048572		17928		1030644
[19:53:21]		1048572		17928		1030644
[19:53:24]		1048572		17928		1030644
[19:53:27]		1048572		17928		1030644
[19:53:30]		1048572		17928		1030644
[19:53:33]		1048572		17928		1030644
[19:53:36]		1048572		17928		1030644
[19:53:39]		1048572		17928		1030644
[19:53:42]		1048572		17928		1030644
[19:53:45]		1048572		17928		1030644
[19:53:48]		1048572		17928		1030644
[19:53:51]		1048572		17928		1030644
[19:53:54]		1048572		17928		1030644
[19:53:57]		1048572		17928		1030644
[19:54:00]		1048572		17928		1030644
[19:54:03]		1048572		17928		1030644
[19:54:06]		1048572		17928		1030644
[19:54:09]		1048572		17928		1030644
[19:54:12]		1048572		17928		1030644
[19:54:15]		1048572		17928		1030644
[19:54:18]		1048572		17928		1030644
[19:54:21]		1048572		17928		1030644
[19:54:24]		1048572		17928		1030644
[19:54:27]		1048572		17928		1030644
[19:54:30]		1048572		17928		1030644
[19:54:33]		1048572		17928		1030644
[19:54:36]		1048572		17928		1030644
[19:54:39]		1048572		17928		1030644
[19:54:42]		1048572		17928		1030644
[19:54:45]		1048572		17928		1030644
[19:54:48]		1048572		17928		1030644
[19:54:51]		1048572		17928		1030644
[19:54:54]		1048572		17928		1030644
[19:54:57]		1048572		17928		1030644
[19:55:00]		1048572		17928		1030644
[19:55:03]		1048572		17928		1030644
[19:55:06]		1048572		17928		1030644
[19:55:09]		1048572		17928		1030644
[19:55:12]		1048572		17928		1030644
[19:55:15]		1048572		17928		1030644
[19:55:18]		1048572		17928		1030644
[19:55:21]		1048572		17928		1030644
[19:55:24]		1048572		17928		1030644
[19:55:27]		1048572		17928		1030644
[19:55:30]		1048572		17928		1030644
[19:55:33]		1048572		17928		1030644
[19:55:36]		1048572		17928		1030644
[19:55:39]		1048572		17928		1030644
[19:55:42]		1048572		17928		1030644
[19:55:45]		1048572		17928		1030644
[19:55:48]		1048572		17928		1030644
[19:55:51]		1048572		17928		1030644
[19:55:54]		1048572		17928		1030644
[19:55:57]		1048572		17928		1030644
[19:56:00]		1048572		17928		1030644
[19:56:03]		1048572		17928		1030644
[19:56:07]		1048572		17928		1030644
[19:56:10]		1048572		17928		1030644
[19:56:13]		1048572		17928		1030644
[19:56:16]		1048572		17928		1030644
[19:56:19]		1048572		17928		1030644
[19:56:22]		1048572		17928		1030644
[19:56:25]		1048572		17928		1030644
[19:56:28]		1048572		17928		1030644
[19:56:31]		1048572		17928		1030644
[19:56:34]		1048572		17928		1030644
[19:56:37]		1048572		17928		1030644
[19:56:40]		1048572		17928		1030644
[19:56:43]		1048572		17928		1030644
[19:56:46]		1048572		17928		1030644
[19:56:49]		1048572		17928		1030644
[19:56:52]		1048572		17928		1030644
[19:56:55]		1048572		17928		1030644
[19:56:58]		1048572		17928		1030644
[19:57:01]		1048572		17928		1030644
[19:57:04]		1048572		17928		1030644
[19:57:07]		1048572		17928		1030644
[19:57:10]		1048572		17928		1030644
[19:57:13]		1048572		17928		1030644
[19:57:16]		1048572		17928		1030644
[19:57:19]		1048572		17928		1030644
[19:57:22]		1048572		17928		1030644
[19:57:25]		1048572		17928		1030644
[19:57:28]		1048572		17928		1030644
[19:57:31]		1048572		17928		1030644
[19:57:34]		1048572		17928		1030644
[19:57:37]		1048572		17928		1030644
[19:57:40]		1048572		17928		1030644
[19:57:43]		1048572		17928		1030644
[19:57:46]		1048572		17928		1030644
[19:57:49]		1048572		17928		1030644
[19:57:52]		1048572		17928		1030644
[19:57:55]		1048572		17928		1030644
[19:57:58]		1048572		17928		1030644
[19:58:01]		1048572		17928		1030644
[19:58:04]		1048572		17928		1030644
[19:58:07]		1048572		17928		1030644
[19:58:10]		1048572		17928		1030644
[19:58:13]		1048572		17928		1030644
[19:58:16]		1048572		17928		1030644
[19:58:19]		1048572		17928		1030644
[19:58:22]		1048572		17928		1030644
[19:58:25]		1048572		17928		1030644
[19:58:28]		1048572		17928		1030644
[19:58:31]		1048572		17928		1030644
[19:58:34]		1048572		17928		1030644
[19:58:37]		1048572		17928		1030644
[19:58:40]		1048572		17928		1030644
[19:58:43]		1048572		17928		1030644
[19:58:46]		1048572		17928		1030644
[19:58:49]		1048572		17928		1030644
[19:58:52]		1048572		17928		1030644
[19:58:55]		1048572		17928		1030644
[19:58:58]		1048572		17928		1030644
[19:59:01]		1048572		17928		1030644
[19:59:04]		1048572		17928		1030644
[19:59:07]		1048572		17928		1030644
[19:59:10]		1048572		17928		1030644
[19:59:13]		1048572		17928		1030644
[19:59:16]		1048572		17928		1030644
[19:59:19]		1048572		17928		1030644
[19:59:22]		1048572		17928		1030644
[19:59:25]		1048572		17928		1030644
[19:59:28]		1048572		17928		1030644
[19:59:31]		1048572		17928		1030644
[19:59:34]		1048572		17928		1030644
[19:59:37]		1048572		17928		1030644
[19:59:40]		1048572		17928		1030644
[19:59:43]		1048572		17928		1030644
[19:59:46]		1048572		17928		1030644
[19:59:49]		1048572		17928		1030644
[19:59:52]		1048572		17928		1030644
[19:59:55]		1048572		17928		1030644
[19:59:58]		1048572		17928		1030644
[20:00:01]		1048572		17928		1030644
[20:00:04]		1048572		17928		1030644
[20:00:07]		1048572		17928		1030644
[20:00:10]		1048572		17928		1030644
[20:00:13]		1048572		17928		1030644
[20:00:16]		1048572		17928		1030644
[20:00:19]		1048572		17928		1030644
[20:00:22]		1048572		17928		1030644
[20:00:25]		1048572		17928		1030644
[20:00:28]		1048572		17928		1030644
[20:00:31]		1048572		17928		1030644
[20:00:34]		1048572		17928		1030644
[20:00:37]		1048572		17928		1030644
[20:00:40]		1048572		17928		1030644
[20:00:43]		1048572		17928		1030644
[20:00:46]		1048572		17928		1030644
[20:00:49]		1048572		17928		1030644
[20:00:52]		1048572		17928		1030644
[20:00:55]		1048572		17928		1030644
[20:00:58]		1048572		17928		1030644
[20:01:01]		1048572		17928		1030644
[20:01:04]		1048572		17928		1030644
[20:01:07]		1048572		17928		1030644
[20:01:10]		1048572		17928		1030644
[20:01:13]		1048572		17928		1030644
[20:01:16]		1048572		17928		1030644
[20:01:19]		1048572		17928		1030644
[20:01:22]		1048572		17928		1030644
[20:01:25]		1048572		17928		1030644
[20:01:28]		1048572		17928		1030644
[20:01:31]		1048572		17928		1030644
[20:01:34]		1048572		17928		1030644
[20:01:37]		1048572		17928		1030644
[20:01:40]		1048572		17928		1030644
[20:01:43]		1048572		17928		1030644
[20:01:46]		1048572		17928		1030644
[20:01:49]		1048572		17928		1030644
[20:01:52]		1048572		17928		1030644
[20:01:55]		1048572		17928		1030644
[20:01:58]		1048572		17928		1030644
[20:02:01]		1048572		17928		1030644
[20:02:04]		1048572		17928		1030644
[20:02:07]		1048572		17928		1030644
[20:02:10]		1048572		17928		1030644
[20:02:13]		1048572		17928		1030644
[20:02:16]		1048572		17928		1030644
[20:02:19]		1048572		17928		1030644
[20:02:22]		1048572		17928		1030644
[20:02:25]		1048572		17928		1030644
[20:02:28]		1048572		17928		1030644
[20:02:31]		1048572		17928		1030644
[20:02:34]		1048572		17928		1030644
[20:02:37]		1048572		17928		1030644
[20:02:40]		1048572		17928		1030644
[20:02:43]		1048572		17928		1030644
[20:02:46]		1048572		17928		1030644
[20:02:49]		1048572		17928		1030644
[20:02:52]		1048572		17928		1030644
[20:02:55]		1048572		17928		1030644
[20:02:58]		1048572		17928		1030644
[20:03:01]		1048572		17928		1030644
[20:03:04]		1048572		17928		1030644
[20:03:07]		1048572		17928		1030644
[20:03:10]		1048572		17928		1030644
[20:03:13]		1048572		17928		1030644
[20:03:16]		1048572		17928		1030644
[20:03:19]		1048572		17928		1030644
[20:03:22]		1048572		17928		1030644
[20:03:25]		1048572		17928		1030644
[20:03:28]		1048572		17928		1030644
[20:03:31]		1048572		17928		1030644
[20:03:34]		1048572		17928		1030644
[20:03:37]		1048572		17928		1030644
[20:03:40]		1048572		17928		1030644
[20:03:43]		1048572		17928		1030644
[20:03:46]		1048572		17928		1030644
[20:03:49]		1048572		17928		1030644
[20:03:52]		1048572		17928		1030644
[20:03:55]		1048572		17928		1030644
[20:03:58]		1048572		17928		1030644
[20:04:01]		1048572		17928		1030644
[20:04:04]		1048572		17928		1030644
[20:04:07]		1048572		17928		1030644
[20:04:10]		1048572		17928		1030644
[20:04:13]		1048572		17928		1030644
[20:04:16]		1048572		17928		1030644
[20:04:19]		1048572		17928		1030644
[20:04:22]		1048572		17928		1030644
[20:04:25]		1048572		17928		1030644
[20:04:28]		1048572		17928		1030644
[20:04:31]		1048572		17928		1030644
[20:04:34]		1048572		17928		1030644
[20:04:37]		1048572		17928		1030644
[20:04:40]		1048572		17928		1030644
[20:04:43]		1048572		17928		1030644
[20:04:46]		1048572		17928		1030644
[20:04:49]		1048572		17928		1030644
[20:04:52]		1048572		17928		1030644
[20:04:55]		1048572		17928		1030644
[20:04:58]		1048572		17928		1030644
[20:05:01]		1048572		17928		1030644
[20:05:04]		1048572		17928		1030644
[20:05:07]		1048572		17928		1030644
[20:05:10]		1048572		17928		1030644
[20:05:13]		1048572		17928		1030644
[20:05:16]		1048572		17928		1030644
[20:05:19]		1048572		17928		1030644
[20:05:22]		1048572		18176		1030396
[20:05:25]		1048572		18176		1030396
[20:05:28]		1048572		18176		1030396
[20:05:31]		1048572		18176		1030396
[20:05:34]		1048572		18176		1030396
[20:05:37]		1048572		18176		1030396
[20:05:40]		1048572		18176		1030396
[20:05:43]		1048572		18176		1030396
[20:05:46]		1048572		18176		1030396
[20:05:49]		1048572		18176		1030396
[20:05:52]		1048572		18176		1030396
[20:05:55]		1048572		18176		1030396
[20:05:58]		1048572		18176		1030396
[20:06:01]		1048572		18176		1030396
[20:06:04]		1048572		18176		1030396
[20:06:07]		1048572		18176		1030396
[20:06:10]		1048572		18176		1030396
[20:06:13]		1048572		18176		1030396
[20:06:16]		1048572		18176		1030396
[20:06:19]		1048572		18176		1030396
[20:06:22]		1048572		18176		1030396
[20:06:25]		1048572		18176		1030396
[20:06:28]		1048572		18176		1030396
[20:06:31]		1048572		18176		1030396
[20:06:34]		1048572		18176		1030396
[20:06:37]		1048572		18176		1030396
[20:06:40]		1048572		18176		1030396
[20:06:43]		1048572		18176		1030396
[20:06:46]		1048572		18176		1030396
[20:06:49]		1048572		18176		1030396
[20:06:52]		1048572		18176		1030396
[20:06:55]		1048572		18176		1030396
[20:06:58]		1048572		18176		1030396
[20:07:01]		1048572		18176		1030396
[20:07:04]		1048572		18176		1030396
[20:07:07]		1048572		18176		1030396
[20:07:10]		1048572		18176		1030396
[20:07:13]		1048572		18176		1030396
[20:07:16]		1048572		18176		1030396
[20:07:19]		1048572		18176		1030396
[20:07:22]		1048572		18176		1030396
[20:07:25]		1048572		18176		1030396
[20:07:28]		1048572		18176		1030396
[20:07:31]		1048572		18176		1030396
[20:07:34]		1048572		18176		1030396
[20:07:37]		1048572		18176		1030396
[20:07:40]		1048572		18176		1030396
[20:07:43]		1048572		18176		1030396
[20:07:46]		1048572		18176		1030396
[20:07:49]		1048572		18176		1030396
[20:07:52]		1048572		18176		1030396
[20:07:55]		1048572		18176		1030396
[20:07:58]		1048572		18176		1030396
[20:08:01]		1048572		18176		1030396
[20:08:04]		1048572		18176		1030396
[20:08:07]		1048572		18176		1030396
[20:08:10]		1048572		18176		1030396
[20:08:13]		1048572		18176		1030396
[20:08:16]		1048572		18176		1030396
[20:08:19]		1048572		18176		1030396
[20:08:22]		1048572		18176		1030396
[20:08:25]		1048572		18176		1030396
[20:08:28]		1048572		18176		1030396
[20:08:31]		1048572		18176		1030396
[20:08:34]		1048572		18176		1030396
[20:08:37]		1048572		18176		1030396
[20:08:40]		1048572		18176		1030396
[20:08:43]		1048572		18176		1030396
[20:08:46]		1048572		18176		1030396
[20:08:49]		1048572		18176		1030396
[20:08:52]		1048572		18176		1030396
[20:08:55]		1048572		18176		1030396
[20:08:58]		1048572		18176		1030396
[20:09:01]		1048572		18176		1030396
[20:09:04]		1048572		18176		1030396
[20:09:07]		1048572		18176		1030396
[20:09:10]		1048572		18176		1030396
[20:09:13]		1048572		18176		1030396
[20:09:16]		1048572		18176		1030396
[20:09:19]		1048572		18176		1030396
[20:09:22]		1048572		18176		1030396
[20:09:25]		1048572		18176		1030396
[20:09:28]		1048572		18176		1030396
[20:09:31]		1048572		18176		1030396
[20:09:34]		1048572		18176		1030396
[20:09:37]		1048572		18176		1030396
[20:09:40]		1048572		18156		1030416
[20:09:43]		1048572		18156		1030416
[20:09:46]		1048572		18156		1030416
[20:09:49]		1048572		18156		1030416
[20:09:52]		1048572		18156		1030416
[20:09:55]		1048572		18156		1030416
[20:09:58]		1048572		18156		1030416
[20:10:01]		1048572		18156		1030416
[20:10:04]		1048572		18156		1030416
[20:10:07]		1048572		18156		1030416
[20:10:10]		1048572		18156		1030416
[20:10:13]		1048572		18156		1030416
[20:10:16]		1048572		18156		1030416
[20:10:19]		1048572		18156		1030416
[20:10:22]		1048572		18156		1030416
[20:10:25]		1048572		18156		1030416
[20:10:28]		1048572		18156		1030416
[20:10:31]		1048572		18156		1030416
[20:10:34]		1048572		18156		1030416
[20:10:37]		1048572		18156		1030416
[20:10:40]		1048572		18156		1030416
[20:10:43]		1048572		18156		1030416
[20:10:46]		1048572		18156		1030416
[20:10:49]		1048572		18156		1030416
[20:10:52]		1048572		18156		1030416
