recorded by mmserver domain:[id:7 time:Mon Apr  1 19:52:03 2013
]
time		tg_mem		use_mem		free_mem		
19:52:05		524288		254212		270076		
19:52:07		524288		254212		270076		
19:52:09		524288		254212		270076		
19:52:11		524288		254212		270076		
19:52:13		524288		254212		270076		
19:52:15		524288		254212		270076		
19:52:17		524288		254212		270076		
19:52:19		524288		254212		270076		
19:52:21		524288		254212		270076		
19:52:23		524288		254212		270076		
19:52:25		524288		254212		270076		
19:52:27		524288		254212		270076		
19:52:29		524288		254212		270076		
19:52:32		524288		254212		270076		
19:52:34		524288		254212		270076		
19:52:36		524288		254212		270076		
19:52:38		524288		254212		270076		
19:52:40		524288		254212		270076		
19:52:42		524288		254212		270076		
19:52:44		524288		254212		270076		
19:52:46		517996		247920		270076		
19:52:48		511469		266109		245360		
19:52:50		512566		334342		178224		
19:52:52		550087		373263		176824		
19:52:54		566441		428761		137680		
19:52:56		595492		430532		164960		
19:52:58		588186		438726		149460		
19:53:00		591258		443962		147296		
19:53:02		601717		454421		147296		
19:53:04		602501		454965		147536		
19:53:06		599889		463237		136652		
19:53:08		602820		468276		134544		
19:53:10		602413		471589		130824		
19:53:12		603340		479880		123460		
19:53:14		608129		509321		98808		
19:53:16		632280		521808		110472		
19:53:18		643077		532173		110904		
19:53:20		650051		546971		103080		
19:53:22		663976		566216		97760		
19:53:24		679809		579317		100492		
19:53:26		688248		602576		85672		
19:53:28		707401		615541		91860		
19:53:30		716052		612436		103616		
19:53:32		714729		624573		90156		
19:53:34		723630		638326		85304		
19:53:36		736747		629123		107624		
19:53:38		724953		627125		97828		
19:53:40		722882		627038		95844		
19:53:42		723128		627400		95728		
19:53:44		720808		627188		93620		
19:53:47		722592		628476		94116		
19:53:49		719822		629806		90016		
19:53:51		726624		638728		87896		
19:53:53		729652		641880		87772		
19:53:55		733700		648160		85540		
19:53:57		738836		646600		92236		
19:53:59		769549		676321		93228		
19:54:01		759714		656318		103396		
19:54:03		772638		678434		94204		
19:54:05		795250		697094		98156		
19:54:07		737771		647707		90064		
19:54:09		762403		677703		84700		
19:54:11		787143		684495		102648		
19:54:13		796015		695267		100748		
19:54:15		802042		689174		112868		
19:54:17		796168		689548		106620		
19:54:19		793021		693897		99124		
19:54:21		792744		697712		95032		
19:54:23		792672		697936		94736		
19:54:25		794895		704547		90348		
19:54:27		798648		698668		99980		
19:54:29		794869		698425		96444		
19:54:31		791910		698738		93172		
19:54:33		794258		699274		94984		
19:54:35		791330		699262		92068		
19:54:37		792599		699711		92888		
19:54:39		789910		699930		89980		
19:54:41		790070		700154		89916		
19:54:43		788711		700099		88612		
19:54:45		794466		704422		90044		
19:54:47		794094		701022		93072		
19:54:49		795926		702770		93156		
19:54:51		798086		701414		96672		
19:54:53		794739		701223		93516		
19:54:55		794927		701831		93096		
19:54:57		795059		702127		92932		
19:55:00		795777		702529		93248		
19:55:02		799650		706590		93060		
19:55:04		799423		703179		96244		
19:55:06		796814		705462		91352		
19:55:08		803286		708286		95000		
19:55:10		804765		710109		94656		
19:55:12		839525		727901		111624		
19:55:14		822891		361939		460952		
19:55:16		522538		233554		288984		
19:55:18		542812		435836		106976		
19:55:20		581463		451447		130016		
19:55:22		600241		467505		132736		
19:55:24		603911		471175		132736		
19:55:26		612710		479974		132736		
19:55:28		551767		480175		71592		
19:55:30		616263		494955		121308		
19:55:32		622104		522348		99756		
19:55:34		645228		529224		116004		
19:55:36		652104		544760		107344		
19:55:38		667640		561268		106372		
19:55:40		684148		571904		112244		
19:55:42		694784		593820		100964		
19:55:44		716700		608324		108376		
19:55:46		730584		614172		116412		
19:55:48		736468		617120		119348		
19:55:50		740452		628592		111860		
19:55:52		751405		633849		117556		
19:55:54		752302		628794		123508		
19:55:56		745541		630589		114952		
19:55:58		746523		631447		115076		
19:56:00		747993		631917		116076		
19:56:02		743226		632514		110712		
19:56:04		743575		634351		109224		
19:56:06		745178		639930		105248		
19:56:08		749807		646199		103608		
19:56:10		786596		648392		138204		
19:56:13		821433		650865		170568		
19:56:15		781771		652867		128904		
19:56:17		775747		658251		117496		
19:56:19		782387		663399		118988		
19:56:21		783977		669205		114772		
19:56:23		787344		673068		114276		
19:56:25		785169		677797		107372		
19:56:27		784613		682697		101916		
19:56:29		789823		693759		96064		
19:56:31		797163		692187		104976		
19:56:33		795291		691831		103460		
19:56:35		797773		694677		103096		
19:56:37		795367		692519		102848		
19:56:39		793400		696792		96608		
