record in kb
time		total		used		free
[19:52:50]		1048572		56		1048516
[19:52:53]		1048572		56		1048516
[19:52:56]		1048572		56		1048516
[19:52:59]		1048572		56		1048516
[19:53:02]		1048572		56		1048516
[19:53:05]		1048572		56		1048516
[19:53:08]		1048572		56		1048516
[19:53:11]		1048572		56		1048516
[19:53:14]		1048572		56		1048516
[19:53:17]		1048572		56		1048516
[19:53:20]		1048572		56		1048516
[19:53:23]		1048572		56		1048516
[19:53:26]		1048572		56		1048516
[19:53:29]		1048572		56		1048516
[19:53:32]		1048572		56		1048516
[19:53:35]		1048572		56		1048516
[19:53:38]		1048572		56		1048516
[19:53:41]		1048572		56		1048516
[19:53:44]		1048572		56		1048516
[19:53:47]		1048572		56		1048516
[19:53:50]		1048572		56		1048516
[19:53:53]		1048572		56		1048516
[19:53:56]		1048572		56		1048516
[19:53:59]		1048572		56		1048516
[19:54:02]		1048572		56		1048516
[19:54:05]		1048572		56		1048516
[19:54:08]		1048572		56		1048516
[19:54:11]		1048572		56		1048516
[19:54:14]		1048572		56		1048516
[19:54:17]		1048572		56		1048516
[19:54:20]		1048572		56		1048516
[19:54:23]		1048572		56		1048516
[19:54:26]		1048572		56		1048516
[19:54:29]		1048572		56		1048516
[19:54:32]		1048572		56		1048516
[19:54:35]		1048572		56		1048516
[19:54:38]		1048572		56		1048516
[19:54:41]		1048572		56		1048516
[19:54:44]		1048572		56		1048516
[19:54:47]		1048572		56		1048516
[19:54:50]		1048572		56		1048516
[19:54:53]		1048572		56		1048516
[19:54:56]		1048572		56		1048516
[19:54:59]		1048572		56		1048516
[19:55:02]		1048572		56		1048516
[19:55:05]		1048572		56		1048516
[19:55:08]		1048572		56		1048516
[19:55:11]		1048572		56		1048516
[19:55:14]		1048572		56		1048516
[19:55:17]		1048572		56		1048516
[19:55:20]		1048572		56		1048516
[19:55:23]		1048572		56		1048516
[19:55:26]		1048572		56		1048516
[19:55:29]		1048572		56		1048516
[19:55:32]		1048572		56		1048516
[19:55:35]		1048572		56		1048516
[19:55:38]		1048572		56		1048516
[19:55:41]		1048572		56		1048516
[19:55:44]		1048572		56		1048516
[19:55:47]		1048572		56		1048516
[19:55:50]		1048572		56		1048516
[19:55:53]		1048572		56		1048516
[19:55:56]		1048572		56		1048516
[19:55:59]		1048572		56		1048516
[19:56:02]		1048572		56		1048516
[19:56:05]		1048572		56		1048516
[19:56:08]		1048572		56		1048516
[19:56:11]		1048572		56		1048516
[19:56:14]		1048572		56		1048516
[19:56:17]		1048572		56		1048516
[19:56:20]		1048572		56		1048516
[19:56:23]		1048572		56		1048516
[19:56:27]		1048572		56		1048516
[19:56:30]		1048572		56		1048516
[19:56:33]		1048572		56		1048516
[19:56:36]		1048572		56		1048516
[19:56:39]		1048572		56		1048516
[19:56:42]		1048572		56		1048516
[19:56:45]		1048572		56		1048516
[19:56:48]		1048572		56		1048516
[19:56:51]		1048572		56		1048516
[19:56:54]		1048572		56		1048516
[19:56:57]		1048572		56		1048516
[19:57:00]		1048572		56		1048516
[19:57:03]		1048572		56		1048516
[19:57:06]		1048572		56		1048516
[19:57:09]		1048572		56		1048516
[19:57:12]		1048572		56		1048516
[19:57:15]		1048572		56		1048516
[19:57:18]		1048572		56		1048516
[19:57:21]		1048572		56		1048516
[19:57:24]		1048572		56		1048516
[19:57:27]		1048572		56		1048516
[19:57:30]		1048572		56		1048516
[19:57:33]		1048572		56		1048516
[19:57:36]		1048572		56		1048516
[19:57:39]		1048572		56		1048516
[19:57:42]		1048572		56		1048516
[19:57:45]		1048572		56		1048516
[19:57:48]		1048572		56		1048516
[19:57:51]		1048572		56		1048516
[19:57:54]		1048572		56		1048516
[19:57:57]		1048572		56		1048516
[19:58:00]		1048572		56		1048516
[19:58:03]		1048572		56		1048516
[19:58:06]		1048572		56		1048516
[19:58:09]		1048572		56		1048516
[19:58:12]		1048572		56		1048516
[19:58:15]		1048572		56		1048516
[19:58:18]		1048572		56		1048516
[19:58:21]		1048572		56		1048516
[19:58:24]		1048572		56		1048516
[19:58:27]		1048572		56		1048516
[19:58:30]		1048572		56		1048516
[19:58:33]		1048572		56		1048516
[19:58:36]		1048572		56		1048516
[19:58:39]		1048572		56		1048516
[19:58:42]		1048572		56		1048516
[19:58:45]		1048572		56		1048516
[19:58:48]		1048572		56		1048516
[19:58:51]		1048572		56		1048516
[19:58:54]		1048572		56		1048516
[19:58:57]		1048572		56		1048516
[19:59:00]		1048572		56		1048516
[19:59:03]		1048572		56		1048516
[19:59:06]		1048572		56		1048516
[19:59:09]		1048572		56		1048516
[19:59:12]		1048572		56		1048516
[19:59:15]		1048572		56		1048516
[19:59:18]		1048572		56		1048516
[19:59:21]		1048572		56		1048516
[19:59:24]		1048572		56		1048516
[19:59:27]		1048572		56		1048516
[19:59:30]		1048572		56		1048516
[19:59:33]		1048572		56		1048516
[19:59:36]		1048572		56		1048516
[19:59:39]		1048572		56		1048516
[19:59:42]		1048572		56		1048516
[19:59:45]		1048572		56		1048516
[19:59:48]		1048572		56		1048516
[19:59:51]		1048572		56		1048516
[19:59:54]		1048572		56		1048516
[19:59:57]		1048572		56		1048516
[20:00:00]		1048572		56		1048516
[20:00:03]		1048572		56		1048516
[20:00:06]		1048572		56		1048516
[20:00:09]		1048572		56		1048516
[20:00:12]		1048572		56		1048516
[20:00:15]		1048572		56		1048516
[20:00:18]		1048572		56		1048516
[20:00:21]		1048572		56		1048516
[20:00:24]		1048572		56		1048516
[20:00:27]		1048572		56		1048516
[20:00:30]		1048572		56		1048516
[20:00:33]		1048572		56		1048516
[20:00:36]		1048572		56		1048516
[20:00:39]		1048572		56		1048516
[20:00:42]		1048572		56		1048516
[20:00:45]		1048572		56		1048516
[20:00:48]		1048572		56		1048516
[20:00:51]		1048572		56		1048516
[20:00:54]		1048572		56		1048516
[20:00:57]		1048572		56		1048516
[20:01:00]		1048572		56		1048516
[20:01:03]		1048572		56		1048516
[20:01:06]		1048572		56		1048516
[20:01:09]		1048572		56		1048516
[20:01:12]		1048572		56		1048516
[20:01:15]		1048572		56		1048516
[20:01:18]		1048572		56		1048516
[20:01:21]		1048572		56		1048516
[20:01:24]		1048572		56		1048516
[20:01:27]		1048572		56		1048516
[20:01:30]		1048572		56		1048516
[20:01:33]		1048572		56		1048516
[20:01:36]		1048572		56		1048516
[20:01:39]		1048572		56		1048516
[20:01:42]		1048572		56		1048516
[20:01:45]		1048572		56		1048516
[20:01:48]		1048572		56		1048516
[20:01:51]		1048572		56		1048516
[20:01:54]		1048572		56		1048516
[20:01:57]		1048572		56		1048516
[20:02:00]		1048572		56		1048516
[20:02:03]		1048572		56		1048516
[20:02:06]		1048572		56		1048516
[20:02:09]		1048572		56		1048516
[20:02:12]		1048572		56		1048516
[20:02:15]		1048572		56		1048516
[20:02:18]		1048572		56		1048516
[20:02:21]		1048572		56		1048516
[20:02:24]		1048572		56		1048516
[20:02:27]		1048572		56		1048516
[20:02:30]		1048572		56		1048516
[20:02:33]		1048572		56		1048516
[20:02:36]		1048572		56		1048516
[20:02:39]		1048572		56		1048516
[20:02:42]		1048572		56		1048516
[20:02:45]		1048572		56		1048516
[20:02:48]		1048572		56		1048516
[20:02:51]		1048572		56		1048516
[20:02:54]		1048572		56		1048516
[20:02:57]		1048572		56		1048516
[20:03:00]		1048572		56		1048516
[20:03:03]		1048572		56		1048516
[20:03:06]		1048572		56		1048516
[20:03:09]		1048572		56		1048516
[20:03:12]		1048572		56		1048516
[20:03:15]		1048572		56		1048516
[20:03:18]		1048572		56		1048516
[20:03:21]		1048572		56		1048516
[20:03:24]		1048572		56		1048516
[20:03:27]		1048572		56		1048516
[20:03:30]		1048572		56		1048516
[20:03:33]		1048572		56		1048516
[20:03:36]		1048572		56		1048516
[20:03:39]		1048572		56		1048516
[20:03:42]		1048572		56		1048516
[20:03:45]		1048572		56		1048516
[20:03:48]		1048572		56		1048516
[20:03:51]		1048572		56		1048516
[20:03:54]		1048572		56		1048516
[20:03:57]		1048572		56		1048516
[20:04:00]		1048572		56		1048516
[20:04:03]		1048572		56		1048516
