record in kb
time		total		used		free
[15:10:56]		1048572		0		1048572
[15:10:59]		1048572		0		1048572
[15:11:02]		1048572		0		1048572
[15:11:05]		1048572		0		1048572
[15:11:08]		1048572		0		1048572
[15:11:11]		1048572		0		1048572
[15:11:14]		1048572		0		1048572
[15:11:17]		1048572		0		1048572
[15:11:20]		1048572		0		1048572
[15:11:23]		1048572		0		1048572
[15:11:26]		1048572		0		1048572
[15:11:29]		1048572		0		1048572
[15:11:32]		1048572		0		1048572
[15:11:35]		1048572		0		1048572
[15:11:38]		1048572		0		1048572
[15:11:41]		1048572		0		1048572
[15:11:44]		1048572		0		1048572
[15:11:47]		1048572		0		1048572
[15:11:50]		1048572		0		1048572
[15:11:53]		1048572		0		1048572
[15:11:56]		1048572		0		1048572
[15:11:59]		1048572		0		1048572
[15:12:02]		1048572		0		1048572
[15:12:05]		1048572		0		1048572
[15:12:08]		1048572		0		1048572
[15:12:11]		1048572		0		1048572
[15:12:14]		1048572		0		1048572
[15:12:17]		1048572		0		1048572
[15:12:20]		1048572		0		1048572
[15:12:23]		1048572		0		1048572
[15:12:26]		1048572		0		1048572
[15:12:29]		1048572		0		1048572
[15:12:32]		1048572		0		1048572
[15:12:35]		1048572		0		1048572
[15:12:38]		1048572		0		1048572
[15:12:41]		1048572		0		1048572
[15:12:44]		1048572		0		1048572
[15:12:47]		1048572		0		1048572
[15:12:50]		1048572		0		1048572
[15:12:53]		1048572		0		1048572
[15:12:56]		1048572		0		1048572
[15:12:59]		1048572		0		1048572
[15:13:02]		1048572		0		1048572
[15:13:05]		1048572		0		1048572
[15:13:08]		1048572		0		1048572
[15:13:11]		1048572		0		1048572
[15:13:14]		1048572		0		1048572
[15:13:17]		1048572		0		1048572
[15:13:20]		1048572		0		1048572
[15:13:23]		1048572		0		1048572
[15:13:26]		1048572		0		1048572
[15:13:29]		1048572		0		1048572
[15:13:32]		1048572		0		1048572
[15:13:35]		1048572		0		1048572
[15:13:38]		1048572		0		1048572
[15:13:41]		1048572		0		1048572
[15:13:44]		1048572		0		1048572
[15:13:47]		1048572		0		1048572
[15:13:50]		1048572		0		1048572
[15:13:53]		1048572		0		1048572
[15:13:56]		1048572		0		1048572
[15:13:59]		1048572		0		1048572
[15:14:02]		1048572		0		1048572
[15:14:05]		1048572		0		1048572
[15:14:08]		1048572		0		1048572
[15:14:11]		1048572		0		1048572
[15:14:14]		1048572		0		1048572
[15:14:17]		1048572		0		1048572
[15:14:21]		1048572		0		1048572
[15:14:24]		1048572		0		1048572
[15:14:27]		1048572		0		1048572
[15:14:30]		1048572		0		1048572
[15:14:33]		1048572		0		1048572
[15:14:36]		1048572		0		1048572
[15:14:39]		1048572		0		1048572
[15:14:42]		1048572		0		1048572
[15:14:45]		1048572		0		1048572
[15:14:48]		1048572		0		1048572
[15:14:51]		1048572		0		1048572
[15:14:54]		1048572		0		1048572
[15:14:57]		1048572		0		1048572
[15:15:00]		1048572		0		1048572
[15:15:03]		1048572		0		1048572
[15:15:06]		1048572		0		1048572
[15:15:09]		1048572		0		1048572
[15:15:12]		1048572		0		1048572
[15:15:15]		1048572		0		1048572
[15:15:18]		1048572		0		1048572
[15:15:21]		1048572		0		1048572
[15:15:24]		1048572		0		1048572
