recorded by mmserver domain:[id:16 time:Mon Feb  4 20:01:27 2013
]
time		tg_mem		use_mem		free_mem		
20:01:29		1137089		1039393		97696		
20:01:31		1146223		1041783		104440		
20:01:33		1146599		1044267		102332		
20:01:35		1147006		1046534		100472		
20:01:37		1147365		1049249		98116		
20:01:39		1147799		1048815		98984		
20:01:41		1147727		1048743		98984		
20:01:43		1147712		1048728		98984		
20:01:45		1147712		1048728		98984		
20:01:47		1147709		1048121		99588		
20:01:49		1147612		1048148		99464		
20:01:51		1147613		1048273		99340		
20:01:53		1147633		1048293		99340		
20:01:55		1147637		1026013		121624		
20:01:57		1144071		1053099		90972		
20:01:59		1148367		1063967		84400		
20:02:01		1150193		1072985		77208		
20:02:03		1151639		1081187		70452		
20:02:05		1152950		1088534		64416		
20:02:07		1154128		1090872		63256		
20:02:09		1154500		1087896		66604		
20:02:11		1154025		1080837		73188		
20:02:13		1152881		1083653		69228		
20:02:15		1153297		1079353		73944		
20:02:17		1153297		1058321		94976		
20:02:19		1149228		1077360		71868		
20:02:21		1152247		1076675		75572		
20:02:23		1152228		1082508		69720		
20:02:25		1153156		1080060		73096		
20:02:27		1152741		1084621		68120		
20:02:29		1153465		1067273		86192		
20:02:31		1150708		1070368		80340		
20:02:33		1151127		1074067		77060		
20:02:35		1151736		1075948		75788		
20:02:37		1152061		1085009		67052		
20:02:39		1153524		1086816		66708		
20:02:41		1153847		1090767		63080		
20:02:43		1154482		1096114		58368		
20:02:45		1155323		1101295		54028		
20:02:47		1156156		1102944		53212		
20:02:49		1156419		1103311		53108		
20:02:51		1156478		1103414		53064		
20:02:53		1156492		1098276		58216		
20:02:55		1155670		1102578		53092		
20:02:57		1156321		1103105		53216		
20:02:59		1156431		1103047		53384		
20:03:01		1156426		1081166		75260		
20:03:03		1152925		1091721		61204		
20:03:05		1154539		1078751		75788		
20:03:07		1152528		1080584		71944		
20:03:09		1152761		1085373		67388		
20:03:11		1153536		1083280		70256		
20:03:13		1153232		1084168		69064		
