record in kb
time		total		used		free
[19:27:29]		1048572		0		1048572
[19:27:32]		1048572		0		1048572
[19:27:35]		1048572		0		1048572
[19:27:38]		1048572		0		1048572
[19:27:41]		1048572		0		1048572
[19:27:44]		1048572		0		1048572
[19:27:47]		1048572		0		1048572
[19:27:50]		1048572		0		1048572
[19:27:53]		1048572		0		1048572
[19:27:56]		1048572		0		1048572
[19:27:59]		1048572		0		1048572
[19:28:02]		1048572		0		1048572
[19:28:05]		1048572		0		1048572
[19:28:08]		1048572		0		1048572
[19:28:11]		1048572		0		1048572
[19:28:14]		1048572		0		1048572
[19:28:17]		1048572		0		1048572
[19:28:20]		1048572		0		1048572
[19:28:23]		1048572		0		1048572
[19:28:26]		1048572		0		1048572
[19:28:29]		1048572		0		1048572
[19:28:32]		1048572		0		1048572
[19:28:35]		1048572		0		1048572
[19:28:38]		1048572		0		1048572
[19:28:41]		1048572		0		1048572
[19:28:44]		1048572		0		1048572
[19:28:47]		1048572		8		1048564
[19:28:50]		1048572		8		1048564
[19:28:53]		1048572		36		1048536
[19:28:56]		1048572		4536		1044036
[19:28:59]		1048572		4536		1044036
[19:29:02]		1048572		4536		1044036
[19:29:05]		1048572		4536		1044036
[19:29:08]		1048572		5336		1043236
[19:29:11]		1048572		7752		1040820
[19:29:14]		1048572		11076		1037496
[19:29:17]		1048572		12692		1035880
[19:29:20]		1048572		12692		1035880
[19:29:23]		1048572		12692		1035880
[19:29:26]		1048572		12588		1035984
[19:29:29]		1048572		12492		1036080
[19:29:32]		1048572		12492		1036080
[19:29:35]		1048572		12492		1036080
[19:29:38]		1048572		12492		1036080
[19:29:41]		1048572		12492		1036080
[19:29:44]		1048572		12492		1036080
[19:29:47]		1048572		12492		1036080
[19:29:50]		1048572		12492		1036080
[19:29:53]		1048572		12492		1036080
[19:29:56]		1048572		12492		1036080
[19:29:59]		1048572		12492		1036080
[19:30:02]		1048572		12492		1036080
[19:30:05]		1048572		12492		1036080
[19:30:08]		1048572		17320		1031252
[19:30:11]		1048572		42084		1006488
[19:30:14]		1048572		47732		1000840
[19:30:17]		1048572		52804		995768
[19:30:20]		1048572		59436		989136
[19:30:23]		1048572		55404		993168
[19:30:26]		1048572		54968		993604
[19:30:29]		1048572		54616		993956
[19:30:32]		1048572		51428		997144
[19:30:35]		1048572		87720		960852
[19:30:38]		1048572		86792		961780
[19:30:41]		1048572		110420		938152
[19:30:44]		1048572		109420		939152
[19:30:47]		1048572		103400		945172
[19:30:50]		1048572		102524		946048
[19:30:53]		1048572		96324		952248
[19:30:56]		1048572		96892		951680
[19:30:59]		1048572		91472		957100
[19:31:02]		1048572		91348		957224
[19:31:05]		1048572		91260		957312
[19:31:08]		1048572		89344		959228
[19:31:12]		1048572		89540		959032
[19:31:15]		1048572		94420		954152
[19:31:18]		1048572		92552		956020
[19:31:21]		1048572		83756		964816
[19:31:24]		1048572		83800		964772
[19:31:27]		1048572		80532		968040
[19:31:30]		1048572		71708		976864
[19:31:33]		1048572		72048		976524
[19:31:36]		1048572		75696		972876
[19:31:39]		1048572		75008		973564
[19:31:42]		1048572		78820		969752
[19:31:45]		1048572		75628		972944
[19:31:48]		1048572		77808		970764
[19:31:51]		1048572		68460		980112
[19:31:54]		1048572		81236		967336
[19:31:57]		1048572		92492		956080
[19:32:00]		1048572		93488		955084
[19:32:03]		1048572		91644		956928
[19:32:06]		1048572		93044		955528
[19:32:09]		1048572		91084		957488
[19:32:12]		1048572		90164		958408
[19:32:15]		1048572		75228		973344
[19:32:18]		1048572		87524		961048
[19:32:21]		1048572		104224		944348
[19:32:24]		1048572		90696		957876
[19:32:27]		1048572		92188		956384
[19:32:30]		1048572		87832		960740
[19:32:33]		1048572		83852		964720
[19:32:36]		1048572		82020		966552
[19:32:39]		1048572		90072		958500
[19:32:42]		1048572		97260		951312
[19:32:45]		1048572		98468		950104
[19:32:48]		1048572		109044		939528
[19:32:51]		1048572		119920		928652
[19:32:54]		1048572		109420		939152
[19:32:57]		1048572		164868		883704
[19:33:00]		1048572		161560		887012
[19:33:03]		1048572		162144		886428
[19:33:06]		1048572		136004		912568
[19:33:09]		1048572		153240		895332
[19:33:12]		1048572		122304		926268
[19:33:15]		1048572		132564		916008
[19:33:18]		1048572		132424		916148
[19:33:21]		1048572		134632		913940
[19:33:24]		1048572		129136		919436
[19:33:27]		1048572		122636		925936
[19:33:30]		1048572		120856		927716
[19:33:33]		1048572		117024		931548
[19:33:36]		1048572		119336		929236
[19:33:39]		1048572		118652		929920
[19:33:42]		1048572		117676		930896
[19:33:45]		1048572		116720		931852
[19:33:48]		1048572		116256		932316
[19:33:51]		1048572		114792		933780
[19:33:54]		1048572		112884		935688
[19:33:57]		1048572		117436		931136
[19:34:00]		1048572		116064		932508
[19:34:03]		1048572		108344		940228
[19:34:06]		1048572		116820		931752
[19:34:09]		1048572		113092		935480
[19:34:12]		1048572		141792		906780
[19:34:15]		1048572		116800		931772
[19:34:18]		1048572		119192		929380
[19:34:21]		1048572		114604		933968
[19:34:24]		1048572		110652		937920
[19:34:27]		1048572		118552		930020
[19:34:30]		1048572		122520		926052
[19:34:33]		1048572		126776		921796
[19:34:36]		1048572		18988		1029584
[19:34:39]		1048572		18988		1029584
[19:34:42]		1048572		18988		1029584
[19:34:45]		1048572		18988		1029584
[19:34:48]		1048572		18976		1029596
[19:34:51]		1048572		18976		1029596
[19:34:54]		1048572		18976		1029596
[19:34:57]		1048572		18976		1029596
[19:35:00]		1048572		18972		1029600
[19:35:03]		1048572		18932		1029640
[19:35:06]		1048572		18932		1029640
[19:35:09]		1048572		18932		1029640
[19:35:12]		1048572		18816		1029756
[19:35:15]		1048572		18740		1029832
[19:35:18]		1048572		18740		1029832
[19:35:21]		1048572		18740		1029832
[19:35:24]		1048572		18740		1029832
[19:35:27]		1048572		36188		1012384
[19:35:30]		1048572		49552		999020
[19:35:33]		1048572		49384		999188
[19:35:36]		1048572		100184		948388
[19:35:39]		1048572		108044		940528
[19:35:42]		1048572		114472		934100
[19:35:45]		1048572		134784		913788
[19:35:48]		1048572		154320		894252
[19:35:51]		1048572		149612		898960
[19:35:54]		1048572		176776		871796
[19:35:57]		1048572		176336		872236
[19:36:00]		1048572		196436		852136
[19:36:03]		1048572		200392		848180
[19:36:06]		1048572		206568		842004
[19:36:09]		1048572		199992		848580
[19:36:12]		1048572		165220		883352
[19:36:15]		1048572		151856		896716
[19:36:18]		1048572		151000		897572
[19:36:21]		1048572		154528		894044
[19:36:24]		1048572		194440		854132
[19:36:27]		1048572		214244		834328
[19:36:30]		1048572		217660		830912
[19:36:33]		1048572		223776		824796
[19:36:36]		1048572		227052		821520
[19:36:39]		1048572		232156		816416
[19:36:42]		1048572		241064		807508
[19:36:45]		1048572		215696		832876
[19:36:48]		1048572		219404		829168
[19:36:51]		1048572		241648		806924
[19:36:54]		1048572		235824		812748
[19:36:57]		1048572		244628		803944
[19:37:00]		1048572		259304		789268
[19:37:03]		1048572		259556		789016
[19:37:06]		1048572		249816		798756
[19:37:09]		1048572		235632		812940
[19:37:12]		1048572		236076		812496
[19:37:15]		1048572		235296		813276
[19:37:18]		1048572		242736		805836
[19:37:21]		1048572		254388		794184
[19:37:24]		1048572		262024		786548
[19:37:27]		1048572		254276		794296
[19:37:30]		1048572		169404		879168
[19:37:33]		1048572		82256		966316
[19:37:36]		1048572		21764		1026808
[19:37:39]		1048572		19308		1029264
[19:37:42]		1048572		19308		1029264
[19:37:45]		1048572		19296		1029276
[19:37:48]		1048572		19296		1029276
[19:37:51]		1048572		19296		1029276
[19:37:54]		1048572		19296		1029276
[19:37:57]		1048572		19296		1029276
[19:38:00]		1048572		19296		1029276
[19:38:03]		1048572		19296		1029276
[19:38:06]		1048572		19296		1029276
[19:38:09]		1048572		19296		1029276
[19:38:12]		1048572		19292		1029280
[19:38:15]		1048572		19292		1029280
[19:38:18]		1048572		19292		1029280
[19:38:21]		1048572		19292		1029280
[19:38:24]		1048572		19292		1029280
[19:38:27]		1048572		19292		1029280
[19:38:30]		1048572		19292		1029280
[19:38:33]		1048572		19292		1029280
[19:38:36]		1048572		19292		1029280
[19:38:39]		1048572		19292		1029280
[19:38:42]		1048572		19292		1029280
[19:38:45]		1048572		19292		1029280
[19:38:48]		1048572		19292		1029280
[19:38:51]		1048572		19292		1029280
[19:38:54]		1048572		19292		1029280
[19:38:57]		1048572		19292		1029280
[19:39:00]		1048572		19292		1029280
[19:39:03]		1048572		19292		1029280
[19:39:06]		1048572		19292		1029280
[19:39:09]		1048572		19292		1029280
[19:39:12]		1048572		19292		1029280
[19:39:15]		1048572		19292		1029280
[19:39:18]		1048572		19292		1029280
[19:39:21]		1048572		19292		1029280
[19:39:24]		1048572		19292		1029280
[19:39:27]		1048572		19292		1029280
[19:39:30]		1048572		19292		1029280
[19:39:33]		1048572		19292		1029280
[19:39:36]		1048572		19292		1029280
[19:39:39]		1048572		19292		1029280
[19:39:42]		1048572		19292		1029280
[19:39:45]		1048572		19292		1029280
[19:39:49]		1048572		19292		1029280
[19:39:52]		1048572		19292		1029280
[19:39:55]		1048572		19292		1029280
[19:39:58]		1048572		19292		1029280
[19:40:01]		1048572		19292		1029280
[19:40:04]		1048572		19292		1029280
[19:40:07]		1048572		19292		1029280
