record in kb
time		total		used		free
[09:15:05]		1048572		4		1048568
[09:15:08]		1048572		4		1048568
[09:15:11]		1048572		4		1048568
[09:15:14]		1048572		24		1048548
[09:15:17]		1048572		24		1048548
[09:15:20]		1048572		24		1048548
[09:15:23]		1048572		36		1048536
[09:15:26]		1048572		1440		1047132
[09:15:29]		1048572		1572		1047000
[09:15:32]		1048572		1572		1047000
[09:15:35]		1048572		1572		1047000
[09:15:38]		1048572		1572		1047000
[09:15:41]		1048572		1572		1047000
[09:15:44]		1048572		1572		1047000
[09:15:47]		1048572		1572		1047000
[09:15:51]		1048572		1572		1047000
[09:15:54]		1048572		4624		1043948
[09:15:57]		1048572		8772		1039800
[09:16:00]		1048572		11152		1037420
[09:16:03]		1048572		11152		1037420
[09:16:06]		1048572		11152		1037420
[09:16:09]		1048572		11156		1037416
[09:16:12]		1048572		11156		1037416
[09:16:15]		1048572		11156		1037416
[09:16:18]		1048572		11156		1037416
[09:16:21]		1048572		11156		1037416
[09:16:24]		1048572		11156		1037416
[09:16:27]		1048572		11156		1037416
[09:16:30]		1048572		11156		1037416
[09:16:33]		1048572		11156		1037416
[09:16:36]		1048572		11156		1037416
[09:16:39]		1048572		11156		1037416
[09:16:42]		1048572		11156		1037416
[09:16:45]		1048572		11156		1037416
[09:16:48]		1048572		20480		1028092
[09:16:51]		1048572		28224		1020348
[09:16:54]		1048572		82240		966332
[09:16:57]		1048572		75096		973476
[09:17:00]		1048572		77288		971284
[09:17:03]		1048572		98488		950084
[09:17:06]		1048572		99596		948976
[09:17:09]		1048572		99920		948652
[09:17:12]		1048572		97904		950668
[09:17:15]		1048572		88824		959748
[09:17:18]		1048572		104360		944212
[09:17:21]		1048572		114720		933852
[09:17:24]		1048572		120728		927844
[09:17:27]		1048572		117896		930676
[09:17:30]		1048572		115112		933460
[09:17:33]		1048572		106164		942408
[09:17:36]		1048572		112180		936392
[09:17:39]		1048572		112980		935592
[09:17:42]		1048572		114776		933796
[09:17:45]		1048572		111712		936860
[09:17:48]		1048572		99164		949408
[09:17:51]		1048572		110960		937612
[09:17:55]		1048572		110264		938308
[09:17:58]		1048572		112556		936016
[09:18:01]		1048572		118696		929876
[09:18:04]		1048572		130880		917692
[09:18:07]		1048572		130980		917592
[09:18:10]		1048572		139416		909156
[09:18:13]		1048572		143884		904688
[09:18:16]		1048572		154292		894280
[09:18:19]		1048572		159368		889204
[09:18:22]		1048572		153448		895124
[09:18:25]		1048572		147836		900736
[09:18:28]		1048572		160324		888248
[09:18:31]		1048572		161852		886720
[09:18:34]		1048572		149280		899292
[09:18:37]		1048572		148816		899756
[09:18:40]		1048572		162408		886164
[09:18:43]		1048572		151792		896780
[09:18:46]		1048572		152400		896172
[09:18:49]		1048572		145664		902908
[09:18:52]		1048572		151848		896724
[09:18:55]		1048572		149588		898984
[09:18:58]		1048572		139752		908820
[09:19:01]		1048572		137300		911272
[09:19:04]		1048572		143216		905356
[09:19:07]		1048572		146532		902040
[09:19:10]		1048572		143512		905060
[09:19:13]		1048572		137056		911516
[09:19:16]		1048572		139088		909484
[09:19:19]		1048572		158596		889976
[09:19:22]		1048572		160400		888172
[09:19:25]		1048572		167512		881060
[09:19:28]		1048572		178568		870004
[09:19:31]		1048572		174808		873764
[09:19:34]		1048572		173092		875480
[09:19:37]		1048572		177412		871160
[09:19:40]		1048572		163236		885336
[09:19:43]		1048572		169160		879412
[09:19:46]		1048572		174684		873888
[09:19:49]		1048572		174696		873876
[09:19:52]		1048572		172240		876332
[09:19:55]		1048572		172784		875788
[09:19:58]		1048572		159796		888776
[09:20:01]		1048572		166556		882016
[09:20:04]		1048572		177396		871176
[09:20:07]		1048572		181464		867108
[09:20:10]		1048572		172320		876252
[09:20:13]		1048572		177244		871328
[09:20:16]		1048572		178268		870304
[09:20:19]		1048572		167584		880988
[09:20:22]		1048572		161708		886864
[09:20:25]		1048572		169860		878712
[09:20:28]		1048572		158552		890020
[09:20:31]		1048572		160888		887684
[09:20:34]		1048572		165660		882912
[09:20:37]		1048572		171968		876604
[09:20:40]		1048572		172784		875788
[09:20:43]		1048572		165612		882960
[09:20:46]		1048572		151740		896832
[09:20:49]		1048572		154172		894400
[09:20:52]		1048572		168528		880044
[09:20:55]		1048572		145472		903100
[09:20:58]		1048572		164308		884264
[09:21:01]		1048572		168680		879892
