recorded by mmserver domain:[id:29 time:Wed May  1 13:11:20 2013
]
time		tg_mem		use_mem		free_mem		
13:11:22		1185848		1032176		153672		
13:11:24		1185776		1032104		153672		
13:11:26		1185755		1051767		133988		
13:11:28		1205367		1080595		124772		
13:11:30		1234195		1134659		99536		
13:11:32		1288259		1175119		113140		
13:11:34		1328719		1183479		145240		
13:11:36		1337079		1191903		145176		
13:11:38		1345502		1194894		150608		
13:11:40		1348494		1210838		137656		
13:11:42		1364437		1246921		117516		
13:11:44		1400521		1250973		149548		
13:11:46		1404573		1255157		149416		
13:11:48		1408757		1258009		150748		
13:11:50		1411609		1267697		143912		
13:11:52		1421297		1274253		147044		
13:11:54		1427853		1281801		146052		
13:11:56		1435401		1289381		146020		
13:11:58		1442981		1295489		147492		
13:12:00		1449089		1305937		143152		
13:12:02		1459537		1318865		140672		
13:12:04		1472465		1343077		129388		
13:12:06		1496677		1370653		126024		
13:12:08		1524253		1376025		148228		
13:12:10		1529625		1393557		136068		
13:12:12		1547157		1411633		135524		
13:12:14		1565232		1423556		141676		
13:12:16		1577156		1426304		150852		
13:12:18		1579904		1431656		148248		
13:12:20		1585256		1436016		149240		
13:12:22		1589616		1439136		150480		
13:12:24		1592736		1444116		148620		
13:12:26		1597716		1447360		150356		
13:12:28		1600960		1442296		158664		
13:12:30		1598415		1442355		156060		
13:12:32		1597962		1442398		155564		
13:12:34		1597787		1429591		168196		
13:12:36		1591171		1429671		161500		
13:12:38		1590421		1430161		160260		
13:12:41		1589951		1430187		159764		
13:12:43		1589335		1455611		133724		
13:12:45		1609211		1476347		132864		
13:12:47		1629947		1476499		153448		
13:12:49		1630099		1476899		153200		
13:12:51		1630499		1478167		152332		
13:12:53		1631767		1483203		148564		
13:12:55		1636803		1494695		142108		
13:12:57		1648294		1514814		133480		
13:12:59		1668413		1524757		143656		
13:13:01		1678357		1519405		158952		
13:13:03		1675498		1516702		158796		
13:13:05		1673542		1514778		158764		
13:13:07		1672185		1516353		155832		
13:13:09		1672642		1517666		154976		
13:13:11		1673120		1518176		154944		
13:13:13		1673256		1519044		154212		
13:13:15		1673584		1520072		153512		
13:13:17		1674071		1520935		153136		
13:13:19		1674541		1521889		152652		
13:13:21		1675489		1523273		152216		
13:13:23		1676873		1525481		151392		
13:13:25		1679081		1528949		150132		
13:13:27		1682549		1525881		156668		
13:13:29		1680884		1526468		154416		
13:13:31		1680876		1527200		153676		
13:13:33		1681185		1528465		152720		
13:13:35		1682065		1529269		152796		
13:13:37		1682869		1530401		152468		
13:13:39		1684001		1533069		150932		
13:13:41		1686669		1535741		150928		
13:13:43		1689341		1536389		152952		
13:13:45		1689989		1538377		151612		
13:13:47		1691977		1540397		151580		
13:13:49		1693997		1540465		153532		
13:13:51		1694065		1540905		153160		
13:13:53		1694505		1544941		149564		
13:13:55		1698541		1554805		143736		
13:13:57		1708404		1544792		163612		
13:13:59		1702979		1548163		154816		
13:14:01		1704132		1544992		159140		
13:14:03		1702304		1541304		161000		
13:14:05		1699801		1541281		158520		
13:14:07		1699296		1557484		141812		
13:14:09		1711084		1544844		166240		
13:14:11		1704501		1544549		159952		
13:14:13		1703459		1544491		158968		
13:14:15		1702891		1544667		158224		
13:14:17		1702498		1545090		157408		
13:14:19		1702302		1545762		156540		
13:14:21		1702311		1546111		156200		
13:14:23		1702220		1548252		153968		
13:14:25		1703132		1548792		154340		
13:14:27		1703397		1555753		147644		
13:14:29		1709353		1555757		153596		
13:14:31		1709493		1555773		153720		
13:14:33		1709476		1555756		153720		
13:14:35		1709399		1555679		153720		
13:14:37		1709345		1559097		150248		
13:14:39		1712697		1554265		158432		
13:14:41		1710082		1553510		156572		
13:14:43		1709242		1553662		155580		
13:14:45		1709101		1553645		155456		
13:14:47		1708919		1553711		155208		
13:14:49		1708781		1554681		154100		
13:14:51		1709160		1553944		155216		
13:14:53		1708713		1553745		154968		
13:14:55		1708466		1553746		154720		
13:14:57		1708327		1553731		154596		
13:14:59		1708233		1553761		154472		
13:15:01		1708162		1553814		154348		
13:15:04		1708117		1559225		148892		
13:15:06		1712825		1564801		148024		
13:15:08		1718401		1568765		149636		
13:15:10		1722365		1565165		157200		
13:15:12		1720421		1564709		155712		
13:15:14		1719789		1552545		167244		
13:15:16		1712944		1542796		170148		
13:15:18		1706919		1542839		164080		
13:15:20		1705896		1542808		163088		
13:15:22		1704929		1552909		152020		
13:15:24		1709579		1542803		166776		
13:15:26		1704055		1520675		183380		
13:15:28		1690992		1485208		205784		
13:15:30		1670082		1199506		470576		
13:15:32		1512721		1130885		381836		
13:15:34		1460825		1183397		277428		
13:15:36		1469661		1190125		279536		
13:15:38		1459942		1195162		264780		
13:15:40		1450493		1201337		249156		
13:15:42		1443222		1222702		220520		
13:15:44		1444216		1251960		192256		
13:15:46		1450762		1295086		155676		
13:15:48		1465700		1319572		146128		
13:15:50		1474957		1373841		101116		
13:15:52		1527441		1389861		137580		
13:15:54		1543461		1405881		137580		
13:15:56		1559481		1406897		152584		
13:15:58		1560497		1418329		142168		
13:16:00		1571929		1431993		139936		
13:16:02		1585592		1468472		117120		
13:16:04		1622072		1482012		140060		
13:16:06		1635612		1497784		137828		
13:16:08		1651384		1495824		155560		
13:16:10		1650362		1525306		125056		
13:16:12		1678906		1524586		154320		
13:16:14		1678632		1537456		141176		
13:16:16		1691056		1551244		139812		
13:16:18		1704844		1551772		153072		
13:16:20		1705372		1556516		148856		
13:16:22		1710116		1570188		139928		
13:16:24		1723788		1579768		144020		
13:16:26		1733368		1581536		151832		
13:16:28		1735136		1580576		154560		
13:16:30		1734610		1580298		154312		
13:16:32		1734371		1580307		154064		
13:16:34		1734284		1581708		152576		
13:16:36		1735308		1589180		146128		
13:16:38		1742780		1587592		155188		
13:16:40		1742115		1586927		155188		
13:16:42		1741578		1607718		133860		
13:16:44		1761318		1190214		571104		
13:16:46		1527447		1133475		393972		
13:16:48		1533387		1331127		202260		
13:16:50		1573345		1338101		235244		
13:16:52		1564346		1343658		220688		
13:16:54		1558897		1350261		208636		
13:16:56		1556014		1355934		200080		
13:16:58		1553529		1362585		190944		
13:17:00		1552427		1366459		185968		
13:17:02		1550721		1373605		177116		
13:17:04		1551173		1381261		169912		
13:17:06		1552476		1385392		167084		
13:17:08		1552854		1408402		144452		
13:17:10		1562703		1421895		140808		
13:17:12		1575495		1430471		145024		
