recorded by mmserver domain:[id:25 time:Fri Jan  4 15:46:04 2013
]
time		tg_mem		use_mem		free_mem		
15:46:06		1047585		164685		882900		
15:46:08		1047607		164707		882900		
15:46:10		1047623		164723		882900		
15:46:12		1047635		164735		882900		
15:46:14		1047663		164763		882900		
15:46:16		1039982		164646		875336		
15:46:18		1036955		164719		872236		
15:46:20		1033904		164644		869260		
15:46:22		1030797		164637		866160		
15:46:24		1027704		164644		863060		
15:46:26		1024621		164661		859960		
15:46:28		1021546		164686		856860		
15:46:30		1018496		164612		853884		
15:46:32		1015353		164693		850660		
15:46:34		1012307		164623		847684		
15:46:36		1009204		164620		844584		
15:46:38		1006096		164612		841484		
15:46:40		1006090		164606		841484		
15:46:42		1002997		164613		838384		
15:46:44		999933		164649		835284		
15:46:46		996854		164670		832184		
15:46:48		993801		164717		829084		
15:46:50		990748		164640		826108		
15:46:52		987584		164700		822884		
15:46:54		984541		164633		819908		
15:46:56		987579		167547		820032		
15:46:58		991512		169248		822264		
15:47:00		995894		165198		830696		
15:47:02		996316		165248		831068		
15:47:04		999609		165193		834416		
15:47:06		1002302		165282		837020		
15:47:08		1005995		165255		840740		
15:47:10		1009230		168118		841112		
15:47:12		1013423		170699		842724		
15:47:14		1018576		172008		846568		
15:47:16		1022515		165283		857232		
15:47:18		1021545		164685		856860		
15:47:20		1023756		165904		857852		
15:47:23		1024280		165188		859092		
15:47:25		1027723		167639		860084		
15:47:27		1031812		170116		861696		
15:47:29		1036497		168353		868144		
15:47:31		1038783		169523		869260		
15:47:33		1042564		166236		876328		
15:47:35		1048301		165277		883024		
15:47:37		1045204		164660		880544		
15:47:39		1047511		165231		882280		
15:47:41		1048088		165188		882900		
15:47:43		1048074		165174		882900		
15:47:45		1048063		165163		882900		
15:47:46		1048055		165155		882900		
