record in kb
time		total		used		free
[13:20:39]		1048572		17072		1031500
[13:20:42]		1048572		17072		1031500
[13:20:45]		1048572		17072		1031500
[13:20:48]		1048572		17072		1031500
[13:20:51]		1048572		17072		1031500
[13:20:54]		1048572		17072		1031500
[13:20:57]		1048572		17072		1031500
[13:21:00]		1048572		17072		1031500
[13:21:03]		1048572		17072		1031500
[13:21:06]		1048572		17072		1031500
[13:21:09]		1048572		17072		1031500
[13:21:12]		1048572		17072		1031500
[13:21:15]		1048572		17080		1031492
[13:21:18]		1048572		17080		1031492
[13:21:21]		1048572		17080		1031492
[13:21:24]		1048572		17080		1031492
[13:21:27]		1048572		17220		1031352
[13:21:30]		1048572		17220		1031352
[13:21:33]		1048572		17220		1031352
[13:21:36]		1048572		17220		1031352
[13:21:39]		1048572		17220		1031352
[13:21:42]		1048572		17220		1031352
[13:21:45]		1048572		17264		1031308
[13:21:48]		1048572		17312		1031260
[13:21:51]		1048572		17312		1031260
[13:21:54]		1048572		17312		1031260
[13:21:57]		1048572		17312		1031260
[13:22:00]		1048572		17312		1031260
[13:22:03]		1048572		17312		1031260
[13:22:06]		1048572		17312		1031260
[13:22:09]		1048572		17312		1031260
[13:22:12]		1048572		17312		1031260
[13:22:15]		1048572		17312		1031260
[13:22:18]		1048572		17312		1031260
[13:22:21]		1048572		17312		1031260
[13:22:24]		1048572		17312		1031260
[13:22:27]		1048572		17304		1031268
[13:22:30]		1048572		17304		1031268
[13:22:33]		1048572		17304		1031268
[13:22:36]		1048572		17304		1031268
[13:22:39]		1048572		17304		1031268
[13:22:42]		1048572		17304		1031268
[13:22:45]		1048572		17304		1031268
[13:22:48]		1048572		17304		1031268
[13:22:51]		1048572		17304		1031268
[13:22:54]		1048572		17304		1031268
[13:22:57]		1048572		17304		1031268
[13:23:00]		1048572		17304		1031268
[13:23:03]		1048572		17304		1031268
[13:23:06]		1048572		17304		1031268
[13:23:09]		1048572		17304		1031268
[13:23:12]		1048572		17304		1031268
[13:23:15]		1048572		17304		1031268
[13:23:18]		1048572		17304		1031268
[13:23:21]		1048572		17304		1031268
[13:23:24]		1048572		17304		1031268
[13:23:27]		1048572		17304		1031268
