record in kb
time		total		used		free
[20:59:41]		1048572		16912		1031660
[20:59:44]		1048572		16912		1031660
[20:59:47]		1048572		16912		1031660
[20:59:50]		1048572		16912		1031660
[20:59:53]		1048572		16912		1031660
[20:59:56]		1048572		16912		1031660
[20:59:59]		1048572		16912		1031660
[21:00:02]		1048572		16912		1031660
[21:00:05]		1048572		16912		1031660
[21:00:08]		1048572		16912		1031660
[21:00:11]		1048572		16912		1031660
[21:00:14]		1048572		16912		1031660
[21:00:17]		1048572		16912		1031660
[21:00:20]		1048572		16912		1031660
[21:00:23]		1048572		16912		1031660
[21:00:26]		1048572		16912		1031660
[21:00:29]		1048572		16912		1031660
[21:00:32]		1048572		16912		1031660
[21:00:35]		1048572		16912		1031660
[21:00:38]		1048572		16912		1031660
[21:00:41]		1048572		16912		1031660
[21:00:44]		1048572		16912		1031660
[21:00:47]		1048572		16912		1031660
[21:00:50]		1048572		16912		1031660
[21:00:53]		1048572		16912		1031660
[21:00:56]		1048572		16912		1031660
[21:00:59]		1048572		16912		1031660
[21:01:02]		1048572		16912		1031660
[21:01:05]		1048572		16912		1031660
[21:01:08]		1048572		16912		1031660
[21:01:11]		1048572		16912		1031660
[21:01:14]		1048572		16912		1031660
[21:01:17]		1048572		16912		1031660
[21:01:20]		1048572		16912		1031660
[21:01:23]		1048572		16912		1031660
[21:01:26]		1048572		16912		1031660
[21:01:29]		1048572		16912		1031660
[21:01:32]		1048572		16912		1031660
[21:01:35]		1048572		16912		1031660
[21:01:38]		1048572		16912		1031660
[21:01:41]		1048572		16912		1031660
[21:01:44]		1048572		16912		1031660
[21:01:47]		1048572		16912		1031660
[21:01:50]		1048572		16912		1031660
[21:01:53]		1048572		16912		1031660
[21:01:56]		1048572		16912		1031660
[21:01:59]		1048572		16912		1031660
[21:02:02]		1048572		16912		1031660
[21:02:05]		1048572		16912		1031660
[21:02:08]		1048572		16912		1031660
[21:02:11]		1048572		16916		1031656
[21:02:14]		1048572		16916		1031656
[21:02:17]		1048572		16912		1031660
[21:02:20]		1048572		16912		1031660
[21:02:23]		1048572		16912		1031660
[21:02:26]		1048572		16912		1031660
[21:02:29]		1048572		16912		1031660
[21:02:33]		1048572		16912		1031660
[21:02:36]		1048572		16912		1031660
[21:02:39]		1048572		16912		1031660
[21:02:42]		1048572		16912		1031660
[21:02:45]		1048572		16912		1031660
[21:02:48]		1048572		16912		1031660
[21:02:51]		1048572		16912		1031660
[21:02:54]		1048572		16912		1031660
[21:02:57]		1048572		16912		1031660
[21:03:00]		1048572		16912		1031660
[21:03:03]		1048572		16912		1031660
[21:03:06]		1048572		16912		1031660
[21:03:09]		1048572		16912		1031660
[21:03:12]		1048572		16912		1031660
[21:03:15]		1048572		16912		1031660
[21:03:18]		1048572		16912		1031660
[21:03:21]		1048572		16912		1031660
[21:03:24]		1048572		16912		1031660
[21:03:27]		1048572		16912		1031660
[21:03:30]		1048572		16912		1031660
[21:03:33]		1048572		16912		1031660
[21:03:36]		1048572		16912		1031660
[21:03:39]		1048572		17028		1031544
[21:03:42]		1048572		16916		1031656
[21:03:45]		1048572		16916		1031656
[21:03:48]		1048572		16916		1031656
[21:03:51]		1048572		16916		1031656
[21:03:54]		1048572		16916		1031656
[21:03:57]		1048572		16916		1031656
[21:04:00]		1048572		16916		1031656
