record in kb
time		total		used		free
[20:41:39]		1048572		0		1048572
[20:41:42]		1048572		0		1048572
[20:41:45]		1048572		0		1048572
[20:41:48]		1048572		0		1048572
[20:41:51]		1048572		0		1048572
[20:41:54]		1048572		0		1048572
[20:41:57]		1048572		0		1048572
[20:42:00]		1048572		0		1048572
[20:42:03]		1048572		0		1048572
[20:42:06]		1048572		0		1048572
[20:42:09]		1048572		0		1048572
[20:42:12]		1048572		0		1048572
[20:42:15]		1048572		0		1048572
[20:42:18]		1048572		0		1048572
[20:42:21]		1048572		0		1048572
[20:42:24]		1048572		336		1048236
[20:42:27]		1048572		440		1048132
[20:42:30]		1048572		3680		1044892
[20:42:33]		1048572		17780		1030792
[20:42:36]		1048572		39724		1008848
[20:42:39]		1048572		31020		1017552
[20:42:42]		1048572		45792		1002780
[20:42:45]		1048572		49984		998588
[20:42:48]		1048572		45412		1003160
[20:42:51]		1048572		33388		1015184
[20:42:54]		1048572		33460		1015112
[20:42:57]		1048572		38420		1010152
[20:43:00]		1048572		38924		1009648
[20:43:03]		1048572		39040		1009532
[20:43:06]		1048572		39712		1008860
[20:43:09]		1048572		39720		1008852
[20:43:12]		1048572		29920		1018652
[20:43:15]		1048572		37448		1011124
[20:43:18]		1048572		32476		1016096
[20:43:21]		1048572		35680		1012892
[20:43:24]		1048572		43400		1005172
[20:43:27]		1048572		40012		1008560
[20:43:30]		1048572		40360		1008212
[20:43:33]		1048572		40360		1008212
[20:43:36]		1048572		40360		1008212
[20:43:39]		1048572		40360		1008212
[20:43:42]		1048572		40332		1008240
[20:43:45]		1048572		40328		1008244
[20:43:48]		1048572		37544		1011028
[20:43:51]		1048572		56880		991692
[20:43:54]		1048572		93296		955276
[20:43:57]		1048572		102500		946072
[20:44:00]		1048572		110808		937764
[20:44:03]		1048572		73964		974608
[20:44:06]		1048572		64100		984472
[20:44:09]		1048572		58652		989920
[20:44:12]		1048572		43240		1005332
[20:44:15]		1048572		41464		1007108
[20:44:18]		1048572		90644		957928
[20:44:21]		1048572		104824		943748
[20:44:24]		1048572		115372		933200
[20:44:27]		1048572		99800		948772
[20:44:30]		1048572		86132		962440
[20:44:33]		1048572		70064		978508
[20:44:36]		1048572		79144		969428
[20:44:39]		1048572		63108		985464
[20:44:42]		1048572		59988		988584
[20:44:45]		1048572		57224		991348
[20:44:48]		1048572		78156		970416
[20:44:51]		1048572		69800		978772
[20:44:54]		1048572		66712		981860
[20:44:57]		1048572		74972		973600
[20:45:00]		1048572		70536		978036
[20:45:03]		1048572		60980		987592
[20:45:06]		1048572		57632		990940
[20:45:09]		1048572		57628		990944
[20:45:12]		1048572		57300		991272
[20:45:15]		1048572		57300		991272
[20:45:18]		1048572		57300		991272
[20:45:21]		1048572		58224		990348
[20:45:24]		1048572		63120		985452
[20:45:27]		1048572		63128		985444
[20:45:30]		1048572		63216		985356
[20:45:33]		1048572		63304		985268
[20:45:36]		1048572		63044		985528
[20:45:39]		1048572		20212		1028360
[20:45:42]		1048572		20212		1028360
[20:45:45]		1048572		20212		1028360
[20:45:48]		1048572		20212		1028360
[20:45:51]		1048572		20212		1028360
[20:45:54]		1048572		19860		1028712
[20:45:57]		1048572		19576		1028996
[20:46:00]		1048572		19576		1028996
[20:46:03]		1048572		19532		1029040
[20:46:06]		1048572		19532		1029040
[20:46:09]		1048572		19532		1029040
[20:46:12]		1048572		19532		1029040
[20:46:15]		1048572		19532		1029040
[20:46:18]		1048572		19532		1029040
[20:46:21]		1048572		19532		1029040
[20:46:24]		1048572		19532		1029040
[20:46:27]		1048572		19532		1029040
[20:46:30]		1048572		19532		1029040
[20:46:33]		1048572		19532		1029040
[20:46:36]		1048572		19532		1029040
[20:46:39]		1048572		19532		1029040
[20:46:42]		1048572		19532		1029040
[20:46:45]		1048572		19532		1029040
[20:46:48]		1048572		19532		1029040
[20:46:51]		1048572		19532		1029040
[20:46:54]		1048572		19524		1029048
[20:46:57]		1048572		19524		1029048
[20:47:00]		1048572		19524		1029048
[20:47:03]		1048572		19524		1029048
[20:47:06]		1048572		19524		1029048
[20:47:09]		1048572		19524		1029048
[20:47:12]		1048572		19524		1029048
[20:47:15]		1048572		19524		1029048
[20:47:18]		1048572		19524		1029048
[20:47:21]		1048572		19524		1029048
[20:47:24]		1048572		19524		1029048
[20:47:27]		1048572		19524		1029048
[20:47:30]		1048572		19524		1029048
[20:47:33]		1048572		19524		1029048
[20:47:36]		1048572		19524		1029048
[20:47:39]		1048572		19524		1029048
[20:47:42]		1048572		19524		1029048
[20:47:45]		1048572		19524		1029048
[20:47:48]		1048572		19516		1029056
[20:47:51]		1048572		19468		1029104
[20:47:54]		1048572		19468		1029104
[20:47:57]		1048572		19160		1029412
[20:48:00]		1048572		19160		1029412
[20:48:03]		1048572		19160		1029412
[20:48:06]		1048572		19160		1029412
[20:48:09]		1048572		19160		1029412
[20:48:12]		1048572		19160		1029412
[20:48:15]		1048572		19160		1029412
[20:48:18]		1048572		19160		1029412
[20:48:21]		1048572		19160		1029412
[20:48:24]		1048572		19160		1029412
[20:48:27]		1048572		19156		1029416
[20:48:30]		1048572		19156		1029416
[20:48:33]		1048572		19156		1029416
