recorded by mmserver domain:[id:8 time:Wed May  1 12:43:10 2013
]
time		tg_mem		use_mem		free_mem		
12:43:12		978766		430034		548732		
12:43:14		978768		430036		548732		
12:43:16		978769		430037		548732		
12:43:18		976508		429884		546624		
12:43:20		971700		429912		541788		
12:43:22		966600		429896		536704		
12:43:24		963796		429944		533852		
12:43:26		963720		429868		533852		
12:43:28		963220		429864		533356		
12:43:30		962127		428771		533356		
12:43:32		958450		425094		533356		
12:43:34		950691		429983		520708		
12:43:36		951148		430440		520708		
12:43:38		950901		430193		520708		
12:43:40		951136		430428		520708		
12:43:42		951303		430595		520708		
12:43:44		952475		430527		521948		
12:43:46		951820		429872		521948		
12:43:48		951278		429950		521328		
12:43:50		946324		424996		521328		
12:43:52		943158		429890		513268		
12:43:54		943594		430326		513268		
12:43:56		941103		429943		511160		
12:43:58		937538		429974		507564		
12:44:00		937320		429880		507440		
12:44:02		935630		430050		505580		
12:44:04		935023		430063		504960		
12:44:06		934538		430074		504464		
12:44:08		933444		430096		503348		
12:44:10		933963		430491		503472		
12:44:12		934036		430564		503472		
12:44:14		933366		430018		503348		
12:44:16		933232		430008		503224		
12:44:18		932586		429982		502604		
12:44:20		932392		429912		502480		
12:44:22		932290		429934		502356		
12:44:24		932125		430017		502108		
12:44:27		933765		430541		503224		
12:44:29		934555		430587		503968		
12:44:31		934241		430273		503968		
12:44:33		934156		430188		503968		
12:44:35		931933		429949		501984		
12:44:37		930927		429935		500992		
12:44:39		930889		429897		500992		
12:44:41		930718		429974		500744		
12:44:43		930103		429979		500124		
12:44:45		927412		429892		497520		
12:44:47		926732		429956		496776		
12:44:49		925591		429931		495660		
12:44:51		925377		429965		495412		
12:44:53		926837		430557		496280		
12:44:55		927569		430545		497024		
12:44:57		927023		429999		497024		
12:44:59		926783		430007		496776		
12:45:01		926690		430038		496652		
12:45:03		926609		430081		496528		
12:45:05		926533		430005		496528		
12:45:07		926362		430082		496280		
12:45:09		927208		430556		496652		
12:45:11		927199		430547		496652		
12:45:13		927078		430426		496652		
12:45:15		926868		430216		496652		
12:45:17		926727		430075		496652		
12:45:19		926514		429862		496652		
12:45:21		926426		429898		496528		
12:45:23		926335		429931		496404		
12:45:25		925721		429937		495784		
12:45:27		925519		429983		495536		
12:45:29		925270		430106		495164		
12:45:31		924939		430023		494916		
12:45:33		924541		429997		494544		
12:45:35		924040		429992		494048		
12:45:37		923576		430024		493552		
12:45:39		923327		430023		493304		
12:45:41		925246		430578		494668		
12:45:43		925431		430515		494916		
12:45:45		926256		430472		495784		
12:45:47		926230		430446		495784		
12:45:49		926229		430445		495784		
12:45:51		926229		430445		495784		
12:45:53		926229		430445		495784		
12:45:55		925619		429959		495660		
12:45:57		925520		429984		495536		
12:45:59		925536		430000		495536		
12:46:01		925545		430009		495536		
12:46:03		925551		430015		495536		
12:46:05		925480		429944		495536		
12:46:07		924113		429941		494172		
12:46:09		926388		430480		495908		
12:46:11		926272		430364		495908		
12:46:13		926187		430279		495908		
12:46:15		925672		429888		495784		
12:46:17		927256		430480		496776		
12:46:19		927418		430518		496900		
12:46:21		927381		430481		496900		
12:46:23		927031		430131		496900		
12:46:25		926955		430055		496900		
12:46:27		925064		429900		495164		
12:46:29		926861		430581		496280		
12:46:31		927329		430553		496776		
12:46:33		927298		430522		496776		
12:46:35		927339		430563		496776		
12:46:37		927367		430591		496776		
12:46:39		927381		430481		496900		
12:46:41		927330		430430		496900		
12:46:43		927314		430414		496900		
12:46:45		927304		430404		496900		
12:46:48		927299		430399		496900		
12:46:50		925733		429949		495784		
12:46:52		925701		429917		495784		
12:46:54		925682		429898		495784		
12:46:56		927174		430522		496652		
12:46:58		928685		430545		498140		
12:47:00		928699		430559		498140		
12:47:02		928692		430552		498140		
12:47:04		927885		429869		498016		
12:47:06		928557		430541		498016		
12:47:08		929973		430593		499380		
12:47:10		934656		430564		504092		
12:47:12		936190		430486		505704		
12:47:14		969796		430488		539308		
12:47:16		970392		430588		539804		
12:47:18		967342		429894		537448		
12:47:20		966970		429894		537076		
12:47:22		966122		429914		536208		
12:47:24		965390		429926		535464		
12:47:26		963299		429943		533356		
12:47:28		959560		429924		529636		
12:47:30		954267		429963		524304		
12:47:32		949691		429975		519716		
12:47:34		945532		429908		515624		
12:47:36		943989		429977		514012		
12:47:38		942483		429959		512524		
12:47:40		942442		429918		512524		
12:47:42		941659		429879		511780		
12:47:44		935773		429945		505828		
12:47:46		934592		429880		504712		
12:47:48		931592		429980		501612		
12:47:50		931637		430025		501612		
12:47:52		929611		429983		499628		
12:47:54		929273		429893		499380		
12:47:56		926378		429974		496404		
12:47:58		926410		430006		496404		
12:48:00		926205		429925		496280		
12:48:02		925948		429916		496032		
12:48:04		924961		429921		495040		
12:48:06		924762		429970		494792		
12:48:08		924747		429955		494792		
12:48:10		924723		429931		494792		
12:48:12		924843		430051		494792		
12:48:14		924292		429872		494420		
12:48:16		925048		430504		494544		
12:48:18		925145		430477		494668		
12:48:20		925229		430561		494668		
12:48:22		976485		430481		546004		
12:48:24		986648		432212		554436		
12:48:26		966595		429891		536704		
12:48:28		956315		429903		526412		
12:48:30		955087		429915		525172		
12:48:32		954510		429958		524552		
12:48:34		953610		429926		523684		
12:48:36		952996		429932		523064		
12:48:38		952188		429868		522320		
12:48:40		951490		429914		521576		
12:48:42		950891		429935		520956		
12:48:44		950098		429886		520212		
12:48:46		949427		429959		519468		
