record in kb
time		total		used		free
[16:42:56]		1048572		696		1047876
[16:42:59]		1048572		696		1047876
[16:43:02]		1048572		696		1047876
[16:43:05]		1048572		696		1047876
[16:43:08]		1048572		696		1047876
[16:43:11]		1048572		696		1047876
[16:43:14]		1048572		696		1047876
[16:43:17]		1048572		696		1047876
[16:43:20]		1048572		696		1047876
[16:43:23]		1048572		696		1047876
[16:43:26]		1048572		696		1047876
[16:43:30]		1048572		696		1047876
[16:43:33]		1048572		696		1047876
[16:43:36]		1048572		696		1047876
[16:43:39]		1048572		696		1047876
[16:43:42]		1048572		696		1047876
[16:43:45]		1048572		696		1047876
[16:43:48]		1048572		696		1047876
[16:43:51]		1048572		696		1047876
[16:43:54]		1048572		696		1047876
[16:43:57]		1048572		696		1047876
[16:44:00]		1048572		696		1047876
[16:44:03]		1048572		696		1047876
[16:44:06]		1048572		696		1047876
[16:44:09]		1048572		696		1047876
[16:44:12]		1048572		696		1047876
[16:44:15]		1048572		696		1047876
[16:44:18]		1048572		696		1047876
[16:44:21]		1048572		696		1047876
[16:44:24]		1048572		696		1047876
[16:44:27]		1048572		696		1047876
[16:44:30]		1048572		696		1047876
[16:44:33]		1048572		696		1047876
[16:44:36]		1048572		696		1047876
[16:44:39]		1048572		696		1047876
[16:44:42]		1048572		696		1047876
[16:44:45]		1048572		696		1047876
[16:44:48]		1048572		696		1047876
[16:44:51]		1048572		696		1047876
[16:44:54]		1048572		696		1047876
[16:44:57]		1048572		696		1047876
[16:45:00]		1048572		696		1047876
[16:45:03]		1048572		696		1047876
[16:45:06]		1048572		696		1047876
[16:45:09]		1048572		696		1047876
[16:45:12]		1048572		696		1047876
[16:45:15]		1048572		696		1047876
[16:45:18]		1048572		696		1047876
[16:45:21]		1048572		696		1047876
[16:45:24]		1048572		696		1047876
[16:45:27]		1048572		696		1047876
[16:45:30]		1048572		696		1047876
[16:45:33]		1048572		696		1047876
[16:45:36]		1048572		696		1047876
[16:45:39]		1048572		696		1047876
[16:45:42]		1048572		696		1047876
[16:45:45]		1048572		696		1047876
[16:45:48]		1048572		696		1047876
[16:45:51]		1048572		696		1047876
[16:45:54]		1048572		696		1047876
[16:45:57]		1048572		696		1047876
[16:46:00]		1048572		696		1047876
[16:46:03]		1048572		696		1047876
[16:46:06]		1048572		696		1047876
[16:46:09]		1048572		696		1047876
[16:46:12]		1048572		696		1047876
[16:46:15]		1048572		696		1047876
[16:46:18]		1048572		696		1047876
[16:46:21]		1048572		696		1047876
[16:46:24]		1048572		696		1047876
[16:46:27]		1048572		696		1047876
[16:46:30]		1048572		696		1047876
[16:46:33]		1048572		696		1047876
[16:46:36]		1048572		696		1047876
[16:46:39]		1048572		696		1047876
[16:46:42]		1048572		696		1047876
[16:46:45]		1048572		696		1047876
[16:46:48]		1048572		696		1047876
[16:46:51]		1048572		696		1047876
[16:46:54]		1048572		696		1047876
[16:46:57]		1048572		696		1047876
[16:47:00]		1048572		696		1047876
[16:47:03]		1048572		696		1047876
[16:47:06]		1048572		696		1047876
[16:47:09]		1048572		696		1047876
[16:47:12]		1048572		696		1047876
[16:47:15]		1048572		696		1047876
[16:47:18]		1048572		696		1047876
[16:47:21]		1048572		696		1047876
[16:47:24]		1048572		696		1047876
[16:47:27]		1048572		696		1047876
[16:47:30]		1048572		696		1047876
[16:47:33]		1048572		696		1047876
[16:47:36]		1048572		696		1047876
[16:47:39]		1048572		696		1047876
[16:47:42]		1048572		696		1047876
[16:47:45]		1048572		696		1047876
[16:47:48]		1048572		696		1047876
[16:47:51]		1048572		696		1047876
[16:47:54]		1048572		696		1047876
[16:47:57]		1048572		696		1047876
[16:48:00]		1048572		696		1047876
[16:48:03]		1048572		696		1047876
[16:48:06]		1048572		696		1047876
[16:48:09]		1048572		696		1047876
[16:48:12]		1048572		696		1047876
[16:48:15]		1048572		696		1047876
[16:48:18]		1048572		696		1047876
[16:48:21]		1048572		696		1047876
[16:48:24]		1048572		696		1047876
[16:48:27]		1048572		696		1047876
[16:48:30]		1048572		696		1047876
[16:48:33]		1048572		696		1047876
[16:48:36]		1048572		696		1047876
[16:48:39]		1048572		696		1047876
[16:48:42]		1048572		696		1047876
[16:48:45]		1048572		696		1047876
[16:48:48]		1048572		696		1047876
[16:48:51]		1048572		696		1047876
[16:48:54]		1048572		696		1047876
[16:48:57]		1048572		696		1047876
[16:49:00]		1048572		696		1047876
[16:49:03]		1048572		696		1047876
[16:49:06]		1048572		696		1047876
[16:49:09]		1048572		696		1047876
[16:49:12]		1048572		696		1047876
[16:49:15]		1048572		696		1047876
[16:49:18]		1048572		696		1047876
[16:49:21]		1048572		696		1047876
[16:49:24]		1048572		696		1047876
[16:49:27]		1048572		696		1047876
[16:49:30]		1048572		696		1047876
[16:49:33]		1048572		696		1047876
[16:49:36]		1048572		696		1047876
[16:49:39]		1048572		696		1047876
[16:49:42]		1048572		696		1047876
[16:49:45]		1048572		696		1047876
[16:49:48]		1048572		696		1047876
[16:49:51]		1048572		696		1047876
[16:49:54]		1048572		696		1047876
[16:49:57]		1048572		696		1047876
[16:50:00]		1048572		696		1047876
[16:50:03]		1048572		696		1047876
[16:50:06]		1048572		696		1047876
[16:50:09]		1048572		696		1047876
[16:50:12]		1048572		696		1047876
[16:50:15]		1048572		696		1047876
[16:50:18]		1048572		696		1047876
[16:50:21]		1048572		696		1047876
[16:50:24]		1048572		696		1047876
[16:50:27]		1048572		696		1047876
[16:50:30]		1048572		696		1047876
[16:50:33]		1048572		696		1047876
[16:50:36]		1048572		696		1047876
[16:50:39]		1048572		696		1047876
[16:50:42]		1048572		696		1047876
[16:50:45]		1048572		696		1047876
[16:50:48]		1048572		696		1047876
[16:50:51]		1048572		696		1047876
[16:50:54]		1048572		696		1047876
[16:50:57]		1048572		696		1047876
[16:51:00]		1048572		696		1047876
[16:51:03]		1048572		696		1047876
[16:51:06]		1048572		696		1047876
[16:51:09]		1048572		696		1047876
[16:51:12]		1048572		696		1047876
[16:51:15]		1048572		696		1047876
[16:51:18]		1048572		696		1047876
[16:51:21]		1048572		696		1047876
[16:51:24]		1048572		696		1047876
[16:51:27]		1048572		696		1047876
[16:51:30]		1048572		696		1047876
[16:51:33]		1048572		696		1047876
[16:51:36]		1048572		696		1047876
[16:51:39]		1048572		696		1047876
[16:51:42]		1048572		696		1047876
[16:51:45]		1048572		696		1047876
[16:51:48]		1048572		696		1047876
[16:51:51]		1048572		696		1047876
[16:51:54]		1048572		696		1047876
[16:51:57]		1048572		696		1047876
[16:52:00]		1048572		696		1047876
[16:52:03]		1048572		696		1047876
[16:52:06]		1048572		696		1047876
[16:52:09]		1048572		696		1047876
[16:52:12]		1048572		696		1047876
[16:52:15]		1048572		696		1047876
[16:52:18]		1048572		696		1047876
[16:52:21]		1048572		696		1047876
[16:52:24]		1048572		696		1047876
[16:52:27]		1048572		696		1047876
[16:52:30]		1048572		696		1047876
[16:52:33]		1048572		696		1047876
[16:52:36]		1048572		696		1047876
[16:52:39]		1048572		696		1047876
[16:52:42]		1048572		696		1047876
[16:52:45]		1048572		696		1047876
[16:52:48]		1048572		696		1047876
[16:52:51]		1048572		696		1047876
[16:52:54]		1048572		696		1047876
[16:52:57]		1048572		696		1047876
[16:53:00]		1048572		696		1047876
[16:53:03]		1048572		696		1047876
[16:53:06]		1048572		696		1047876
[16:53:09]		1048572		696		1047876
[16:53:12]		1048572		696		1047876
[16:53:15]		1048572		696		1047876
[16:53:18]		1048572		696		1047876
[16:53:21]		1048572		696		1047876
[16:53:24]		1048572		696		1047876
[16:53:27]		1048572		696		1047876
[16:53:30]		1048572		696		1047876
[16:53:33]		1048572		696		1047876
[16:53:36]		1048572		696		1047876
[16:53:39]		1048572		696		1047876
[16:53:42]		1048572		696		1047876
[16:53:45]		1048572		696		1047876
[16:53:48]		1048572		696		1047876
[16:53:51]		1048572		696		1047876
[16:53:54]		1048572		696		1047876
[16:53:57]		1048572		696		1047876
[16:54:00]		1048572		696		1047876
[16:54:03]		1048572		696		1047876
[16:54:06]		1048572		696		1047876
[16:54:09]		1048572		696		1047876
[16:54:12]		1048572		696		1047876
[16:54:15]		1048572		696		1047876
[16:54:18]		1048572		696		1047876
[16:54:21]		1048572		696		1047876
[16:54:24]		1048572		696		1047876
[16:54:27]		1048572		696		1047876
[16:54:30]		1048572		696		1047876
[16:54:33]		1048572		696		1047876
[16:54:36]		1048572		696		1047876
[16:54:39]		1048572		696		1047876
[16:54:42]		1048572		696		1047876
[16:54:45]		1048572		696		1047876
[16:54:48]		1048572		696		1047876
[16:54:51]		1048572		696		1047876
[16:54:54]		1048572		696		1047876
[16:54:57]		1048572		696		1047876
[16:55:00]		1048572		696		1047876
[16:55:03]		1048572		696		1047876
[16:55:06]		1048572		696		1047876
[16:55:09]		1048572		696		1047876
[16:55:12]		1048572		696		1047876
[16:55:15]		1048572		696		1047876
[16:55:18]		1048572		696		1047876
[16:55:21]		1048572		696		1047876
[16:55:24]		1048572		696		1047876
[16:55:27]		1048572		696		1047876
[16:55:30]		1048572		696		1047876
[16:55:33]		1048572		696		1047876
[16:55:36]		1048572		696		1047876
[16:55:39]		1048572		696		1047876
[16:55:42]		1048572		696		1047876
[16:55:45]		1048572		696		1047876
[16:55:48]		1048572		696		1047876
[16:55:51]		1048572		696		1047876
[16:55:54]		1048572		696		1047876
[16:55:57]		1048572		696		1047876
[16:56:00]		1048572		696		1047876
[16:56:03]		1048572		696		1047876
[16:56:06]		1048572		696		1047876
[16:56:09]		1048572		696		1047876
[16:56:12]		1048572		696		1047876
[16:56:15]		1048572		696		1047876
[16:56:18]		1048572		696		1047876
[16:56:21]		1048572		696		1047876
[16:56:24]		1048572		696		1047876
[16:56:27]		1048572		696		1047876
[16:56:30]		1048572		696		1047876
[16:56:33]		1048572		696		1047876
