record in kb
time		total		used		free
[19:53:17]		1048572		696		1047876
[19:53:20]		1048572		696		1047876
[19:53:23]		1048572		696		1047876
[19:53:26]		1048572		696		1047876
[19:53:29]		1048572		696		1047876
[19:53:32]		1048572		696		1047876
[19:53:35]		1048572		696		1047876
[19:53:38]		1048572		696		1047876
[19:53:41]		1048572		696		1047876
[19:53:44]		1048572		696		1047876
[19:53:47]		1048572		696		1047876
[19:53:50]		1048572		696		1047876
[19:53:53]		1048572		696		1047876
[19:53:56]		1048572		696		1047876
[19:53:59]		1048572		696		1047876
[19:54:02]		1048572		696		1047876
[19:54:05]		1048572		696		1047876
[19:54:08]		1048572		696		1047876
[19:54:11]		1048572		696		1047876
[19:54:14]		1048572		696		1047876
[19:54:17]		1048572		696		1047876
[19:54:20]		1048572		696		1047876
[19:54:23]		1048572		696		1047876
[19:54:26]		1048572		696		1047876
[19:54:29]		1048572		696		1047876
[19:54:32]		1048572		696		1047876
[19:54:35]		1048572		696		1047876
[19:54:38]		1048572		696		1047876
[19:54:41]		1048572		696		1047876
[19:54:44]		1048572		696		1047876
[19:54:47]		1048572		696		1047876
[19:54:50]		1048572		696		1047876
[19:54:53]		1048572		696		1047876
[19:54:56]		1048572		696		1047876
[19:54:59]		1048572		696		1047876
[19:55:02]		1048572		696		1047876
[19:55:05]		1048572		696		1047876
[19:55:08]		1048572		696		1047876
[19:55:11]		1048572		696		1047876
[19:55:14]		1048572		696		1047876
[19:55:17]		1048572		696		1047876
[19:55:20]		1048572		696		1047876
[19:55:23]		1048572		696		1047876
[19:55:26]		1048572		696		1047876
[19:55:29]		1048572		696		1047876
[19:55:32]		1048572		696		1047876
[19:55:35]		1048572		696		1047876
[19:55:38]		1048572		696		1047876
[19:55:41]		1048572		696		1047876
[19:55:44]		1048572		696		1047876
[19:55:47]		1048572		696		1047876
[19:55:50]		1048572		696		1047876
[19:55:53]		1048572		696		1047876
[19:55:56]		1048572		696		1047876
[19:55:59]		1048572		696		1047876
[19:56:02]		1048572		696		1047876
[19:56:05]		1048572		696		1047876
[19:56:08]		1048572		696		1047876
[19:56:11]		1048572		696		1047876
[19:56:14]		1048572		696		1047876
[19:56:17]		1048572		696		1047876
[19:56:20]		1048572		696		1047876
[19:56:23]		1048572		696		1047876
[19:56:26]		1048572		696		1047876
[19:56:29]		1048572		696		1047876
[19:56:32]		1048572		696		1047876
[19:56:35]		1048572		696		1047876
[19:56:38]		1048572		696		1047876
[19:56:41]		1048572		696		1047876
[19:56:44]		1048572		696		1047876
[19:56:47]		1048572		696		1047876
[19:56:50]		1048572		696		1047876
[19:56:53]		1048572		696		1047876
[19:56:56]		1048572		696		1047876
[19:56:59]		1048572		696		1047876
[19:57:02]		1048572		696		1047876
[19:57:05]		1048572		696		1047876
[19:57:08]		1048572		696		1047876
[19:57:11]		1048572		696		1047876
[19:57:14]		1048572		696		1047876
[19:57:17]		1048572		696		1047876
[19:57:20]		1048572		696		1047876
[19:57:23]		1048572		696		1047876
[19:57:26]		1048572		696		1047876
[19:57:29]		1048572		696		1047876
[19:57:32]		1048572		696		1047876
[19:57:35]		1048572		696		1047876
[19:57:38]		1048572		696		1047876
[19:57:41]		1048572		696		1047876
[19:57:44]		1048572		696		1047876
[19:57:47]		1048572		696		1047876
