record in kb
time		total		used		free
[16:01:51]		1048572		0		1048572
[16:01:54]		1048572		0		1048572
[16:01:57]		1048572		0		1048572
[16:02:00]		1048572		0		1048572
[16:02:03]		1048572		0		1048572
[16:02:06]		1048572		0		1048572
[16:02:09]		1048572		0		1048572
[16:02:12]		1048572		0		1048572
[16:02:15]		1048572		0		1048572
[16:02:18]		1048572		0		1048572
[16:02:21]		1048572		0		1048572
[16:02:24]		1048572		0		1048572
[16:02:27]		1048572		0		1048572
[16:02:30]		1048572		0		1048572
[16:02:33]		1048572		0		1048572
[16:02:36]		1048572		0		1048572
[16:02:39]		1048572		0		1048572
[16:02:42]		1048572		0		1048572
[16:02:45]		1048572		0		1048572
[16:02:48]		1048572		0		1048572
[16:02:51]		1048572		0		1048572
[16:02:54]		1048572		0		1048572
[16:02:57]		1048572		0		1048572
[16:03:00]		1048572		0		1048572
[16:03:03]		1048572		0		1048572
[16:03:06]		1048572		0		1048572
[16:03:09]		1048572		84		1048488
[16:03:12]		1048572		84		1048488
[16:03:15]		1048572		84		1048488
[16:03:18]		1048572		84		1048488
[16:03:21]		1048572		84		1048488
[16:03:24]		1048572		392		1048180
[16:03:27]		1048572		392		1048180
[16:03:30]		1048572		1020		1047552
[16:03:33]		1048572		1020		1047552
[16:03:36]		1048572		1020		1047552
[16:03:39]		1048572		1020		1047552
[16:03:42]		1048572		1020		1047552
[16:03:45]		1048572		1020		1047552
[16:03:48]		1048572		1020		1047552
[16:03:51]		1048572		1020		1047552
[16:03:54]		1048572		1020		1047552
[16:03:57]		1048572		1020		1047552
[16:04:00]		1048572		1020		1047552
[16:04:03]		1048572		1020		1047552
[16:04:06]		1048572		1020		1047552
[16:04:09]		1048572		1020		1047552
[16:04:12]		1048572		1020		1047552
[16:04:15]		1048572		1020		1047552
[16:04:18]		1048572		1020		1047552
[16:04:21]		1048572		1020		1047552
[16:04:24]		1048572		1020		1047552
[16:04:27]		1048572		1020		1047552
[16:04:30]		1048572		1020		1047552
[16:04:33]		1048572		1020		1047552
[16:04:36]		1048572		1020		1047552
[16:04:39]		1048572		1020		1047552
[16:04:42]		1048572		1020		1047552
[16:04:45]		1048572		1020		1047552
[16:04:48]		1048572		1020		1047552
[16:04:51]		1048572		1020		1047552
[16:04:54]		1048572		1020		1047552
[16:04:57]		1048572		1020		1047552
[16:05:00]		1048572		1020		1047552
[16:05:03]		1048572		1020		1047552
[16:05:06]		1048572		1020		1047552
[16:05:09]		1048572		1020		1047552
[16:05:12]		1048572		1020		1047552
[16:05:15]		1048572		1020		1047552
[16:05:18]		1048572		1020		1047552
[16:05:21]		1048572		1020		1047552
[16:05:24]		1048572		1020		1047552
[16:05:27]		1048572		1020		1047552
[16:05:30]		1048572		1020		1047552
[16:05:33]		1048572		1020		1047552
[16:05:36]		1048572		1020		1047552
[16:05:39]		1048572		1020		1047552
[16:05:42]		1048572		1020		1047552
[16:05:45]		1048572		1020		1047552
[16:05:48]		1048572		1020		1047552
[16:05:51]		1048572		1020		1047552
[16:05:54]		1048572		1020		1047552
[16:05:57]		1048572		1020		1047552
[16:06:00]		1048572		1020		1047552
[16:06:03]		1048572		1020		1047552
[16:06:06]		1048572		1020		1047552
[16:06:09]		1048572		1020		1047552
[16:06:12]		1048572		1020		1047552
[16:06:15]		1048572		2260		1046312
[16:06:18]		1048572		3260		1045312
[16:06:21]		1048572		3260		1045312
[16:06:24]		1048572		3260		1045312
[16:06:27]		1048572		3260		1045312
[16:06:30]		1048572		3260		1045312
[16:06:33]		1048572		3260		1045312
[16:06:36]		1048572		3260		1045312
[16:06:39]		1048572		3260		1045312
[16:06:42]		1048572		3260		1045312
[16:06:45]		1048572		3260		1045312
[16:06:48]		1048572		3260		1045312
[16:06:51]		1048572		3260		1045312
[16:06:54]		1048572		3260		1045312
[16:06:57]		1048572		3260		1045312
[16:07:00]		1048572		3260		1045312
[16:07:03]		1048572		3260		1045312
[16:07:06]		1048572		3260		1045312
[16:07:09]		1048572		3260		1045312
[16:07:12]		1048572		3260		1045312
[16:07:15]		1048572		3260		1045312
[16:07:18]		1048572		3260		1045312
[16:07:21]		1048572		3260		1045312
[16:07:24]		1048572		3260		1045312
[16:07:27]		1048572		3260		1045312
[16:07:30]		1048572		3260		1045312
[16:07:33]		1048572		3260		1045312
[16:07:36]		1048572		3260		1045312
[16:07:39]		1048572		3260		1045312
[16:07:42]		1048572		3260		1045312
[16:07:45]		1048572		3336		1045236
[16:07:48]		1048572		3336		1045236
[16:07:51]		1048572		3396		1045176
[16:07:54]		1048572		3396		1045176
[16:07:57]		1048572		3396		1045176
[16:08:00]		1048572		3396		1045176
[16:08:03]		1048572		3396		1045176
[16:08:06]		1048572		3396		1045176
[16:08:09]		1048572		3396		1045176
[16:08:12]		1048572		3396		1045176
[16:08:15]		1048572		3396		1045176
[16:08:18]		1048572		3396		1045176
[16:08:21]		1048572		3396		1045176
[16:08:24]		1048572		3396		1045176
[16:08:27]		1048572		3396		1045176
[16:08:30]		1048572		3396		1045176
[16:08:33]		1048572		3396		1045176
[16:08:36]		1048572		3396		1045176
[16:08:39]		1048572		3396		1045176
[16:08:42]		1048572		3396		1045176
[16:08:45]		1048572		3396		1045176
[16:08:48]		1048572		3396		1045176
[16:08:51]		1048572		3396		1045176
