record in kb
time		total		used		free
[16:42:11]		1048572		0		1048572
[16:42:14]		1048572		0		1048572
[16:42:17]		1048572		0		1048572
[16:42:20]		1048572		0		1048572
[16:42:23]		1048572		0		1048572
[16:42:26]		1048572		0		1048572
[16:42:29]		1048572		0		1048572
[16:42:32]		1048572		0		1048572
[16:42:35]		1048572		0		1048572
[16:42:38]		1048572		0		1048572
[16:42:41]		1048572		0		1048572
[16:42:44]		1048572		0		1048572
[16:42:47]		1048572		0		1048572
[16:42:50]		1048572		0		1048572
[16:42:53]		1048572		12		1048560
[16:42:56]		1048572		164		1048408
[16:42:59]		1048572		176		1048396
[16:43:02]		1048572		176		1048396
[16:43:05]		1048572		412		1048160
[16:43:08]		1048572		572		1048000
[16:43:11]		1048572		852		1047720
[16:43:14]		1048572		972		1047600
[16:43:17]		1048572		1084		1047488
[16:43:20]		1048572		1196		1047376
[16:43:23]		1048572		2356		1046216
[16:43:26]		1048572		3372		1045200
[16:43:29]		1048572		4012		1044560
[16:43:32]		1048572		5984		1042588
[16:43:35]		1048572		12376		1036196
[16:43:38]		1048572		12376		1036196
[16:43:41]		1048572		12376		1036196
[16:43:44]		1048572		12376		1036196
[16:43:47]		1048572		12376		1036196
[16:43:50]		1048572		12376		1036196
[16:43:53]		1048572		12980		1035592
[16:43:56]		1048572		13740		1034832
[16:43:59]		1048572		14244		1034328
[16:44:02]		1048572		14784		1033788
[16:44:05]		1048572		24516		1024056
[16:44:08]		1048572		24364		1024208
[16:44:11]		1048572		24276		1024296
[16:44:14]		1048572		24332		1024240
[16:44:17]		1048572		30704		1017868
[16:44:20]		1048572		18976		1029596
[16:44:23]		1048572		18940		1029632
[16:44:26]		1048572		18940		1029632
[16:44:29]		1048572		18940		1029632
[16:44:32]		1048572		18940		1029632
[16:44:35]		1048572		18940		1029632
[16:44:38]		1048572		18940		1029632
[16:44:41]		1048572		18940		1029632
[16:44:44]		1048572		18940		1029632
[16:44:47]		1048572		18936		1029636
[16:44:50]		1048572		18900		1029672
[16:44:53]		1048572		18936		1029636
[16:44:56]		1048572		18936		1029636
[16:44:59]		1048572		18936		1029636
[16:45:02]		1048572		18912		1029660
[16:45:05]		1048572		18912		1029660
[16:45:08]		1048572		18912		1029660
[16:45:11]		1048572		18916		1029656
[16:45:14]		1048572		19048		1029524
[16:45:17]		1048572		19332		1029240
[16:45:20]		1048572		19340		1029232
[16:45:23]		1048572		19340		1029232
[16:45:26]		1048572		19344		1029228
[16:45:29]		1048572		19344		1029228
[16:45:32]		1048572		19356		1029216
[16:45:35]		1048572		19356		1029216
[16:45:38]		1048572		19356		1029216
[16:45:41]		1048572		19356		1029216
[16:45:44]		1048572		19356		1029216
[16:45:47]		1048572		19356		1029216
[16:45:50]		1048572		19356		1029216
[16:45:53]		1048572		19332		1029240
[16:45:56]		1048572		19332		1029240
[16:45:59]		1048572		19332		1029240
[16:46:02]		1048572		19332		1029240
[16:46:05]		1048572		19332		1029240
[16:46:08]		1048572		19332		1029240
[16:46:11]		1048572		19332		1029240
[16:46:14]		1048572		19332		1029240
[16:46:17]		1048572		19332		1029240
[16:46:20]		1048572		19324		1029248
[16:46:23]		1048572		19324		1029248
[16:46:26]		1048572		19324		1029248
[16:46:29]		1048572		19324		1029248
[16:46:32]		1048572		19324		1029248
[16:46:35]		1048572		19324		1029248
[16:46:38]		1048572		19324		1029248
[16:46:41]		1048572		19324		1029248
[16:46:44]		1048572		19324		1029248
[16:46:47]		1048572		19324		1029248
[16:46:50]		1048572		19352		1029220
[16:46:53]		1048572		19376		1029196
[16:46:56]		1048572		19396		1029176
[16:46:59]		1048572		19420		1029152
[16:47:02]		1048572		19432		1029140
[16:47:05]		1048572		19456		1029116
[16:47:08]		1048572		19480		1029092
[16:47:11]		1048572		19324		1029248
[16:47:14]		1048572		19324		1029248
[16:47:17]		1048572		19324		1029248
[16:47:20]		1048572		19324		1029248
[16:47:23]		1048572		19324		1029248
[16:47:26]		1048572		19324		1029248
[16:47:29]		1048572		19324		1029248
[16:47:32]		1048572		19324		1029248
[16:47:35]		1048572		19324		1029248
[16:47:38]		1048572		19324		1029248
[16:47:41]		1048572		19324		1029248
[16:47:44]		1048572		19324		1029248
[16:47:47]		1048572		19324		1029248
[16:47:50]		1048572		19324		1029248
[16:47:53]		1048572		19324		1029248
[16:47:56]		1048572		19324		1029248
[16:47:59]		1048572		19324		1029248
[16:48:02]		1048572		19324		1029248
[16:48:05]		1048572		19324		1029248
[16:48:08]		1048572		19324		1029248
[16:48:11]		1048572		19404		1029168
[16:48:14]		1048572		19428		1029144
[16:48:17]		1048572		19476		1029096
[16:48:20]		1048572		19504		1029068
[16:48:23]		1048572		19324		1029248
[16:48:26]		1048572		19324		1029248
[16:48:29]		1048572		19324		1029248
[16:48:32]		1048572		19324		1029248
[16:48:35]		1048572		19324		1029248
[16:48:38]		1048572		19324		1029248
[16:48:41]		1048572		19324		1029248
[16:48:44]		1048572		19324		1029248
[16:48:47]		1048572		19324		1029248
[16:48:50]		1048572		19324		1029248
[16:48:53]		1048572		19324		1029248
[16:48:56]		1048572		19324		1029248
[16:48:59]		1048572		19324		1029248
[16:49:02]		1048572		19324		1029248
[16:49:05]		1048572		19324		1029248
[16:49:08]		1048572		19336		1029236
[16:49:11]		1048572		19336		1029236
[16:49:14]		1048572		19336		1029236
[16:49:17]		1048572		19336		1029236
[16:49:20]		1048572		19336		1029236
[16:49:23]		1048572		19336		1029236
[16:49:26]		1048572		19336		1029236
[16:49:29]		1048572		19340		1029232
[16:49:32]		1048572		19356		1029216
[16:49:35]		1048572		19376		1029196
[16:49:38]		1048572		19380		1029192
[16:49:41]		1048572		19392		1029180
[16:49:44]		1048572		19324		1029248
[16:49:47]		1048572		19324		1029248
[16:49:50]		1048572		19324		1029248
[16:49:53]		1048572		19324		1029248
[16:49:56]		1048572		19324		1029248
[16:49:59]		1048572		19324		1029248
[16:50:02]		1048572		19324		1029248
[16:50:05]		1048572		19324		1029248
[16:50:08]		1048572		19324		1029248
[16:50:11]		1048572		19324		1029248
[16:50:14]		1048572		19324		1029248
[16:50:17]		1048572		19324		1029248
[16:50:20]		1048572		19324		1029248
[16:50:23]		1048572		19324		1029248
[16:50:26]		1048572		19328		1029244
[16:50:29]		1048572		19328		1029244
[16:50:32]		1048572		19328		1029244
[16:50:35]		1048572		19328		1029244
