record in kb
time		total		used		free
[19:52:25]		1048572		17748		1030824
[19:52:28]		1048572		17748		1030824
[19:52:31]		1048572		17748		1030824
[19:52:34]		1048572		17748		1030824
[19:52:37]		1048572		17748		1030824
[19:52:40]		1048572		17748		1030824
[19:52:43]		1048572		17748		1030824
[19:52:46]		1048572		17748		1030824
[19:52:49]		1048572		17748		1030824
[19:52:52]		1048572		17748		1030824
[19:52:55]		1048572		17748		1030824
[19:52:58]		1048572		17748		1030824
[19:53:01]		1048572		17748		1030824
[19:53:04]		1048572		17748		1030824
[19:53:07]		1048572		17748		1030824
[19:53:10]		1048572		17748		1030824
[19:53:13]		1048572		17748		1030824
[19:53:16]		1048572		17748		1030824
[19:53:19]		1048572		17748		1030824
[19:53:22]		1048572		17748		1030824
[19:53:25]		1048572		17748		1030824
[19:53:28]		1048572		17748		1030824
[19:53:31]		1048572		17748		1030824
[19:53:34]		1048572		17748		1030824
[19:53:37]		1048572		17748		1030824
[19:53:40]		1048572		17748		1030824
[19:53:43]		1048572		17748		1030824
[19:53:46]		1048572		17748		1030824
[19:53:49]		1048572		17748		1030824
[19:53:52]		1048572		17752		1030820
[19:53:55]		1048572		17752		1030820
[19:53:58]		1048572		17752		1030820
[19:54:01]		1048572		17752		1030820
[19:54:04]		1048572		17752		1030820
[19:54:07]		1048572		17752		1030820
[19:54:10]		1048572		17752		1030820
[19:54:13]		1048572		17752		1030820
[19:54:16]		1048572		17752		1030820
[19:54:19]		1048572		17752		1030820
[19:54:22]		1048572		17752		1030820
[19:54:25]		1048572		17752		1030820
[19:54:28]		1048572		17752		1030820
[19:54:31]		1048572		17752		1030820
[19:54:34]		1048572		17752		1030820
[19:54:37]		1048572		17752		1030820
[19:54:40]		1048572		17752		1030820
[19:54:43]		1048572		17752		1030820
[19:54:46]		1048572		17752		1030820
[19:54:49]		1048572		17752		1030820
[19:54:52]		1048572		17752		1030820
[19:54:55]		1048572		17752		1030820
[19:54:58]		1048572		17752		1030820
[19:55:01]		1048572		17752		1030820
[19:55:04]		1048572		17752		1030820
[19:55:07]		1048572		17752		1030820
[19:55:10]		1048572		17752		1030820
[19:55:13]		1048572		17752		1030820
[19:55:17]		1048572		17752		1030820
[19:55:20]		1048572		17752		1030820
[19:55:23]		1048572		17752		1030820
[19:55:26]		1048572		17752		1030820
[19:55:29]		1048572		17752		1030820
[19:55:32]		1048572		17752		1030820
[19:55:35]		1048572		17752		1030820
[19:55:38]		1048572		17752		1030820
[19:55:41]		1048572		17752		1030820
[19:55:44]		1048572		17752		1030820
[19:55:47]		1048572		17752		1030820
[19:55:50]		1048572		17752		1030820
[19:55:53]		1048572		17752		1030820
[19:55:56]		1048572		17752		1030820
[19:55:59]		1048572		17752		1030820
[19:56:02]		1048572		17752		1030820
[19:56:05]		1048572		17752		1030820
[19:56:08]		1048572		17752		1030820
[19:56:11]		1048572		17752		1030820
[19:56:14]		1048572		17752		1030820
[19:56:17]		1048572		17752		1030820
[19:56:20]		1048572		17752		1030820
[19:56:23]		1048572		17752		1030820
[19:56:26]		1048572		17752		1030820
[19:56:29]		1048572		17752		1030820
[19:56:32]		1048572		17752		1030820
[19:56:35]		1048572		17772		1030800
[19:56:38]		1048572		18068		1030504
[19:56:41]		1048572		18068		1030504
[19:56:44]		1048572		18068		1030504
[19:56:47]		1048572		18068		1030504
[19:56:50]		1048572		18068		1030504
[19:56:53]		1048572		18068		1030504
[19:56:56]		1048572		18068		1030504
[19:56:59]		1048572		18068		1030504
[19:57:02]		1048572		18068		1030504
[19:57:05]		1048572		18068		1030504
[19:57:08]		1048572		18068		1030504
[19:57:11]		1048572		18068		1030504
[19:57:14]		1048572		18068		1030504
[19:57:17]		1048572		18068		1030504
[19:57:20]		1048572		18068		1030504
[19:57:23]		1048572		18068		1030504
[19:57:26]		1048572		18068		1030504
[19:57:29]		1048572		18068		1030504
[19:57:32]		1048572		18068		1030504
[19:57:35]		1048572		18068		1030504
[19:57:38]		1048572		18068		1030504
[19:57:41]		1048572		18068		1030504
[19:57:44]		1048572		18068		1030504
[19:57:47]		1048572		18068		1030504
[19:57:50]		1048572		18068		1030504
[19:57:53]		1048572		18068		1030504
[19:57:56]		1048572		18068		1030504
[19:57:59]		1048572		18068		1030504
[19:58:02]		1048572		18068		1030504
[19:58:05]		1048572		18068		1030504
[19:58:08]		1048572		18068		1030504
[19:58:11]		1048572		18068		1030504
[19:58:14]		1048572		18068		1030504
[19:58:17]		1048572		18068		1030504
[19:58:20]		1048572		18068		1030504
[19:58:23]		1048572		18068		1030504
[19:58:26]		1048572		18068		1030504
[19:58:29]		1048572		18068		1030504
[19:58:32]		1048572		18068		1030504
[19:58:35]		1048572		18068		1030504
[19:58:38]		1048572		18068		1030504
[19:58:41]		1048572		18068		1030504
[19:58:44]		1048572		18068		1030504
[19:58:47]		1048572		18068		1030504
[19:58:50]		1048572		18068		1030504
[19:58:53]		1048572		18068		1030504
[19:58:56]		1048572		18068		1030504
[19:58:59]		1048572		18064		1030508
[19:59:02]		1048572		18064		1030508
[19:59:05]		1048572		18064		1030508
[19:59:08]		1048572		18064		1030508
[19:59:11]		1048572		18064		1030508
[19:59:14]		1048572		18064		1030508
[19:59:17]		1048572		18064		1030508
[19:59:20]		1048572		18064		1030508
[19:59:23]		1048572		18064		1030508
[19:59:26]		1048572		18064		1030508
[19:59:29]		1048572		18064		1030508
[19:59:32]		1048572		18064		1030508
[19:59:35]		1048572		18064		1030508
[19:59:38]		1048572		18064		1030508
[19:59:41]		1048572		18064		1030508
[19:59:44]		1048572		18064		1030508
[19:59:47]		1048572		18064		1030508
[19:59:50]		1048572		18064		1030508
[19:59:53]		1048572		18064		1030508
[19:59:56]		1048572		18064		1030508
[19:59:59]		1048572		18064		1030508
[20:00:02]		1048572		18064		1030508
[20:00:05]		1048572		18064		1030508
[20:00:08]		1048572		18064		1030508
[20:00:11]		1048572		18064		1030508
[20:00:14]		1048572		18064		1030508
[20:00:17]		1048572		18064		1030508
[20:00:20]		1048572		18064		1030508
[20:00:23]		1048572		18064		1030508
[20:00:26]		1048572		18060		1030512
[20:00:29]		1048572		18060		1030512
[20:00:32]		1048572		18060		1030512
[20:00:35]		1048572		18060		1030512
[20:00:38]		1048572		18056		1030516
[20:00:41]		1048572		18056		1030516
[20:00:44]		1048572		18056		1030516
[20:00:47]		1048572		18056		1030516
[20:00:50]		1048572		18056		1030516
[20:00:53]		1048572		18056		1030516
[20:00:56]		1048572		18056		1030516
[20:00:59]		1048572		18056		1030516
[20:01:02]		1048572		18056		1030516
[20:01:05]		1048572		18056		1030516
[20:01:08]		1048572		18056		1030516
[20:01:11]		1048572		18056		1030516
[20:01:14]		1048572		18056		1030516
[20:01:17]		1048572		18056		1030516
[20:01:20]		1048572		18056		1030516
[20:01:23]		1048572		18056		1030516
[20:01:26]		1048572		18056		1030516
[20:01:29]		1048572		18056		1030516
[20:01:32]		1048572		18056		1030516
[20:01:35]		1048572		18056		1030516
[20:01:38]		1048572		18056		1030516
[20:01:41]		1048572		18056		1030516
[20:01:44]		1048572		18056		1030516
[20:01:47]		1048572		18056		1030516
[20:01:50]		1048572		18056		1030516
[20:01:53]		1048572		18052		1030520
[20:01:56]		1048572		18052		1030520
[20:01:59]		1048572		18052		1030520
[20:02:02]		1048572		18052		1030520
[20:02:05]		1048572		18052		1030520
[20:02:08]		1048572		18052		1030520
[20:02:11]		1048572		18052		1030520
[20:02:14]		1048572		18052		1030520
[20:02:17]		1048572		18052		1030520
[20:02:20]		1048572		18052		1030520
[20:02:23]		1048572		18052		1030520
[20:02:26]		1048572		18052		1030520
[20:02:29]		1048572		18052		1030520
[20:02:32]		1048572		18052		1030520
[20:02:35]		1048572		18052		1030520
[20:02:38]		1048572		18052		1030520
[20:02:41]		1048572		18052		1030520
[20:02:44]		1048572		18052		1030520
[20:02:47]		1048572		18052		1030520
[20:02:50]		1048572		18048		1030524
[20:02:53]		1048572		18048		1030524
[20:02:56]		1048572		18048		1030524
[20:02:59]		1048572		18048		1030524
[20:03:02]		1048572		18048		1030524
[20:03:05]		1048572		18048		1030524
[20:03:08]		1048572		18048		1030524
[20:03:11]		1048572		18048		1030524
[20:03:14]		1048572		18048		1030524
[20:03:17]		1048572		18048		1030524
[20:03:20]		1048572		18048		1030524
[20:03:23]		1048572		18048		1030524
[20:03:26]		1048572		18048		1030524
[20:03:29]		1048572		18048		1030524
[20:03:32]		1048572		18048		1030524
[20:03:35]		1048572		18048		1030524
[20:03:38]		1048572		18048		1030524
[20:03:41]		1048572		18048		1030524
[20:03:44]		1048572		18048		1030524
[20:03:47]		1048572		18048		1030524
[20:03:50]		1048572		18048		1030524
[20:03:53]		1048572		18048		1030524
[20:03:56]		1048572		18048		1030524
[20:03:59]		1048572		18048		1030524
[20:04:02]		1048572		18044		1030528
[20:04:05]		1048572		18044		1030528
[20:04:08]		1048572		18044		1030528
[20:04:11]		1048572		18044		1030528
[20:04:14]		1048572		18044		1030528
[20:04:17]		1048572		18044		1030528
[20:04:20]		1048572		18044		1030528
[20:04:23]		1048572		18044		1030528
[20:04:26]		1048572		18044		1030528
[20:04:29]		1048572		18044		1030528
[20:04:32]		1048572		18044		1030528
[20:04:35]		1048572		18044		1030528
[20:04:38]		1048572		18044		1030528
[20:04:41]		1048572		18044		1030528
[20:04:44]		1048572		18044		1030528
[20:04:47]		1048572		18044		1030528
[20:04:50]		1048572		18044		1030528
[20:04:53]		1048572		18044		1030528
[20:04:56]		1048572		18044		1030528
[20:04:59]		1048572		18044		1030528
[20:05:02]		1048572		18044		1030528
[20:05:05]		1048572		18044		1030528
[20:05:08]		1048572		18044		1030528
[20:05:11]		1048572		18044		1030528
[20:05:14]		1048572		18044		1030528
[20:05:17]		1048572		18044		1030528
[20:05:20]		1048572		18044		1030528
[20:05:23]		1048572		18044		1030528
[20:05:26]		1048572		18044		1030528
[20:05:29]		1048572		18044		1030528
[20:05:32]		1048572		18044		1030528
[20:05:35]		1048572		18044		1030528
[20:05:38]		1048572		18044		1030528
[20:05:41]		1048572		18044		1030528
[20:05:44]		1048572		18044		1030528
[20:05:47]		1048572		18044		1030528
[20:05:50]		1048572		18044		1030528
[20:05:53]		1048572		18044		1030528
[20:05:56]		1048572		18044		1030528
