record in kb
time		total		used		free
[16:32:45]		1048572		2736		1045836
[16:32:48]		1048572		2736		1045836
[16:32:51]		1048572		2736		1045836
[16:32:54]		1048572		2736		1045836
[16:32:57]		1048572		2736		1045836
[16:33:00]		1048572		2736		1045836
[16:33:03]		1048572		2736		1045836
[16:33:06]		1048572		2736		1045836
[16:33:09]		1048572		2736		1045836
[16:33:12]		1048572		2736		1045836
[16:33:15]		1048572		2736		1045836
[16:33:18]		1048572		2736		1045836
[16:33:21]		1048572		2736		1045836
[16:33:24]		1048572		2736		1045836
[16:33:27]		1048572		2736		1045836
[16:33:30]		1048572		2736		1045836
[16:33:33]		1048572		2736		1045836
[16:33:36]		1048572		2736		1045836
[16:33:39]		1048572		2736		1045836
[16:33:42]		1048572		2736		1045836
[16:33:45]		1048572		2736		1045836
[16:33:48]		1048572		2736		1045836
[16:33:51]		1048572		2736		1045836
[16:33:54]		1048572		2736		1045836
[16:33:57]		1048572		2736		1045836
[16:34:00]		1048572		2736		1045836
[16:34:03]		1048572		2736		1045836
[16:34:06]		1048572		2736		1045836
[16:34:09]		1048572		2736		1045836
[16:34:12]		1048572		2736		1045836
[16:34:15]		1048572		2736		1045836
[16:34:18]		1048572		2736		1045836
[16:34:21]		1048572		2736		1045836
[16:34:24]		1048572		2736		1045836
[16:34:27]		1048572		2736		1045836
[16:34:30]		1048572		2736		1045836
[16:34:33]		1048572		2736		1045836
[16:34:36]		1048572		2736		1045836
[16:34:39]		1048572		2736		1045836
[16:34:42]		1048572		2736		1045836
[16:34:45]		1048572		2736		1045836
[16:34:48]		1048572		2736		1045836
[16:34:51]		1048572		2736		1045836
[16:34:54]		1048572		2736		1045836
[16:34:57]		1048572		2736		1045836
[16:35:00]		1048572		2736		1045836
[16:35:03]		1048572		2736		1045836
[16:35:06]		1048572		2736		1045836
[16:35:09]		1048572		2736		1045836
[16:35:12]		1048572		2736		1045836
[16:35:15]		1048572		2736		1045836
[16:35:18]		1048572		2736		1045836
[16:35:21]		1048572		2736		1045836
[16:35:24]		1048572		2736		1045836
[16:35:27]		1048572		2736		1045836
[16:35:30]		1048572		2736		1045836
[16:35:33]		1048572		2736		1045836
[16:35:36]		1048572		2736		1045836
[16:35:39]		1048572		2736		1045836
[16:35:42]		1048572		2736		1045836
[16:35:45]		1048572		2736		1045836
[16:35:48]		1048572		2736		1045836
[16:35:51]		1048572		2736		1045836
[16:35:54]		1048572		2736		1045836
[16:35:57]		1048572		2736		1045836
[16:36:00]		1048572		2736		1045836
[16:36:03]		1048572		2736		1045836
[16:36:06]		1048572		2736		1045836
[16:36:09]		1048572		2736		1045836
[16:36:12]		1048572		2736		1045836
[16:36:15]		1048572		2736		1045836
[16:36:18]		1048572		2736		1045836
[16:36:21]		1048572		2736		1045836
[16:36:24]		1048572		2736		1045836
[16:36:27]		1048572		2736		1045836
[16:36:30]		1048572		2736		1045836
[16:36:33]		1048572		2736		1045836
[16:36:36]		1048572		2736		1045836
[16:36:39]		1048572		2736		1045836
[16:36:42]		1048572		2736		1045836
[16:36:45]		1048572		2736		1045836
[16:36:48]		1048572		2736		1045836
[16:36:51]		1048572		2736		1045836
[16:36:54]		1048572		2736		1045836
[16:36:57]		1048572		2736		1045836
[16:37:00]		1048572		2736		1045836
[16:37:03]		1048572		2736		1045836
[16:37:06]		1048572		2736		1045836
[16:37:09]		1048572		2736		1045836
[16:37:12]		1048572		2736		1045836
[16:37:15]		1048572		2736		1045836
[16:37:18]		1048572		2736		1045836
[16:37:21]		1048572		2736		1045836
[16:37:24]		1048572		2736		1045836
[16:37:27]		1048572		2736		1045836
[16:37:30]		1048572		2736		1045836
[16:37:33]		1048572		2736		1045836
[16:37:36]		1048572		2736		1045836
[16:37:39]		1048572		2736		1045836
[16:37:42]		1048572		2736		1045836
[16:37:45]		1048572		2736		1045836
[16:37:48]		1048572		2736		1045836
[16:37:51]		1048572		2736		1045836
[16:37:54]		1048572		2736		1045836
[16:37:57]		1048572		2736		1045836
[16:38:00]		1048572		2736		1045836
[16:38:03]		1048572		2736		1045836
[16:38:06]		1048572		2736		1045836
[16:38:09]		1048572		2736		1045836
[16:38:12]		1048572		2736		1045836
[16:38:15]		1048572		2736		1045836
[16:38:18]		1048572		2736		1045836
[16:38:21]		1048572		2736		1045836
[16:38:24]		1048572		2736		1045836
[16:38:27]		1048572		2736		1045836
[16:38:30]		1048572		2736		1045836
[16:38:33]		1048572		2736		1045836
[16:38:36]		1048572		2736		1045836
[16:38:39]		1048572		2736		1045836
[16:38:42]		1048572		2736		1045836
[16:38:45]		1048572		2736		1045836
[16:38:48]		1048572		2736		1045836
[16:38:51]		1048572		2736		1045836
[16:38:54]		1048572		2736		1045836
[16:38:57]		1048572		2736		1045836
[16:39:00]		1048572		2736		1045836
[16:39:03]		1048572		2736		1045836
[16:39:06]		1048572		2736		1045836
[16:39:09]		1048572		2736		1045836
[16:39:12]		1048572		2736		1045836
[16:39:15]		1048572		2736		1045836
[16:39:18]		1048572		2736		1045836
[16:39:21]		1048572		2736		1045836
[16:39:24]		1048572		2736		1045836
[16:39:27]		1048572		2736		1045836
[16:39:30]		1048572		2736		1045836
[16:39:33]		1048572		2736		1045836
[16:39:36]		1048572		2736		1045836
[16:39:39]		1048572		2736		1045836
[16:39:42]		1048572		2736		1045836
[16:39:45]		1048572		2736		1045836
[16:39:48]		1048572		2736		1045836
[16:39:51]		1048572		2736		1045836
[16:39:54]		1048572		2736		1045836
[16:39:57]		1048572		2736		1045836
[16:40:00]		1048572		2736		1045836
[16:40:03]		1048572		2736		1045836
[16:40:06]		1048572		2736		1045836
[16:40:09]		1048572		2736		1045836
[16:40:12]		1048572		2736		1045836
[16:40:15]		1048572		2736		1045836
[16:40:18]		1048572		2736		1045836
[16:40:21]		1048572		2736		1045836
[16:40:24]		1048572		2736		1045836
[16:40:27]		1048572		2736		1045836
[16:40:30]		1048572		2736		1045836
[16:40:33]		1048572		2736		1045836
[16:40:36]		1048572		2736		1045836
[16:40:39]		1048572		2736		1045836
[16:40:42]		1048572		2736		1045836
[16:40:45]		1048572		2736		1045836
[16:40:48]		1048572		2736		1045836
[16:40:51]		1048572		2736		1045836
[16:40:54]		1048572		2736		1045836
[16:40:57]		1048572		2736		1045836
[16:41:00]		1048572		2736		1045836
[16:41:03]		1048572		2736		1045836
[16:41:06]		1048572		2736		1045836
[16:41:09]		1048572		2736		1045836
[16:41:12]		1048572		2736		1045836
[16:41:15]		1048572		2736		1045836
[16:41:18]		1048572		2736		1045836
[16:41:21]		1048572		2736		1045836
[16:41:24]		1048572		2736		1045836
[16:41:27]		1048572		2736		1045836
[16:41:30]		1048572		2736		1045836
[16:41:33]		1048572		2736		1045836
[16:41:36]		1048572		2736		1045836
[16:41:39]		1048572		2736		1045836
[16:41:42]		1048572		2736		1045836
[16:41:45]		1048572		2736		1045836
[16:41:48]		1048572		2736		1045836
[16:41:51]		1048572		2736		1045836
[16:41:54]		1048572		2736		1045836
[16:41:57]		1048572		2736		1045836
[16:42:00]		1048572		2736		1045836
[16:42:03]		1048572		2736		1045836
[16:42:06]		1048572		2736		1045836
[16:42:09]		1048572		2736		1045836
[16:42:12]		1048572		2736		1045836
[16:42:15]		1048572		2736		1045836
[16:42:18]		1048572		2736		1045836
[16:42:21]		1048572		2736		1045836
[16:42:24]		1048572		2736		1045836
[16:42:27]		1048572		2736		1045836
[16:42:30]		1048572		2736		1045836
[16:42:33]		1048572		2736		1045836
[16:42:36]		1048572		2736		1045836
[16:42:39]		1048572		2736		1045836
[16:42:42]		1048572		2736		1045836
[16:42:45]		1048572		2736		1045836
[16:42:48]		1048572		2736		1045836
[16:42:51]		1048572		2736		1045836
[16:42:54]		1048572		2736		1045836
[16:42:57]		1048572		2736		1045836
[16:43:00]		1048572		2736		1045836
[16:43:03]		1048572		2736		1045836
[16:43:06]		1048572		2736		1045836
[16:43:09]		1048572		2736		1045836
[16:43:12]		1048572		2736		1045836
[16:43:15]		1048572		2736		1045836
[16:43:18]		1048572		2736		1045836
[16:43:21]		1048572		2736		1045836
[16:43:24]		1048572		2736		1045836
[16:43:27]		1048572		2736		1045836
[16:43:30]		1048572		2736		1045836
[16:43:33]		1048572		2736		1045836
[16:43:36]		1048572		2736		1045836
[16:43:39]		1048572		2736		1045836
[16:43:42]		1048572		2736		1045836
[16:43:45]		1048572		2736		1045836
[16:43:48]		1048572		2736		1045836
[16:43:51]		1048572		2736		1045836
[16:43:54]		1048572		2736		1045836
[16:43:57]		1048572		2736		1045836
[16:44:00]		1048572		2736		1045836
[16:44:03]		1048572		2736		1045836
[16:44:06]		1048572		2736		1045836
[16:44:09]		1048572		2736		1045836
[16:44:12]		1048572		2736		1045836
[16:44:15]		1048572		2736		1045836
[16:44:18]		1048572		2736		1045836
[16:44:21]		1048572		2736		1045836
[16:44:24]		1048572		2736		1045836
[16:44:27]		1048572		2736		1045836
[16:44:30]		1048572		2736		1045836
[16:44:33]		1048572		2736		1045836
[16:44:36]		1048572		2736		1045836
[16:44:39]		1048572		2736		1045836
[16:44:42]		1048572		2736		1045836
[16:44:45]		1048572		2736		1045836
[16:44:48]		1048572		2736		1045836
[16:44:51]		1048572		2736		1045836
[16:44:54]		1048572		2736		1045836
[16:44:57]		1048572		2736		1045836
[16:45:00]		1048572		2736		1045836
[16:45:03]		1048572		2736		1045836
[16:45:06]		1048572		2736		1045836
[16:45:09]		1048572		2736		1045836
[16:45:12]		1048572		2736		1045836
[16:45:15]		1048572		2736		1045836
[16:45:18]		1048572		2736		1045836
[16:45:21]		1048572		2736		1045836
[16:45:24]		1048572		2736		1045836
[16:45:27]		1048572		2736		1045836
[16:45:30]		1048572		2736		1045836
[16:45:33]		1048572		2736		1045836
[16:45:36]		1048572		2736		1045836
[16:45:39]		1048572		2736		1045836
[16:45:42]		1048572		2736		1045836
[16:45:45]		1048572		2736		1045836
[16:45:48]		1048572		2736		1045836
[16:45:51]		1048572		2736		1045836
[16:45:54]		1048572		2736		1045836
[16:45:57]		1048572		2736		1045836
[16:46:00]		1048572		2736		1045836
[16:46:03]		1048572		2736		1045836
[16:46:06]		1048572		2736		1045836
[16:46:09]		1048572		2736		1045836
[16:46:12]		1048572		2736		1045836
[16:46:15]		1048572		2736		1045836
[16:46:18]		1048572		2736		1045836
[16:46:21]		1048572		2736		1045836
[16:46:24]		1048572		2736		1045836
[16:46:27]		1048572		2736		1045836
[16:46:30]		1048572		2736		1045836
[16:46:33]		1048572		2736		1045836
[16:46:36]		1048572		2736		1045836
[16:46:39]		1048572		2736		1045836
[16:46:42]		1048572		2736		1045836
[16:46:45]		1048572		2736		1045836
[16:46:48]		1048572		2736		1045836
[16:46:51]		1048572		2736		1045836
[16:46:54]		1048572		2736		1045836
[16:46:57]		1048572		2736		1045836
[16:47:00]		1048572		2736		1045836
[16:47:03]		1048572		2736		1045836
[16:47:06]		1048572		2736		1045836
[16:47:09]		1048572		2736		1045836
[16:47:12]		1048572		2736		1045836
[16:47:15]		1048572		2736		1045836
[16:47:18]		1048572		2736		1045836
[16:47:21]		1048572		2736		1045836
[16:47:24]		1048572		2736		1045836
[16:47:27]		1048572		2736		1045836
[16:47:30]		1048572		2736		1045836
[16:47:33]		1048572		2736		1045836
[16:47:36]		1048572		2736		1045836
[16:47:39]		1048572		2736		1045836
[16:47:42]		1048572		2736		1045836
[16:47:45]		1048572		2736		1045836
