record in kb
time		total		used		free
[19:52:03]		1048572		0		1048572
[19:52:06]		1048572		0		1048572
[19:52:09]		1048572		0		1048572
[19:52:12]		1048572		0		1048572
[19:52:15]		1048572		0		1048572
[19:52:18]		1048572		0		1048572
[19:52:21]		1048572		0		1048572
[19:52:24]		1048572		0		1048572
[19:52:27]		1048572		0		1048572
[19:52:30]		1048572		0		1048572
[19:52:33]		1048572		0		1048572
[19:52:36]		1048572		0		1048572
[19:52:39]		1048572		0		1048572
[19:52:42]		1048572		0		1048572
[19:52:45]		1048572		0		1048572
[19:52:48]		1048572		0		1048572
[19:52:51]		1048572		0		1048572
[19:52:54]		1048572		0		1048572
[19:52:57]		1048572		0		1048572
[19:53:00]		1048572		0		1048572
[19:53:03]		1048572		0		1048572
[19:53:06]		1048572		0		1048572
[19:53:09]		1048572		0		1048572
[19:53:12]		1048572		0		1048572
[19:53:15]		1048572		0		1048572
[19:53:18]		1048572		0		1048572
[19:53:21]		1048572		0		1048572
[19:53:24]		1048572		0		1048572
[19:53:27]		1048572		0		1048572
[19:53:30]		1048572		0		1048572
[19:53:33]		1048572		0		1048572
[19:53:36]		1048572		0		1048572
[19:53:39]		1048572		0		1048572
[19:53:42]		1048572		0		1048572
[19:53:45]		1048572		0		1048572
[19:53:48]		1048572		0		1048572
[19:53:51]		1048572		0		1048572
[19:53:54]		1048572		0		1048572
[19:53:57]		1048572		0		1048572
[19:54:00]		1048572		0		1048572
[19:54:03]		1048572		0		1048572
[19:54:06]		1048572		0		1048572
[19:54:09]		1048572		0		1048572
[19:54:12]		1048572		0		1048572
[19:54:15]		1048572		0		1048572
[19:54:18]		1048572		0		1048572
[19:54:21]		1048572		0		1048572
[19:54:24]		1048572		0		1048572
[19:54:27]		1048572		0		1048572
[19:54:30]		1048572		0		1048572
[19:54:33]		1048572		0		1048572
[19:54:36]		1048572		0		1048572
[19:54:39]		1048572		0		1048572
[19:54:42]		1048572		0		1048572
[19:54:45]		1048572		0		1048572
[19:54:48]		1048572		0		1048572
[19:54:51]		1048572		0		1048572
[19:54:54]		1048572		0		1048572
[19:54:57]		1048572		0		1048572
[19:55:00]		1048572		0		1048572
[19:55:03]		1048572		0		1048572
[19:55:06]		1048572		0		1048572
[19:55:09]		1048572		0		1048572
[19:55:12]		1048572		0		1048572
[19:55:15]		1048572		0		1048572
[19:55:18]		1048572		0		1048572
[19:55:21]		1048572		0		1048572
[19:55:24]		1048572		0		1048572
[19:55:27]		1048572		0		1048572
[19:55:30]		1048572		0		1048572
[19:55:33]		1048572		0		1048572
[19:55:36]		1048572		0		1048572
[19:55:39]		1048572		0		1048572
[19:55:42]		1048572		0		1048572
[19:55:45]		1048572		0		1048572
[19:55:48]		1048572		0		1048572
[19:55:51]		1048572		0		1048572
[19:55:54]		1048572		0		1048572
[19:55:57]		1048572		0		1048572
[19:56:00]		1048572		0		1048572
[19:56:03]		1048572		0		1048572
[19:56:06]		1048572		0		1048572
[19:56:09]		1048572		0		1048572
[19:56:12]		1048572		0		1048572
[19:56:15]		1048572		0		1048572
[19:56:18]		1048572		0		1048572
[19:56:21]		1048572		0		1048572
[19:56:24]		1048572		0		1048572
[19:56:27]		1048572		0		1048572
[19:56:30]		1048572		0		1048572
[19:56:33]		1048572		0		1048572
[19:56:36]		1048572		0		1048572
[19:56:39]		1048572		0		1048572
[19:56:42]		1048572		0		1048572
[19:56:45]		1048572		0		1048572
[19:56:48]		1048572		0		1048572
[19:56:51]		1048572		0		1048572
[19:56:54]		1048572		0		1048572
[19:56:57]		1048572		0		1048572
[19:57:00]		1048572		0		1048572
[19:57:03]		1048572		0		1048572
[19:57:06]		1048572		0		1048572
[19:57:09]		1048572		0		1048572
[19:57:12]		1048572		0		1048572
[19:57:15]		1048572		0		1048572
[19:57:18]		1048572		0		1048572
