record in kb
time		total		used		free
[20:12:12]		1048572		14364		1034208
[20:12:15]		1048572		14364		1034208
[20:12:18]		1048572		14364		1034208
[20:12:21]		1048572		14436		1034136
[20:12:24]		1048572		14732		1033840
[20:12:27]		1048572		14980		1033592
[20:12:30]		1048572		15416		1033156
[20:12:33]		1048572		15704		1032868
[20:12:36]		1048572		16084		1032488
[20:12:39]		1048572		16628		1031944
[20:12:42]		1048572		16680		1031892
[20:12:45]		1048572		17632		1030940
[20:12:48]		1048572		17632		1030940
[20:12:51]		1048572		17632		1030940
[20:12:54]		1048572		19168		1029404
[20:12:57]		1048572		23716		1024856
[20:13:00]		1048572		24920		1023652
[20:13:03]		1048572		53612		994960
[20:13:06]		1048572		53608		994964
[20:13:09]		1048572		53284		995288
[20:13:12]		1048572		61068		987504
[20:13:15]		1048572		71640		976932
[20:13:18]		1048572		75616		972956
[20:13:21]		1048572		81116		967456
[20:13:24]		1048572		94780		953792
[20:13:27]		1048572		105948		942624
[20:13:30]		1048572		120704		927868
[20:13:33]		1048572		110596		937976
[20:13:36]		1048572		114856		933716
[20:13:39]		1048572		104584		943988
[20:13:42]		1048572		105440		943132
[20:13:45]		1048572		114204		934368
[20:13:48]		1048572		115152		933420
[20:13:51]		1048572		109776		938796
[20:13:54]		1048572		112356		936216
[20:13:57]		1048572		116120		932452
[20:14:00]		1048572		118708		929864
[20:14:03]		1048572		116100		932472
[20:14:06]		1048572		115952		932620
[20:14:09]		1048572		114484		934088
[20:14:12]		1048572		115008		933564
[20:14:15]		1048572		121900		926672
[20:14:18]		1048572		120660		927912
[20:14:21]		1048572		118648		929924
[20:14:24]		1048572		118876		929696
[20:14:27]		1048572		127844		920728
[20:14:30]		1048572		141236		907336
[20:14:33]		1048572		139028		909544
[20:14:36]		1048572		130640		917932
[20:14:39]		1048572		118116		930456
[20:14:42]		1048572		135940		912632
[20:14:45]		1048572		137796		910776
[20:14:48]		1048572		152948		895624
[20:14:51]		1048572		139404		909168
[20:14:54]		1048572		129280		919292
[20:14:57]		1048572		134992		913580
[20:15:00]		1048572		125732		922840
[20:15:03]		1048572		112880		935692
[20:15:06]		1048572		131656		916916
[20:15:09]		1048572		126688		921884
[20:15:12]		1048572		132308		916264
[20:15:15]		1048572		125796		922776
[20:15:18]		1048572		123104		925468
[20:15:21]		1048572		114724		933848
[20:15:24]		1048572		112084		936488
[20:15:27]		1048572		114640		933932
[20:15:30]		1048572		129316		919256
[20:15:33]		1048572		129580		918992
[20:15:36]		1048572		135244		913328
[20:15:39]		1048572		127068		921504
[20:15:42]		1048572		126384		922188
[20:15:45]		1048572		138028		910544
[20:15:48]		1048572		133460		915112
[20:15:51]		1048572		130064		918508
[20:15:54]		1048572		129460		919112
[20:15:57]		1048572		117896		930676
[20:16:00]		1048572		125216		923356
[20:16:03]		1048572		124352		924220
[20:16:06]		1048572		124760		923812
[20:16:09]		1048572		19692		1028880
[20:16:12]		1048572		19692		1028880
[20:16:15]		1048572		19692		1028880
[20:16:18]		1048572		19692		1028880
[20:16:21]		1048572		19688		1028884
[20:16:24]		1048572		19688		1028884
[20:16:27]		1048572		19688		1028884
[20:16:30]		1048572		19688		1028884
[20:16:33]		1048572		19688		1028884
[20:16:36]		1048572		19688		1028884
[20:16:39]		1048572		19688		1028884
[20:16:42]		1048572		19712		1028860
[20:16:45]		1048572		19708		1028864
[20:16:48]		1048572		20184		1028388
[20:16:51]		1048572		27928		1020644
[20:16:54]		1048572		34488		1014084
[20:16:57]		1048572		35020		1013552
[20:17:00]		1048572		45120		1003452
[20:17:03]		1048572		49996		998576
[20:17:06]		1048572		42680		1005892
[20:17:09]		1048572		43104		1005468
[20:17:12]		1048572		54368		994204
[20:17:15]		1048572		65428		983144
[20:17:18]		1048572		67236		981336
[20:17:21]		1048572		69736		978836
[20:17:24]		1048572		78068		970504
[20:17:27]		1048572		84460		964112
[20:17:30]		1048572		81476		967096
[20:17:33]		1048572		98416		950156
[20:17:36]		1048572		100740		947832
[20:17:39]		1048572		92696		955876
[20:17:42]		1048572		95432		953140
[20:17:45]		1048572		103040		945532
[20:17:48]		1048572		101408		947164
[20:17:51]		1048572		101772		946800
[20:17:54]		1048572		103760		944812
[20:17:57]		1048572		103656		944916
[20:18:00]		1048572		103512		945060
[20:18:03]		1048572		101092		947480
[20:18:06]		1048572		87600		960972
[20:18:09]		1048572		106832		941740
[20:18:12]		1048572		122880		925692
[20:18:15]		1048572		130064		918508
[20:18:18]		1048572		129040		919532
[20:18:21]		1048572		134764		913808
[20:18:24]		1048572		142700		905872
[20:18:27]		1048572		138012		910560
[20:18:30]		1048572		134516		914056
[20:18:33]		1048572		119412		929160
[20:18:36]		1048572		110996		937576
[20:18:39]		1048572		131648		916924
[20:18:42]		1048572		118200		930372
[20:18:45]		1048572		120312		928260
[20:18:48]		1048572		125328		923244
[20:18:51]		1048572		119328		929244
[20:18:54]		1048572		109680		938892
[20:18:57]		1048572		109548		939024
[20:19:00]		1048572		107656		940916
[20:19:03]		1048572		103440		945132
[20:19:06]		1048572		101108		947464
[20:19:09]		1048572		109352		939220
[20:19:12]		1048572		116300		932272
[20:19:15]		1048572		118324		930248
[20:19:18]		1048572		121120		927452
[20:19:21]		1048572		123504		925068
[20:19:24]		1048572		116680		931892
[20:19:27]		1048572		122196		926376
[20:19:30]		1048572		121464		927108
[20:19:33]		1048572		118184		930388
[20:19:36]		1048572		116780		931792
[20:19:39]		1048572		118564		930008
[20:19:42]		1048572		19536		1029036
[20:19:45]		1048572		19536		1029036
[20:19:48]		1048572		19536		1029036
[20:19:51]		1048572		19536		1029036
[20:19:54]		1048572		19536		1029036
[20:19:57]		1048572		19532		1029040
[20:20:00]		1048572		19532		1029040
[20:20:03]		1048572		19496		1029076
[20:20:06]		1048572		19496		1029076
[20:20:09]		1048572		19496		1029076
[20:20:12]		1048572		19496		1029076
[20:20:15]		1048572		19504		1029068
[20:20:18]		1048572		19504		1029068
[20:20:21]		1048572		19504		1029068
[20:20:24]		1048572		19504		1029068
[20:20:27]		1048572		19504		1029068
[20:20:30]		1048572		19504		1029068
[20:20:33]		1048572		19504		1029068
[20:20:36]		1048572		19504		1029068
[20:20:39]		1048572		19508		1029064
[20:20:42]		1048572		31408		1017164
[20:20:45]		1048572		39920		1008652
[20:20:48]		1048572		51080		997492
[20:20:51]		1048572		51140		997432
[20:20:54]		1048572		56684		991888
[20:20:57]		1048572		60244		988328
[20:21:00]		1048572		79096		969476
[20:21:03]		1048572		91444		957128
[20:21:06]		1048572		85608		962964
[20:21:09]		1048572		84084		964488
[20:21:12]		1048572		79772		968800
[20:21:15]		1048572		80432		968140
[20:21:18]		1048572		89088		959484
[20:21:21]		1048572		82684		965888
[20:21:24]		1048572		86548		962024
[20:21:27]		1048572		86340		962232
[20:21:30]		1048572		93760		954812
[20:21:33]		1048572		84988		963584
[20:21:36]		1048572		107300		941272
[20:21:39]		1048572		105232		943340
[20:21:42]		1048572		124648		923924
[20:21:45]		1048572		127216		921356
[20:21:48]		1048572		138820		909752
[20:21:51]		1048572		132900		915672
[20:21:54]		1048572		123324		925248
[20:21:57]		1048572		114176		934396
[20:22:00]		1048572		102956		945616
[20:22:03]		1048572		89168		959404
[20:22:06]		1048572		88812		959760
[20:22:09]		1048572		98464		950108
[20:22:12]		1048572		97988		950584
[20:22:15]		1048572		92472		956100
[20:22:18]		1048572		94652		953920
[20:22:21]		1048572		95916		952656
[20:22:24]		1048572		90000		958572
[20:22:27]		1048572		98832		949740
[20:22:30]		1048572		96328		952244
[20:22:33]		1048572		103932		944640
[20:22:36]		1048572		98068		950504
[20:22:39]		1048572		97812		950760
[20:22:42]		1048572		96656		951916
[20:22:45]		1048572		87984		960588
[20:22:48]		1048572		86016		962556
[20:22:51]		1048572		90192		958380
[20:22:54]		1048572		97488		951084
[20:22:57]		1048572		95988		952584
[20:23:00]		1048572		91320		957252
[20:23:03]		1048572		19732		1028840
[20:23:06]		1048572		19732		1028840
[20:23:09]		1048572		19732		1028840
[20:23:12]		1048572		19688		1028884
[20:23:15]		1048572		19688		1028884
[20:23:18]		1048572		19688		1028884
[20:23:21]		1048572		19688		1028884
[20:23:24]		1048572		19688		1028884
[20:23:27]		1048572		19688		1028884
[20:23:30]		1048572		19568		1029004
[20:23:33]		1048572		19492		1029080
[20:23:36]		1048572		19492		1029080
