record in kb
time		total		used		free
[15:30:10]		1048572		0		1048572
[15:30:13]		1048572		0		1048572
[15:30:16]		1048572		0		1048572
[15:30:19]		1048572		0		1048572
[15:30:22]		1048572		0		1048572
[15:30:25]		1048572		0		1048572
[15:30:28]		1048572		0		1048572
[15:30:31]		1048572		0		1048572
[15:30:34]		1048572		0		1048572
[15:30:37]		1048572		0		1048572
[15:30:40]		1048572		1448		1047124
[15:30:43]		1048572		17100		1031472
[15:30:46]		1048572		27676		1020896
[15:30:49]		1048572		29900		1018672
[15:30:52]		1048572		53628		994944
[15:30:55]		1048572		54324		994248
[15:30:58]		1048572		55600		992972
[15:31:01]		1048572		37324		1011248
[15:31:04]		1048572		51240		997332
[15:31:07]		1048572		50464		998108
[15:31:10]		1048572		57216		991356
[15:31:13]		1048572		48340		1000232
[15:31:16]		1048572		52972		995600
[15:31:19]		1048572		51548		997024
[15:31:22]		1048572		52112		996460
[15:31:25]		1048572		52120		996452
[15:31:28]		1048572		52480		996092
[15:31:31]		1048572		52548		996024
[15:31:34]		1048572		52416		996156
[15:31:37]		1048572		48536		1000036
[15:31:40]		1048572		68864		979708
[15:31:43]		1048572		65440		983132
[15:31:46]		1048572		48384		1000188
[15:31:49]		1048572		51640		996932
[15:31:52]		1048572		70356		978216
[15:31:55]		1048572		63592		984980
[15:31:58]		1048572		60916		987656
[15:32:01]		1048572		53192		995380
[15:32:04]		1048572		52344		996228
[15:32:07]		1048572		48576		999996
[15:32:10]		1048572		44844		1003728
[15:32:13]		1048572		46908		1001664
[15:32:16]		1048572		47120		1001452
[15:32:19]		1048572		64248		984324
[15:32:22]		1048572		71284		977288
[15:32:25]		1048572		69568		979004
[15:32:28]		1048572		72124		976448
[15:32:31]		1048572		58908		989664
[15:32:34]		1048572		70796		977776
[15:32:37]		1048572		81164		967408
[15:32:40]		1048572		81132		967440
[15:32:43]		1048572		75512		973060
[15:32:46]		1048572		71528		977044
[15:32:49]		1048572		81900		966672
[15:32:52]		1048572		67720		980852
[15:32:55]		1048572		66752		981820
[15:32:58]		1048572		68776		979796
[15:33:01]		1048572		62772		985800
[15:33:04]		1048572		62688		985884
[15:33:07]		1048572		63012		985560
[15:33:10]		1048572		59212		989360
[15:33:13]		1048572		80472		968100
[15:33:16]		1048572		72832		975740
[15:33:19]		1048572		73420		975152
[15:33:22]		1048572		73772		974800
[15:33:25]		1048572		73564		975008
[15:33:28]		1048572		71364		977208
[15:33:31]		1048572		71380		977192
[15:33:34]		1048572		71456		977116
[15:33:37]		1048572		71748		976824
[15:33:40]		1048572		65732		982840
[15:33:43]		1048572		64788		983784
[15:33:46]		1048572		68436		980136
[15:33:49]		1048572		82844		965728
[15:33:52]		1048572		74012		974560
[15:33:55]		1048572		79404		969168
[15:33:58]		1048572		114088		934484
[15:34:01]		1048572		213956		834616
[15:34:04]		1048572		223364		825208
[15:34:07]		1048572		232960		815612
[15:34:10]		1048572		234592		813980
[15:34:13]		1048572		249944		798628
[15:34:16]		1048572		254420		794152
[15:34:19]		1048572		267160		781412
[15:34:22]		1048572		280624		767948
[15:34:25]		1048572		291972		756600
[15:34:28]		1048572		301516		747056
[15:34:31]		1048572		312084		736488
[15:34:34]		1048572		321636		726936
[15:34:37]		1048572		333564		715008
[15:34:40]		1048572		340088		708484
[15:34:43]		1048572		340344		708228
[15:34:46]		1048572		339308		709264
[15:34:49]		1048572		338312		710260
[15:34:52]		1048572		337240		711332
[15:34:55]		1048572		343476		705096
[15:34:58]		1048572		341952		706620
[15:35:01]		1048572		339420		709152
[15:35:04]		1048572		335488		713084
[15:35:07]		1048572		319228		729344
[15:35:10]		1048572		280448		768124
[15:35:13]		1048572		262704		785868
[15:35:16]		1048572		235788		812784
[15:35:19]		1048572		233360		815212
[15:35:22]		1048572		227068		821504
[15:35:25]		1048572		208164		840408
[15:35:28]		1048572		208652		839920
[15:35:31]		1048572		210368		838204
[15:35:34]		1048572		207168		841404
[15:35:37]		1048572		196764		851808
[15:35:40]		1048572		214576		833996
[15:35:43]		1048572		218120		830452
[15:35:46]		1048572		219176		829396
[15:35:49]		1048572		223180		825392
[15:35:52]		1048572		238500		810072
[15:35:55]		1048572		250132		798440
[15:35:58]		1048572		248180		800392
[15:36:01]		1048572		260612		787960
[15:36:04]		1048572		267912		780660
[15:36:07]		1048572		265760		782812
[15:36:10]		1048572		255604		792968
[15:36:13]		1048572		246720		801852
[15:36:16]		1048572		243016		805556
[15:36:19]		1048572		235684		812888
[15:36:22]		1048572		232500		816072
[15:36:25]		1048572		228420		820152
[15:36:28]		1048572		230320		818252
[15:36:31]		1048572		227428		821144
[15:36:34]		1048572		225600		822972
[15:36:37]		1048572		220072		828500
[15:36:40]		1048572		225008		823564
[15:36:43]		1048572		218060		830512
[15:36:46]		1048572		222004		826568
[15:36:49]		1048572		221032		827540
[15:36:52]		1048572		215276		833296
[15:36:55]		1048572		216504		832068
[15:36:58]		1048572		218552		830020
[15:37:01]		1048572		219960		828612
[15:37:04]		1048572		220732		827840
[15:37:07]		1048572		220072		828500
[15:37:10]		1048572		197968		850604
[15:37:13]		1048572		189912		858660
[15:37:16]		1048572		206064		842508
[15:37:19]		1048572		219416		829156
[15:37:22]		1048572		212236		836336
[15:37:25]		1048572		216616		831956
[15:37:28]		1048572		213556		835016
[15:37:31]		1048572		196552		852020
[15:37:34]		1048572		191144		857428
[15:37:37]		1048572		222464		826108
[15:37:41]		1048572		225232		823340
[15:37:44]		1048572		236476		812096
[15:37:47]		1048572		240556		808016
[15:37:50]		1048572		248044		800528
[15:37:53]		1048572		244288		804284
[15:37:56]		1048572		243344		805228
[15:37:59]		1048572		242740		805832
[15:38:02]		1048572		257228		791344
[15:38:05]		1048572		263648		784924
[15:38:08]		1048572		268308		780264
[15:38:11]		1048572		279996		768576
[15:38:14]		1048572		281156		767416
[15:38:17]		1048572		294232		754340
[15:38:20]		1048572		286180		762392
[15:38:23]		1048572		293228		755344
[15:38:26]		1048572		285168		763404
[15:38:29]		1048572		279996		768576
[15:38:32]		1048572		275844		772728
[15:38:35]		1048572		265436		783136
[15:38:38]		1048572		268448		780124
[15:38:41]		1048572		272088		776484
[15:38:44]		1048572		261644		786928
[15:38:47]		1048572		243024		805548
[15:38:50]		1048572		239000		809572
[15:38:53]		1048572		213920		834652
[15:38:56]		1048572		207356		841216
