record in kb
time		total		used		free
[09:35:08]		1048572		0		1048572
[09:35:11]		1048572		0		1048572
[09:35:14]		1048572		0		1048572
[09:35:17]		1048572		0		1048572
[09:35:20]		1048572		0		1048572
[09:35:23]		1048572		0		1048572
[09:35:26]		1048572		0		1048572
[09:35:29]		1048572		0		1048572
[09:35:32]		1048572		0		1048572
[09:35:35]		1048572		0		1048572
[09:35:38]		1048572		0		1048572
[09:35:41]		1048572		0		1048572
[09:35:44]		1048572		0		1048572
[09:35:47]		1048572		0		1048572
[09:35:50]		1048572		0		1048572
[09:35:53]		1048572		0		1048572
[09:35:56]		1048572		0		1048572
[09:35:59]		1048572		0		1048572
[09:36:02]		1048572		0		1048572
[09:36:05]		1048572		0		1048572
[09:36:08]		1048572		0		1048572
[09:36:11]		1048572		0		1048572
[09:36:14]		1048572		0		1048572
[09:36:17]		1048572		0		1048572
[09:36:20]		1048572		0		1048572
[09:36:23]		1048572		0		1048572
[09:36:26]		1048572		0		1048572
[09:36:29]		1048572		0		1048572
[09:36:32]		1048572		0		1048572
[09:36:35]		1048572		0		1048572
[09:36:38]		1048572		0		1048572
[09:36:41]		1048572		0		1048572
[09:36:44]		1048572		0		1048572
[09:36:47]		1048572		12		1048560
[09:36:50]		1048572		12		1048560
[09:36:53]		1048572		16		1048556
[09:36:56]		1048572		240		1048332
[09:36:59]		1048572		396		1048176
[09:37:02]		1048572		396		1048176
[09:37:05]		1048572		516		1048056
[09:37:08]		1048572		608		1047964
[09:37:11]		1048572		904		1047668
[09:37:14]		1048572		904		1047668
[09:37:17]		1048572		1084		1047488
[09:37:20]		1048572		1132		1047440
[09:37:23]		1048572		1148		1047424
[09:37:26]		1048572		1152		1047420
[09:37:29]		1048572		1152		1047420
[09:37:32]		1048572		1152		1047420
[09:37:35]		1048572		1828		1046744
[09:37:38]		1048572		2208		1046364
[09:37:41]		1048572		2392		1046180
[09:37:44]		1048572		2872		1045700
[09:37:47]		1048572		3532		1045040
[09:37:50]		1048572		4248		1044324
[09:37:53]		1048572		4980		1043592
[09:37:56]		1048572		10900		1037672
[09:37:59]		1048572		10900		1037672
[09:38:02]		1048572		11548		1037024
[09:38:05]		1048572		12204		1036368
[09:38:08]		1048572		14420		1034152
[09:38:11]		1048572		15100		1033472
[09:38:14]		1048572		15100		1033472
[09:38:17]		1048572		15100		1033472
[09:38:20]		1048572		15100		1033472
[09:38:23]		1048572		15100		1033472
[09:38:26]		1048572		15100		1033472
[09:38:29]		1048572		15100		1033472
[09:38:32]		1048572		16488		1032084
[09:38:35]		1048572		19108		1029464
[09:38:38]		1048572		32056		1016516
[09:38:41]		1048572		37860		1010712
[09:38:44]		1048572		40644		1007928
[09:38:47]		1048572		38236		1010336
[09:38:50]		1048572		40704		1007868
[09:38:53]		1048572		48592		999980
[09:38:56]		1048572		49688		998884
[09:38:59]		1048572		54780		993792
[09:39:02]		1048572		61404		987168
[09:39:05]		1048572		64836		983736
[09:39:08]		1048572		64112		984460
[09:39:11]		1048572		64492		984080
[09:39:14]		1048572		67920		980652
[09:39:17]		1048572		69068		979504
[09:39:20]		1048572		71464		977108
[09:39:23]		1048572		71492		977080
[09:39:26]		1048572		71132		977440
[09:39:29]		1048572		72968		975604
[09:39:32]		1048572		72924		975648
[09:39:35]		1048572		72840		975732
[09:39:38]		1048572		72712		975860
[09:39:41]		1048572		72708		975864
[09:39:44]		1048572		72692		975880
[09:39:47]		1048572		72436		976136
[09:39:50]		1048572		74400		974172
[09:39:53]		1048572		77808		970764
[09:39:57]		1048572		76400		972172
[09:40:00]		1048572		76148		972424
[09:40:03]		1048572		75968		972604
[09:40:06]		1048572		74336		974236
[09:40:09]		1048572		74188		974384
[09:40:12]		1048572		75164		973408
[09:40:15]		1048572		74456		974116
[09:40:18]		1048572		74460		974112
[09:40:21]		1048572		86900		961672
[09:40:24]		1048572		81676		966896
[09:40:27]		1048572		76960		971612
[09:40:30]		1048572		72908		975664
[09:40:33]		1048572		70212		978360
[09:40:36]		1048572		73608		974964
[09:40:39]		1048572		78544		970028
[09:40:42]		1048572		83304		965268
[09:40:45]		1048572		84560		964012
[09:40:48]		1048572		84560		964012
[09:40:51]		1048572		83836		964736
[09:40:54]		1048572		19652		1028920
[09:40:57]		1048572		19652		1028920
[09:41:00]		1048572		19652		1028920
[09:41:03]		1048572		19608		1028964
[09:41:06]		1048572		19608		1028964
[09:41:09]		1048572		19608		1028964
[09:41:12]		1048572		19608		1028964
[09:41:15]		1048572		19608		1028964
[09:41:18]		1048572		19608		1028964
[09:41:21]		1048572		19604		1028968
[09:41:24]		1048572		19604		1028968
[09:41:27]		1048572		19604		1028968
[09:41:30]		1048572		19604		1028968
[09:41:33]		1048572		19604		1028968
[09:41:36]		1048572		19604		1028968
[09:41:39]		1048572		19604		1028968
[09:41:42]		1048572		19604		1028968
[09:41:45]		1048572		19604		1028968
[09:41:48]		1048572		19604		1028968
[09:41:51]		1048572		19604		1028968
[09:41:54]		1048572		19604		1028968
[09:41:57]		1048572		19604		1028968
[09:42:00]		1048572		19604		1028968
[09:42:03]		1048572		19604		1028968
[09:42:06]		1048572		19604		1028968
