record in kb
time		total		used		free
[16:32:37]		1048572		992		1047580
[16:32:40]		1048572		992		1047580
[16:32:43]		1048572		992		1047580
[16:32:46]		1048572		992		1047580
[16:32:49]		1048572		992		1047580
[16:32:52]		1048572		992		1047580
[16:32:55]		1048572		992		1047580
[16:32:58]		1048572		992		1047580
[16:33:01]		1048572		992		1047580
[16:33:04]		1048572		992		1047580
[16:33:07]		1048572		992		1047580
[16:33:10]		1048572		992		1047580
[16:33:13]		1048572		992		1047580
[16:33:16]		1048572		992		1047580
[16:33:19]		1048572		992		1047580
[16:33:22]		1048572		992		1047580
[16:33:25]		1048572		992		1047580
[16:33:28]		1048572		992		1047580
[16:33:31]		1048572		992		1047580
[16:33:34]		1048572		992		1047580
[16:33:37]		1048572		992		1047580
[16:33:40]		1048572		992		1047580
[16:33:43]		1048572		992		1047580
[16:33:46]		1048572		992		1047580
[16:33:49]		1048572		992		1047580
[16:33:52]		1048572		992		1047580
[16:33:55]		1048572		992		1047580
[16:33:58]		1048572		992		1047580
[16:34:01]		1048572		992		1047580
[16:34:04]		1048572		992		1047580
[16:34:07]		1048572		992		1047580
[16:34:10]		1048572		992		1047580
[16:34:13]		1048572		992		1047580
[16:34:16]		1048572		992		1047580
[16:34:19]		1048572		992		1047580
[16:34:22]		1048572		992		1047580
[16:34:25]		1048572		992		1047580
[16:34:28]		1048572		992		1047580
[16:34:31]		1048572		992		1047580
[16:34:34]		1048572		992		1047580
[16:34:37]		1048572		992		1047580
[16:34:40]		1048572		992		1047580
[16:34:43]		1048572		992		1047580
[16:34:46]		1048572		992		1047580
[16:34:49]		1048572		992		1047580
[16:34:52]		1048572		992		1047580
[16:34:55]		1048572		992		1047580
[16:34:58]		1048572		992		1047580
[16:35:01]		1048572		992		1047580
[16:35:04]		1048572		992		1047580
[16:35:07]		1048572		992		1047580
[16:35:10]		1048572		992		1047580
[16:35:13]		1048572		992		1047580
[16:35:16]		1048572		992		1047580
[16:35:19]		1048572		992		1047580
[16:35:22]		1048572		992		1047580
[16:35:25]		1048572		992		1047580
[16:35:28]		1048572		992		1047580
[16:35:31]		1048572		992		1047580
[16:35:34]		1048572		992		1047580
[16:35:37]		1048572		992		1047580
[16:35:40]		1048572		992		1047580
[16:35:43]		1048572		992		1047580
[16:35:46]		1048572		992		1047580
[16:35:49]		1048572		992		1047580
[16:35:52]		1048572		992		1047580
[16:35:55]		1048572		992		1047580
[16:35:58]		1048572		992		1047580
[16:36:01]		1048572		992		1047580
[16:36:04]		1048572		992		1047580
[16:36:07]		1048572		992		1047580
[16:36:10]		1048572		992		1047580
[16:36:13]		1048572		992		1047580
[16:36:16]		1048572		992		1047580
[16:36:19]		1048572		992		1047580
[16:36:22]		1048572		992		1047580
[16:36:25]		1048572		992		1047580
[16:36:28]		1048572		992		1047580
[16:36:31]		1048572		992		1047580
[16:36:34]		1048572		992		1047580
[16:36:37]		1048572		992		1047580
[16:36:40]		1048572		992		1047580
[16:36:43]		1048572		992		1047580
[16:36:46]		1048572		992		1047580
[16:36:49]		1048572		992		1047580
[16:36:52]		1048572		992		1047580
[16:36:55]		1048572		992		1047580
[16:36:58]		1048572		992		1047580
[16:37:01]		1048572		992		1047580
[16:37:04]		1048572		992		1047580
[16:37:07]		1048572		992		1047580
[16:37:10]		1048572		992		1047580
[16:37:13]		1048572		992		1047580
[16:37:16]		1048572		992		1047580
[16:37:19]		1048572		992		1047580
[16:37:22]		1048572		992		1047580
[16:37:25]		1048572		992		1047580
[16:37:28]		1048572		992		1047580
[16:37:31]		1048572		992		1047580
[16:37:34]		1048572		992		1047580
[16:37:37]		1048572		992		1047580
[16:37:40]		1048572		992		1047580
[16:37:43]		1048572		992		1047580
[16:37:46]		1048572		992		1047580
[16:37:49]		1048572		992		1047580
[16:37:52]		1048572		992		1047580
[16:37:55]		1048572		992		1047580
[16:37:58]		1048572		992		1047580
[16:38:01]		1048572		992		1047580
[16:38:04]		1048572		992		1047580
[16:38:07]		1048572		992		1047580
[16:38:10]		1048572		992		1047580
[16:38:13]		1048572		992		1047580
[16:38:16]		1048572		992		1047580
[16:38:19]		1048572		992		1047580
[16:38:22]		1048572		992		1047580
[16:38:25]		1048572		992		1047580
[16:38:28]		1048572		992		1047580
[16:38:31]		1048572		992		1047580
[16:38:34]		1048572		992		1047580
[16:38:37]		1048572		992		1047580
[16:38:40]		1048572		992		1047580
[16:38:43]		1048572		992		1047580
[16:38:46]		1048572		992		1047580
[16:38:49]		1048572		992		1047580
[16:38:52]		1048572		992		1047580
[16:38:55]		1048572		992		1047580
[16:38:58]		1048572		992		1047580
[16:39:01]		1048572		992		1047580
[16:39:04]		1048572		992		1047580
[16:39:07]		1048572		992		1047580
[16:39:10]		1048572		992		1047580
[16:39:13]		1048572		992		1047580
[16:39:16]		1048572		992		1047580
[16:39:19]		1048572		992		1047580
[16:39:22]		1048572		992		1047580
[16:39:25]		1048572		992		1047580
[16:39:28]		1048572		992		1047580
[16:39:31]		1048572		992		1047580
[16:39:34]		1048572		992		1047580
[16:39:37]		1048572		992		1047580
[16:39:40]		1048572		992		1047580
[16:39:43]		1048572		992		1047580
[16:39:46]		1048572		992		1047580
[16:39:49]		1048572		992		1047580
[16:39:52]		1048572		992		1047580
[16:39:55]		1048572		992		1047580
[16:39:58]		1048572		992		1047580
[16:40:01]		1048572		992		1047580
[16:40:04]		1048572		992		1047580
[16:40:07]		1048572		992		1047580
[16:40:10]		1048572		992		1047580
[16:40:13]		1048572		992		1047580
[16:40:16]		1048572		992		1047580
[16:40:19]		1048572		992		1047580
[16:40:22]		1048572		992		1047580
[16:40:25]		1048572		992		1047580
[16:40:28]		1048572		992		1047580
[16:40:31]		1048572		992		1047580
[16:40:34]		1048572		992		1047580
[16:40:37]		1048572		992		1047580
[16:40:40]		1048572		992		1047580
[16:40:43]		1048572		992		1047580
[16:40:46]		1048572		992		1047580
[16:40:49]		1048572		992		1047580
[16:40:52]		1048572		992		1047580
[16:40:55]		1048572		992		1047580
[16:40:58]		1048572		992		1047580
[16:41:01]		1048572		992		1047580
[16:41:04]		1048572		992		1047580
[16:41:07]		1048572		992		1047580
[16:41:10]		1048572		992		1047580
[16:41:13]		1048572		992		1047580
[16:41:16]		1048572		992		1047580
[16:41:19]		1048572		992		1047580
[16:41:22]		1048572		992		1047580
[16:41:25]		1048572		992		1047580
[16:41:28]		1048572		992		1047580
[16:41:31]		1048572		992		1047580
[16:41:34]		1048572		992		1047580
[16:41:37]		1048572		992		1047580
[16:41:40]		1048572		992		1047580
[16:41:43]		1048572		992		1047580
[16:41:46]		1048572		992		1047580
[16:41:49]		1048572		992		1047580
[16:41:52]		1048572		992		1047580
[16:41:55]		1048572		992		1047580
[16:41:58]		1048572		992		1047580
[16:42:01]		1048572		992		1047580
[16:42:04]		1048572		992		1047580
[16:42:07]		1048572		992		1047580
[16:42:10]		1048572		992		1047580
[16:42:13]		1048572		992		1047580
[16:42:16]		1048572		992		1047580
[16:42:19]		1048572		992		1047580
[16:42:22]		1048572		992		1047580
[16:42:25]		1048572		992		1047580
[16:42:28]		1048572		992		1047580
[16:42:31]		1048572		992		1047580
[16:42:34]		1048572		992		1047580
[16:42:37]		1048572		992		1047580
[16:42:40]		1048572		992		1047580
[16:42:43]		1048572		992		1047580
[16:42:46]		1048572		992		1047580
[16:42:49]		1048572		992		1047580
[16:42:52]		1048572		992		1047580
[16:42:55]		1048572		992		1047580
[16:42:58]		1048572		992		1047580
[16:43:01]		1048572		992		1047580
[16:43:04]		1048572		992		1047580
[16:43:07]		1048572		992		1047580
[16:43:10]		1048572		992		1047580
[16:43:13]		1048572		992		1047580
[16:43:16]		1048572		992		1047580
[16:43:19]		1048572		992		1047580
[16:43:22]		1048572		992		1047580
[16:43:25]		1048572		992		1047580
[16:43:28]		1048572		992		1047580
[16:43:31]		1048572		992		1047580
[16:43:34]		1048572		992		1047580
[16:43:37]		1048572		992		1047580
[16:43:40]		1048572		992		1047580
[16:43:43]		1048572		992		1047580
[16:43:46]		1048572		992		1047580
[16:43:49]		1048572		992		1047580
[16:43:52]		1048572		992		1047580
[16:43:55]		1048572		992		1047580
[16:43:58]		1048572		992		1047580
[16:44:01]		1048572		992		1047580
[16:44:04]		1048572		992		1047580
[16:44:07]		1048572		992		1047580
[16:44:10]		1048572		992		1047580
[16:44:13]		1048572		992		1047580
[16:44:16]		1048572		992		1047580
[16:44:19]		1048572		992		1047580
[16:44:22]		1048572		992		1047580
[16:44:25]		1048572		992		1047580
[16:44:28]		1048572		992		1047580
[16:44:31]		1048572		992		1047580
[16:44:34]		1048572		992		1047580
[16:44:37]		1048572		992		1047580
[16:44:40]		1048572		992		1047580
[16:44:43]		1048572		992		1047580
[16:44:46]		1048572		992		1047580
[16:44:49]		1048572		992		1047580
[16:44:52]		1048572		992		1047580
[16:44:55]		1048572		992		1047580
[16:44:58]		1048572		992		1047580
[16:45:01]		1048572		992		1047580
[16:45:04]		1048572		992		1047580
[16:45:07]		1048572		992		1047580
[16:45:10]		1048572		992		1047580
[16:45:13]		1048572		992		1047580
[16:45:16]		1048572		992		1047580
[16:45:19]		1048572		992		1047580
[16:45:22]		1048572		992		1047580
[16:45:25]		1048572		992		1047580
[16:45:28]		1048572		992		1047580
[16:45:31]		1048572		992		1047580
[16:45:34]		1048572		992		1047580
[16:45:37]		1048572		992		1047580
[16:45:40]		1048572		992		1047580
[16:45:43]		1048572		992		1047580
[16:45:46]		1048572		992		1047580
[16:45:49]		1048572		992		1047580
[16:45:52]		1048572		992		1047580
[16:45:55]		1048572		992		1047580
[16:45:58]		1048572		992		1047580
[16:46:01]		1048572		992		1047580
[16:46:04]		1048572		992		1047580
[16:46:07]		1048572		992		1047580
[16:46:10]		1048572		992		1047580
[16:46:13]		1048572		992		1047580
[16:46:16]		1048572		992		1047580
[16:46:19]		1048572		992		1047580
[16:46:22]		1048572		992		1047580
[16:46:25]		1048572		992		1047580
[16:46:28]		1048572		992		1047580
[16:46:31]		1048572		992		1047580
[16:46:34]		1048572		992		1047580
[16:46:37]		1048572		992		1047580
[16:46:40]		1048572		992		1047580
[16:46:43]		1048572		992		1047580
[16:46:46]		1048572		992		1047580
[16:46:49]		1048572		992		1047580
[16:46:52]		1048572		992		1047580
[16:46:55]		1048572		992		1047580
[16:46:58]		1048572		992		1047580
[16:47:01]		1048572		992		1047580
[16:47:04]		1048572		992		1047580
[16:47:07]		1048572		992		1047580
[16:47:10]		1048572		992		1047580
[16:47:13]		1048572		992		1047580
[16:47:16]		1048572		992		1047580
[16:47:19]		1048572		992		1047580
[16:47:22]		1048572		992		1047580
[16:47:25]		1048572		992		1047580
[16:47:28]		1048572		992		1047580
[16:47:31]		1048572		992		1047580
[16:47:34]		1048572		992		1047580
[16:47:37]		1048572		992		1047580
[16:47:40]		1048572		992		1047580
[16:47:43]		1048572		992		1047580
[16:47:46]		1048572		992		1047580
[16:47:49]		1048572		992		1047580
[16:47:52]		1048572		992		1047580
[16:47:55]		1048572		992		1047580
[16:47:58]		1048572		992		1047580
[16:48:01]		1048572		992		1047580
[16:48:04]		1048572		992		1047580
[16:48:07]		1048572		992		1047580
[16:48:10]		1048572		992		1047580
[16:48:13]		1048572		992		1047580
[16:48:16]		1048572		992		1047580
[16:48:19]		1048572		992		1047580
[16:48:22]		1048572		992		1047580
[16:48:25]		1048572		992		1047580
[16:48:28]		1048572		992		1047580
[16:48:31]		1048572		992		1047580
[16:48:34]		1048572		992		1047580
[16:48:37]		1048572		992		1047580
[16:48:40]		1048572		992		1047580
[16:48:43]		1048572		992		1047580
[16:48:46]		1048572		992		1047580
[16:48:49]		1048572		992		1047580
[16:48:52]		1048572		992		1047580
[16:48:55]		1048572		992		1047580
[16:48:58]		1048572		992		1047580
[16:49:01]		1048572		992		1047580
[16:49:04]		1048572		992		1047580
[16:49:07]		1048572		992		1047580
[16:49:10]		1048572		992		1047580
[16:49:13]		1048572		992		1047580
[16:49:16]		1048572		992		1047580
[16:49:19]		1048572		992		1047580
[16:49:22]		1048572		992		1047580
[16:49:25]		1048572		992		1047580
[16:49:28]		1048572		992		1047580
[16:49:31]		1048572		992		1047580
[16:49:34]		1048572		992		1047580
[16:49:37]		1048572		992		1047580
[16:49:40]		1048572		992		1047580
[16:49:43]		1048572		992		1047580
[16:49:46]		1048572		992		1047580
[16:49:49]		1048572		992		1047580
[16:49:52]		1048572		992		1047580
[16:49:55]		1048572		992		1047580
[16:49:58]		1048572		992		1047580
[16:50:01]		1048572		992		1047580
[16:50:04]		1048572		992		1047580
[16:50:07]		1048572		992		1047580
[16:50:10]		1048572		992		1047580
[16:50:13]		1048572		992		1047580
[16:50:16]		1048572		992		1047580
[16:50:19]		1048572		992		1047580
[16:50:22]		1048572		992		1047580
[16:50:25]		1048572		992		1047580
[16:50:28]		1048572		992		1047580
