record in kb
time		total		used		free
[12:40:25]		1048572		0		1048572
[12:40:29]		1048572		0		1048572
[12:40:32]		1048572		0		1048572
[12:40:35]		1048572		0		1048572
[12:40:38]		1048572		0		1048572
[12:40:41]		1048572		0		1048572
[12:40:44]		1048572		0		1048572
[12:40:47]		1048572		0		1048572
[12:40:50]		1048572		0		1048572
[12:40:53]		1048572		0		1048572
[12:40:56]		1048572		0		1048572
[12:40:59]		1048572		0		1048572
[12:41:02]		1048572		0		1048572
[12:41:05]		1048572		0		1048572
[12:41:08]		1048572		0		1048572
[12:41:11]		1048572		0		1048572
[12:41:14]		1048572		0		1048572
[12:41:17]		1048572		0		1048572
[12:41:20]		1048572		0		1048572
[12:41:23]		1048572		0		1048572
[12:41:26]		1048572		0		1048572
[12:41:29]		1048572		0		1048572
[12:41:32]		1048572		0		1048572
[12:41:35]		1048572		0		1048572
[12:41:38]		1048572		0		1048572
[12:41:41]		1048572		0		1048572
[12:41:44]		1048572		0		1048572
[12:41:47]		1048572		0		1048572
[12:41:50]		1048572		0		1048572
[12:41:53]		1048572		0		1048572
[12:41:56]		1048572		0		1048572
[12:41:59]		1048572		0		1048572
[12:42:02]		1048572		0		1048572
[12:42:05]		1048572		0		1048572
[12:42:08]		1048572		0		1048572
[12:42:11]		1048572		0		1048572
[12:42:14]		1048572		0		1048572
[12:42:17]		1048572		0		1048572
[12:42:20]		1048572		0		1048572
[12:42:23]		1048572		0		1048572
[12:42:26]		1048572		0		1048572
[12:42:29]		1048572		0		1048572
[12:42:32]		1048572		0		1048572
[12:42:35]		1048572		0		1048572
[12:42:38]		1048572		0		1048572
[12:42:41]		1048572		0		1048572
[12:42:44]		1048572		0		1048572
[12:42:47]		1048572		0		1048572
[12:42:50]		1048572		0		1048572
[12:42:53]		1048572		0		1048572
[12:42:56]		1048572		0		1048572
[12:42:59]		1048572		0		1048572
[12:43:02]		1048572		0		1048572
[12:43:05]		1048572		0		1048572
[12:43:08]		1048572		0		1048572
[12:43:11]		1048572		0		1048572
[12:43:14]		1048572		0		1048572
[12:43:17]		1048572		0		1048572
[12:43:20]		1048572		0		1048572
[12:43:23]		1048572		0		1048572
[12:43:26]		1048572		0		1048572
[12:43:29]		1048572		0		1048572
[12:43:32]		1048572		0		1048572
[12:43:35]		1048572		0		1048572
[12:43:38]		1048572		0		1048572
[12:43:41]		1048572		0		1048572
[12:43:44]		1048572		0		1048572
[12:43:47]		1048572		0		1048572
[12:43:50]		1048572		0		1048572
[12:43:53]		1048572		0		1048572
[12:43:56]		1048572		0		1048572
[12:43:59]		1048572		0		1048572
[12:44:02]		1048572		0		1048572
[12:44:05]		1048572		0		1048572
[12:44:08]		1048572		0		1048572
[12:44:11]		1048572		0		1048572
[12:44:14]		1048572		0		1048572
[12:44:17]		1048572		0		1048572
[12:44:20]		1048572		0		1048572
[12:44:23]		1048572		0		1048572
[12:44:26]		1048572		0		1048572
[12:44:29]		1048572		0		1048572
[12:44:32]		1048572		0		1048572
[12:44:35]		1048572		0		1048572
[12:44:38]		1048572		0		1048572
[12:44:41]		1048572		0		1048572
[12:44:44]		1048572		0		1048572
[12:44:47]		1048572		0		1048572
[12:44:50]		1048572		0		1048572
[12:44:53]		1048572		0		1048572
[12:44:56]		1048572		0		1048572
[12:44:59]		1048572		0		1048572
[12:45:02]		1048572		0		1048572
[12:45:05]		1048572		0		1048572
[12:45:08]		1048572		0		1048572
[12:45:11]		1048572		0		1048572
[12:45:14]		1048572		0		1048572
[12:45:17]		1048572		0		1048572
[12:45:20]		1048572		0		1048572
[12:45:23]		1048572		0		1048572
[12:45:26]		1048572		0		1048572
[12:45:29]		1048572		0		1048572
[12:45:32]		1048572		0		1048572
[12:45:35]		1048572		0		1048572
[12:45:38]		1048572		0		1048572
[12:45:41]		1048572		0		1048572
[12:45:44]		1048572		0		1048572
[12:45:47]		1048572		0		1048572
[12:45:50]		1048572		0		1048572
[12:45:53]		1048572		0		1048572
[12:45:56]		1048572		0		1048572
[12:45:59]		1048572		0		1048572
[12:46:02]		1048572		0		1048572
[12:46:05]		1048572		0		1048572
[12:46:08]		1048572		0		1048572
[12:46:11]		1048572		0		1048572
[12:46:14]		1048572		0		1048572
[12:46:17]		1048572		0		1048572
[12:46:20]		1048572		0		1048572
[12:46:23]		1048572		0		1048572
[12:46:26]		1048572		0		1048572
[12:46:29]		1048572		0		1048572
[12:46:32]		1048572		0		1048572
[12:46:35]		1048572		0		1048572
[12:46:38]		1048572		0		1048572
[12:46:41]		1048572		0		1048572
[12:46:44]		1048572		0		1048572
[12:46:47]		1048572		0		1048572
[12:46:50]		1048572		0		1048572
[12:46:53]		1048572		0		1048572
[12:46:56]		1048572		0		1048572
[12:46:59]		1048572		0		1048572
[12:47:02]		1048572		0		1048572
[12:47:05]		1048572		0		1048572
[12:47:08]		1048572		0		1048572
[12:47:11]		1048572		0		1048572
[12:47:14]		1048572		0		1048572
[12:47:17]		1048572		0		1048572
[12:47:20]		1048572		0		1048572
[12:47:23]		1048572		0		1048572
[12:47:26]		1048572		0		1048572
[12:47:29]		1048572		0		1048572
[12:47:32]		1048572		0		1048572
[12:47:35]		1048572		0		1048572
[12:47:38]		1048572		0		1048572
[12:47:41]		1048572		0		1048572
[12:47:44]		1048572		0		1048572
[12:47:47]		1048572		0		1048572
[12:47:50]		1048572		0		1048572
[12:47:53]		1048572		0		1048572
[12:47:56]		1048572		0		1048572
[12:47:59]		1048572		0		1048572
[12:48:02]		1048572		0		1048572
[12:48:05]		1048572		0		1048572
[12:48:08]		1048572		0		1048572
[12:48:11]		1048572		0		1048572
[12:48:14]		1048572		0		1048572
[12:48:17]		1048572		0		1048572
[12:48:20]		1048572		0		1048572
[12:48:23]		1048572		0		1048572
[12:48:26]		1048572		0		1048572
[12:48:29]		1048572		0		1048572
[12:48:32]		1048572		0		1048572
[12:48:35]		1048572		0		1048572
[12:48:38]		1048572		0		1048572
[12:48:41]		1048572		0		1048572
[12:48:44]		1048572		0		1048572
[12:48:47]		1048572		0		1048572
[12:48:50]		1048572		0		1048572
[12:48:53]		1048572		0		1048572
[12:48:56]		1048572		0		1048572
[12:48:59]		1048572		0		1048572
[12:49:02]		1048572		0		1048572
[12:49:05]		1048572		0		1048572
[12:49:08]		1048572		0		1048572
[12:49:11]		1048572		0		1048572
[12:49:14]		1048572		0		1048572
[12:49:17]		1048572		0		1048572
[12:49:20]		1048572		0		1048572
[12:49:23]		1048572		0		1048572
