record in kb
time		total		used		free
[20:10:19]		1048572		17896		1030676
[20:10:22]		1048572		17896		1030676
[20:10:25]		1048572		17896		1030676
[20:10:28]		1048572		17896		1030676
[20:10:31]		1048572		17896		1030676
[20:10:34]		1048572		17896		1030676
[20:10:37]		1048572		17896		1030676
[20:10:40]		1048572		17896		1030676
[20:10:43]		1048572		17896		1030676
[20:10:46]		1048572		17896		1030676
[20:10:49]		1048572		17896		1030676
[20:10:52]		1048572		17896		1030676
[20:10:55]		1048572		17896		1030676
[20:10:58]		1048572		17896		1030676
[20:11:01]		1048572		17896		1030676
[20:11:04]		1048572		17896		1030676
[20:11:07]		1048572		17896		1030676
[20:11:10]		1048572		17896		1030676
[20:11:13]		1048572		17896		1030676
[20:11:16]		1048572		17896		1030676
[20:11:19]		1048572		17896		1030676
[20:11:22]		1048572		17896		1030676
[20:11:25]		1048572		17896		1030676
[20:11:28]		1048572		17896		1030676
[20:11:31]		1048572		17896		1030676
[20:11:34]		1048572		17896		1030676
[20:11:37]		1048572		17896		1030676
[20:11:40]		1048572		17896		1030676
[20:11:43]		1048572		17896		1030676
[20:11:46]		1048572		17896		1030676
[20:11:49]		1048572		17896		1030676
[20:11:52]		1048572		17896		1030676
[20:11:55]		1048572		17896		1030676
[20:11:58]		1048572		17896		1030676
[20:12:01]		1048572		17896		1030676
[20:12:04]		1048572		17896		1030676
[20:12:07]		1048572		17896		1030676
[20:12:10]		1048572		17896		1030676
[20:12:13]		1048572		17896		1030676
[20:12:16]		1048572		17896		1030676
[20:12:19]		1048572		17896		1030676
[20:12:22]		1048572		17896		1030676
[20:12:25]		1048572		17896		1030676
[20:12:28]		1048572		17896		1030676
[20:12:31]		1048572		17896		1030676
[20:12:34]		1048572		17896		1030676
[20:12:37]		1048572		17896		1030676
[20:12:40]		1048572		17896		1030676
[20:12:43]		1048572		17896		1030676
[20:12:46]		1048572		17896		1030676
[20:12:49]		1048572		17896		1030676
[20:12:52]		1048572		17896		1030676
[20:12:55]		1048572		17896		1030676
[20:12:58]		1048572		17896		1030676
[20:13:01]		1048572		17896		1030676
[20:13:04]		1048572		17896		1030676
[20:13:07]		1048572		17896		1030676
[20:13:10]		1048572		17896		1030676
[20:13:13]		1048572		17896		1030676
[20:13:16]		1048572		17896		1030676
[20:13:19]		1048572		17896		1030676
[20:13:22]		1048572		17896		1030676
[20:13:25]		1048572		17896		1030676
[20:13:28]		1048572		17896		1030676
[20:13:31]		1048572		17896		1030676
[20:13:34]		1048572		17896		1030676
[20:13:37]		1048572		17896		1030676
[20:13:40]		1048572		17896		1030676
[20:13:43]		1048572		17896		1030676
[20:13:46]		1048572		17896		1030676
[20:13:49]		1048572		17896		1030676
[20:13:52]		1048572		17896		1030676
[20:13:55]		1048572		17896		1030676
[20:13:58]		1048572		17896		1030676
[20:14:01]		1048572		17896		1030676
[20:14:04]		1048572		17896		1030676
[20:14:07]		1048572		17896		1030676
[20:14:10]		1048572		17896		1030676
[20:14:13]		1048572		17896		1030676
[20:14:16]		1048572		17896		1030676
[20:14:19]		1048572		17896		1030676
[20:14:22]		1048572		17896		1030676
[20:14:25]		1048572		17896		1030676
[20:14:28]		1048572		17896		1030676
[20:14:31]		1048572		17896		1030676
[20:14:34]		1048572		17896		1030676
[20:14:37]		1048572		17896		1030676
[20:14:40]		1048572		17896		1030676
[20:14:43]		1048572		17896		1030676
[20:14:46]		1048572		17896		1030676
[20:14:49]		1048572		17896		1030676
[20:14:52]		1048572		17896		1030676
[20:14:55]		1048572		17896		1030676
[20:14:58]		1048572		17896		1030676
[20:15:01]		1048572		17896		1030676
[20:15:04]		1048572		17896		1030676
[20:15:07]		1048572		17896		1030676
[20:15:10]		1048572		17896		1030676
[20:15:13]		1048572		17896		1030676
[20:15:16]		1048572		17896		1030676
[20:15:19]		1048572		17896		1030676
[20:15:22]		1048572		17896		1030676
[20:15:25]		1048572		17896		1030676
[20:15:28]		1048572		17896		1030676
[20:15:31]		1048572		17896		1030676
[20:15:34]		1048572		17896		1030676
[20:15:37]		1048572		17896		1030676
[20:15:40]		1048572		17896		1030676
[20:15:43]		1048572		17896		1030676
[20:15:46]		1048572		17896		1030676
[20:15:49]		1048572		17896		1030676
[20:15:52]		1048572		17896		1030676
[20:15:55]		1048572		17896		1030676
[20:15:58]		1048572		17896		1030676
[20:16:01]		1048572		17896		1030676
[20:16:04]		1048572		17896		1030676
[20:16:07]		1048572		17896		1030676
[20:16:10]		1048572		17896		1030676
[20:16:13]		1048572		17896		1030676
[20:16:16]		1048572		17896		1030676
[20:16:19]		1048572		17896		1030676
[20:16:22]		1048572		17896		1030676
[20:16:25]		1048572		17896		1030676
[20:16:28]		1048572		17896		1030676
[20:16:31]		1048572		17896		1030676
