recorded by mmserver domain:[id:26 time:Wed Jan  9 15:52:09 2013
]
time		tg_mem		use_mem		free_mem		
15:52:12		1040193		388165		652028		
15:52:14		1079986		427958		652028		
15:52:16		1072937		388173		684764		
15:52:18		1094135		388291		705844		
15:52:20		1074705		368861		705844		
15:52:22		1082723		376879		705844		
15:52:24		1062260		356416		705844		
15:52:26		1075108		369264		705844		
15:52:28		1062275		356431		705844		
15:52:30		1068141		362297		705844		
15:52:32		1059486		387610		671876		
15:52:34		1000989		329113		671876		
15:52:36		925142		387682		537460		
15:52:38		959862		388178		571684		
15:52:40		960327		388271		572056		
15:52:42		960360		388180		572180		
15:52:44		960291		388111		572180		
15:52:46		960221		388041		572180		
15:52:48		960168		387988		572180		
15:52:50		960129		387949		572180		
15:52:52		960099		387919		572180		
15:52:54		960077		387897		572180		
15:52:56		960042		388034		572008		
15:52:58		960078		388070		572008		
15:53:00		960070		388038		572032		
15:53:02		960026		387994		572032		
15:53:04		959997		387965		572032		
15:53:06		959975		387943		572032		
15:53:08		959959		387927		572032		
15:53:10		959947		387915		572032		
15:53:12		959938		387906		572032		
15:53:14		959931		387899		572032		
15:53:16		959926		387894		572032		
15:53:18		959922		387890		572032		
15:53:20		959919		387887		572032		
15:53:22		959918		387886		572032		
15:53:24		959863		387831		572032		
15:53:26		957076		387772		569304		
15:53:28		955240		387788		567452		
15:53:30		955162		387834		567328		
15:53:32		954806		387726		567080		
15:53:34		954427		387843		566584		
15:53:36		954589		388005		566584		
15:53:38		954636		388052		566584		
15:53:40		954636		388052		566584		
15:53:42		954617		388033		566584		
15:53:44		954566		387982		566584		
15:53:46		954509		387925		566584		
15:53:48		954410		387826		566584		
15:53:50		954317		387733		566584		
15:53:52		954906		388198		566708		
15:53:54		953524		387684		565840		
15:53:56		951334		387850		563484		
15:53:58		948945		387809		561136		
15:54:00		947706		387810		559896		
15:54:02		947036		387876		559160		
15:54:04		946939		387903		559036		
15:54:06		946197		387905		558292		
15:54:08		945214		387790		557424		
15:54:10		942840		387896		554944		
15:54:12		949827		388187		561640		
15:54:14		938571		387595		550976		
15:54:16		936862		387622		549240		
15:54:18		935984		387612		548372		
15:54:20		934842		387710		547132		
15:54:22		929028		387600		541428		
15:54:24		926467		387643		538824		
15:54:26		926242		387666		538576		
15:54:28		926576		388000		538576		
15:54:31		925241		387657		537584		
15:54:33		924220		387628		536592		
15:54:35		923343		387619		535724		
15:54:37		922555		387699		534856		
15:54:39		921584		387596		533988		
15:54:41		920205		387705		532500		
15:54:43		918725		387589		531136		
15:54:45		917598		387702		529896		
15:54:47		914131		387583		526548		
15:54:49		910933		388269		522664		
15:54:51		909248		388056		521192		
15:54:53		905145		388169		516976		
15:54:55		905036		388068		516968		
15:54:57		904194		388094		516100		
15:54:59		904082		388098		515984		
15:55:01		902909		388165		514744		
15:55:03		902535		388163		514372		
15:55:05		902869		388249		514620		
15:55:07		902471		387975		514496		
15:55:09		902359		387987		514372		
15:55:11		902051		387927		514124		
15:55:13		902044		387920		514124		
15:55:15		902076		387952		514124		
15:55:17		901951		387951		514000		
15:55:19		904015		388279		515736		
15:55:21		902568		387700		514868		
15:55:23		902525		387657		514868		
15:55:25		900056		387668		512388		
15:55:27		900288		387900		512388		
15:55:29		898826		387678		511148		
15:55:31		898863		387715		511148		
15:55:33		900045		388277		511768		
15:55:35		900020		388252		511768		
15:55:37		899224		387704		511520		
15:55:39		897063		387651		509412		
15:55:41		894393		387709		506684		
15:55:43		892892		387696		505196		
15:55:45		893975		388283		505692		
15:55:47		894112		388296		505816		
15:55:49		894042		388226		505816		
15:55:51		893903		388087		505816		
15:55:53		893771		387955		505816		
15:55:55		893635		387943		505692		
15:55:57		893559		387859		505700		
15:55:59		893394		387818		505576		
15:56:01		893213		387761		505452		
15:56:03		895235		388295		506940		
15:56:05		895352		388288		507064		
15:56:07		895300		388236		507064		
15:56:09		895091		388027		507064		
15:56:11		894841		387769		507072		
15:56:13		894626		387678		506948		
15:56:15		894397		387697		506700		
15:56:17		894391		387691		506700		
15:56:19		894286		387710		506576		
15:56:21		894186		387610		506576		
15:56:23		893984		387656		506328		
15:56:25		893772		387692		506080		
15:56:27		893506		387674		505832		
15:56:29		893251		387667		505584		
15:56:31		892994		387410		505584		
15:56:33		892600		387016		505584		
15:56:35		892069		386485		505584		
15:56:37		891493		387645		503848		
15:56:39		891977		388129		503848		
15:56:41		890833		387605		503228		
15:56:43		889678		387690		501988		
15:56:45		889678		387690		501988		
15:56:47		887978		387726		500252		
15:56:49		891219		388239		502980		
15:56:51		891287		388175		503112		
15:56:53		891222		388102		503120		
15:56:55		890928		387980		502948		
15:56:58		889150		387822		501328		
15:57:00		889085		387881		501204		
15:57:02		889066		387862		501204		
15:57:04		889019		387815		501204		
15:57:06		888984		387780		501204		
15:57:08		888957		387877		501080		
15:57:10		888993		387913		501080		
15:57:12		888108		387772		500336		
15:57:14		887649		387809		499840		
15:57:16		887658		387818		499840		
15:57:18		887609		387769		499840		
15:57:20		887573		387857		499716		
15:57:22		887155		387811		499344		
15:57:24		887065		387845		499220		
15:57:26		886886		387790		499096		
15:57:28		886379		387779		498600		
15:57:30		886371		387771		498600		
15:57:32		883650		385050		498600		
15:57:34		884715		386115		498600		
15:57:36		885197		386597		498600		
15:57:38		885505		388269		497236		
15:57:40		886554		389318		497236		
