record in kb
time		total		used		free
[14:19:52]		1048572		17308		1031264
[14:19:55]		1048572		17308		1031264
[14:19:58]		1048572		17308		1031264
[14:20:01]		1048572		17308		1031264
[14:20:04]		1048572		17308		1031264
[14:20:07]		1048572		17308		1031264
[14:20:10]		1048572		17308		1031264
[14:20:13]		1048572		17308		1031264
[14:20:16]		1048572		17308		1031264
[14:20:19]		1048572		17308		1031264
[14:20:22]		1048572		17308		1031264
[14:20:25]		1048572		17308		1031264
[14:20:28]		1048572		17308		1031264
[14:20:31]		1048572		17308		1031264
[14:20:34]		1048572		17308		1031264
[14:20:37]		1048572		17308		1031264
[14:20:40]		1048572		17308		1031264
[14:20:43]		1048572		17308		1031264
[14:20:46]		1048572		17308		1031264
[14:20:49]		1048572		17308		1031264
[14:20:52]		1048572		17308		1031264
[14:20:55]		1048572		17308		1031264
[14:20:58]		1048572		17308		1031264
[14:21:01]		1048572		17308		1031264
[14:21:04]		1048572		17308		1031264
[14:21:07]		1048572		17308		1031264
[14:21:10]		1048572		17308		1031264
[14:21:13]		1048572		17308		1031264
[14:21:16]		1048572		17308		1031264
[14:21:19]		1048572		17308		1031264
[14:21:22]		1048572		17308		1031264
[14:21:25]		1048572		17308		1031264
[14:21:28]		1048572		17560		1031012
[14:21:31]		1048572		17560		1031012
[14:21:34]		1048572		17708		1030864
[14:21:37]		1048572		17708		1030864
[14:21:40]		1048572		17708		1030864
[14:21:43]		1048572		17708		1030864
[14:21:46]		1048572		17708		1030864
[14:21:49]		1048572		17708		1030864
[14:21:52]		1048572		17708		1030864
[14:21:55]		1048572		17708		1030864
[14:21:58]		1048572		17708		1030864
[14:22:01]		1048572		17708		1030864
[14:22:04]		1048572		17704		1030868
[14:22:07]		1048572		17704		1030868
[14:22:10]		1048572		17704		1030868
[14:22:13]		1048572		17704		1030868
[14:22:16]		1048572		17704		1030868
[14:22:19]		1048572		17700		1030872
[14:22:22]		1048572		17700		1030872
[14:22:25]		1048572		17700		1030872
[14:22:28]		1048572		17700		1030872
[14:22:31]		1048572		17700		1030872
[14:22:34]		1048572		17700		1030872
[14:22:37]		1048572		17700		1030872
[14:22:40]		1048572		17700		1030872
[14:22:43]		1048572		17700		1030872
[14:22:46]		1048572		17700		1030872
[14:22:49]		1048572		17700		1030872
[14:22:52]		1048572		17700		1030872
[14:22:55]		1048572		17700		1030872
[14:22:58]		1048572		17700		1030872
[14:23:01]		1048572		17700		1030872
[14:23:04]		1048572		17700		1030872
[14:23:07]		1048572		17700		1030872
[14:23:10]		1048572		17700		1030872
[14:23:13]		1048572		17700		1030872
[14:23:16]		1048572		17696		1030876
[14:23:19]		1048572		17696		1030876
[14:23:22]		1048572		17696		1030876
[14:23:25]		1048572		17696		1030876
[14:23:28]		1048572		17696		1030876
[14:23:31]		1048572		17696		1030876
[14:23:34]		1048572		17696		1030876
[14:23:37]		1048572		17696		1030876
[14:23:40]		1048572		17696		1030876
[14:23:43]		1048572		17696		1030876
[14:23:46]		1048572		17696		1030876
[14:23:49]		1048572		17696		1030876
[14:23:52]		1048572		17696		1030876
[14:23:55]		1048572		17696		1030876
[14:23:59]		1048572		17696		1030876
[14:24:02]		1048572		22192		1026380
[14:24:05]		1048572		27372		1021200
[14:24:08]		1048572		29600		1018972
[14:24:11]		1048572		32452		1016120
[14:24:14]		1048572		33004		1015568
[14:24:17]		1048572		33000		1015572
[14:24:20]		1048572		32996		1015576
[14:24:23]		1048572		32996		1015576
[14:24:26]		1048572		32996		1015576
[14:24:29]		1048572		32952		1015620
[14:24:32]		1048572		32924		1015648
[14:24:35]		1048572		19216		1029356
[14:24:38]		1048572		19216		1029356
[14:24:41]		1048572		19216		1029356
[14:24:44]		1048572		19216		1029356
[14:24:47]		1048572		19216		1029356
[14:24:50]		1048572		19216		1029356
[14:24:53]		1048572		19216		1029356
[14:24:56]		1048572		19216		1029356
[14:24:59]		1048572		19216		1029356
[14:25:02]		1048572		19216		1029356
[14:25:05]		1048572		19216		1029356
[14:25:08]		1048572		19216		1029356
[14:25:11]		1048572		19216		1029356
[14:25:14]		1048572		19216		1029356
[14:25:17]		1048572		19216		1029356
[14:25:20]		1048572		19216		1029356
[14:25:23]		1048572		19216		1029356
[14:25:26]		1048572		19216		1029356
[14:25:29]		1048572		19216		1029356
[14:25:32]		1048572		19216		1029356
[14:25:35]		1048572		19216		1029356
[14:25:38]		1048572		19216		1029356
[14:25:41]		1048572		19216		1029356
[14:25:44]		1048572		19216		1029356
[14:25:47]		1048572		19216		1029356
[14:25:50]		1048572		19216		1029356
[14:25:53]		1048572		19216		1029356
[14:25:56]		1048572		19216		1029356
[14:25:59]		1048572		19216		1029356
[14:26:02]		1048572		19216		1029356
[14:26:05]		1048572		19216		1029356
[14:26:08]		1048572		19216		1029356
[14:26:11]		1048572		19216		1029356
[14:26:14]		1048572		19216		1029356
[14:26:17]		1048572		19216		1029356
[14:26:20]		1048572		19216		1029356
[14:26:23]		1048572		19216		1029356
[14:26:26]		1048572		19216		1029356
[14:26:29]		1048572		19220		1029352
[14:26:32]		1048572		19220		1029352
[14:26:35]		1048572		19220		1029352
[14:26:38]		1048572		19220		1029352
[14:26:41]		1048572		19220		1029352
[14:26:44]		1048572		19220		1029352
[14:26:47]		1048572		19220		1029352
[14:26:50]		1048572		19220		1029352
[14:26:53]		1048572		19220		1029352
[14:26:56]		1048572		19220		1029352
[14:26:59]		1048572		19220		1029352
[14:27:02]		1048572		19220		1029352
[14:27:05]		1048572		19212		1029360
[14:27:08]		1048572		19212		1029360
[14:27:11]		1048572		19212		1029360
[14:27:14]		1048572		19212		1029360
[14:27:17]		1048572		19212		1029360
[14:27:20]		1048572		19212		1029360
[14:27:23]		1048572		19212		1029360
[14:27:26]		1048572		19212		1029360
[14:27:29]		1048572		19212		1029360
[14:27:32]		1048572		19212		1029360
[14:27:35]		1048572		19212		1029360
[14:27:38]		1048572		19212		1029360
[14:27:41]		1048572		19212		1029360
[14:27:44]		1048572		19212		1029360
[14:27:47]		1048572		19212		1029360
[14:27:50]		1048572		19212		1029360
[14:27:53]		1048572		19212		1029360
[14:27:56]		1048572		19212		1029360
[14:27:59]		1048572		19212		1029360
[14:28:02]		1048572		19212		1029360
[14:28:05]		1048572		19212		1029360
[14:28:08]		1048572		19212		1029360
[14:28:11]		1048572		19212		1029360
[14:28:14]		1048572		19208		1029364
[14:28:17]		1048572		19208		1029364
[14:28:20]		1048572		19208		1029364
[14:28:23]		1048572		19208		1029364
[14:28:26]		1048572		19208		1029364
[14:28:29]		1048572		19208		1029364
[14:28:32]		1048572		19208		1029364
[14:28:35]		1048572		19208		1029364
[14:28:38]		1048572		19208		1029364
[14:28:41]		1048572		19208		1029364
[14:28:44]		1048572		19208		1029364
[14:28:47]		1048572		19208		1029364
[14:28:50]		1048572		19208		1029364
[14:28:53]		1048572		19208		1029364
[14:28:56]		1048572		19208		1029364
[14:28:59]		1048572		19208		1029364
[14:29:02]		1048572		19208		1029364
[14:29:05]		1048572		19208		1029364
[14:29:08]		1048572		19208		1029364
[14:29:11]		1048572		19204		1029368
[14:29:14]		1048572		19204		1029368
[14:29:17]		1048572		19204		1029368
[14:29:20]		1048572		19204		1029368
[14:29:23]		1048572		19204		1029368
[14:29:26]		1048572		19204		1029368
[14:29:29]		1048572		19204		1029368
[14:29:32]		1048572		19204		1029368
[14:29:35]		1048572		19204		1029368
[14:29:38]		1048572		19204		1029368
[14:29:41]		1048572		19204		1029368
[14:29:44]		1048572		19204		1029368
[14:29:47]		1048572		19204		1029368
[14:29:50]		1048572		19204		1029368
[14:29:53]		1048572		19204		1029368
[14:29:56]		1048572		19204		1029368
[14:29:59]		1048572		19204		1029368
[14:30:02]		1048572		19204		1029368
[14:30:05]		1048572		19204		1029368
[14:30:08]		1048572		19204		1029368
[14:30:11]		1048572		19204		1029368
[14:30:14]		1048572		19204		1029368
[14:30:17]		1048572		19204		1029368
[14:30:20]		1048572		19204		1029368
[14:30:23]		1048572		19204		1029368
[14:30:26]		1048572		19204		1029368
[14:30:29]		1048572		19204		1029368
[14:30:32]		1048572		19204		1029368
[14:30:35]		1048572		19204		1029368
[14:30:38]		1048572		19204		1029368
[14:30:41]		1048572		19204		1029368
[14:30:44]		1048572		19204		1029368
[14:30:47]		1048572		19204		1029368
[14:30:50]		1048572		19204		1029368
[14:30:53]		1048572		19204		1029368
[14:30:56]		1048572		19204		1029368
[14:30:59]		1048572		19204		1029368
[14:31:02]		1048572		19204		1029368
[14:31:05]		1048572		19204		1029368
[14:31:08]		1048572		19204		1029368
[14:31:11]		1048572		19204		1029368
[14:31:14]		1048572		19204		1029368
[14:31:17]		1048572		19204		1029368
[14:31:20]		1048572		19204		1029368
[14:31:23]		1048572		19204		1029368
[14:31:26]		1048572		19204		1029368
[14:31:29]		1048572		19204		1029368
[14:31:33]		1048572		19204		1029368
[14:31:36]		1048572		19204		1029368
[14:31:39]		1048572		19204		1029368
[14:31:42]		1048572		19204		1029368
[14:31:45]		1048572		19204		1029368
[14:31:48]		1048572		19204		1029368
[14:31:51]		1048572		19204		1029368
[14:31:54]		1048572		19204		1029368
[14:31:57]		1048572		19204		1029368
[14:32:00]		1048572		19204		1029368
[14:32:03]		1048572		19204		1029368
[14:32:06]		1048572		19204		1029368
[14:32:09]		1048572		19204		1029368
[14:32:12]		1048572		19204		1029368
[14:32:15]		1048572		19204		1029368
[14:32:18]		1048572		19204		1029368
[14:32:21]		1048572		19204		1029368
[14:32:24]		1048572		19204		1029368
[14:32:27]		1048572		19204		1029368
[14:32:30]		1048572		19204		1029368
[14:32:33]		1048572		19204		1029368
[14:32:36]		1048572		19204		1029368
[14:32:39]		1048572		19204		1029368
[14:32:42]		1048572		19204		1029368
[14:32:45]		1048572		19204		1029368
[14:32:48]		1048572		19204		1029368
[14:32:51]		1048572		19204		1029368
[14:32:54]		1048572		19204		1029368
[14:32:57]		1048572		19000		1029572
[14:33:00]		1048572		18988		1029584
[14:33:03]		1048572		18988		1029584
[14:33:06]		1048572		18988		1029584
[14:33:09]		1048572		18988		1029584
[14:33:12]		1048572		18988		1029584
[14:33:15]		1048572		18988		1029584
[14:33:18]		1048572		18988		1029584
[14:33:21]		1048572		18988		1029584
[14:33:24]		1048572		18988		1029584
[14:33:27]		1048572		18988		1029584
[14:33:30]		1048572		18988		1029584
[14:33:33]		1048572		18988		1029584
[14:33:36]		1048572		18988		1029584
[14:33:39]		1048572		18988		1029584
[14:33:42]		1048572		18988		1029584
[14:33:45]		1048572		18988		1029584
[14:33:48]		1048572		18988		1029584
[14:33:51]		1048572		18988		1029584
[14:33:54]		1048572		18988		1029584
[14:33:57]		1048572		18988		1029584
[14:34:00]		1048572		18988		1029584
[14:34:03]		1048572		18988		1029584
[14:34:06]		1048572		18988		1029584
[14:34:09]		1048572		18988		1029584
[14:34:12]		1048572		18988		1029584
[14:34:15]		1048572		18988		1029584
[14:34:18]		1048572		18988		1029584
[14:34:21]		1048572		18988		1029584
[14:34:24]		1048572		18988		1029584
[14:34:27]		1048572		18988		1029584
[14:34:30]		1048572		18988		1029584
[14:34:33]		1048572		18988		1029584
[14:34:36]		1048572		18988		1029584
[14:34:39]		1048572		18988		1029584
[14:34:42]		1048572		18988		1029584
[14:34:45]		1048572		18988		1029584
[14:34:48]		1048572		18988		1029584
[14:34:51]		1048572		18988		1029584
[14:34:54]		1048572		18988		1029584
[14:34:57]		1048572		18988		1029584
[14:35:00]		1048572		18988		1029584
[14:35:03]		1048572		18988		1029584
[14:35:06]		1048572		18988		1029584
[14:35:09]		1048572		18988		1029584
[14:35:12]		1048572		18988		1029584
[14:35:15]		1048572		18988		1029584
[14:35:18]		1048572		18988		1029584
[14:35:21]		1048572		18988		1029584
[14:35:24]		1048572		18988		1029584
[14:35:27]		1048572		18988		1029584
[14:35:30]		1048572		18988		1029584
[14:35:33]		1048572		18988		1029584
[14:35:36]		1048572		18988		1029584
[14:35:39]		1048572		18988		1029584
[14:35:42]		1048572		18988		1029584
